from	to	label	distance	angle
1	3	1	0.6428089	-0.2142479
1	11	2	0.2113687	-3.056517
1	39	3	0.3324116	-1.521385
1	44	4	0.7985292	0.8330492
2	10	5	1.140114	-2.788887
2	18	6	0.9681164	1.227695
2	20	7	0.7115779	-2.580152
2	30	8	0.1165621	-0.5173341
2	37	9	0.1834501	-0.005017508
2	47	10	1.242585	1.225825
2	48	11	0.3739108	-2.869347
3	13	12	1.065606	-0.9612226
3	27	13	1.288016	0.9399227
3	28	14	0.9509628	-0.7066809
3	32	15	0.6293214	0.07619133
3	39	16	0.6421259	-2.832491
3	44	17	0.7332387	1.695229
4	28	18	0.2325123	-2.276609
4	32	19	0.5471154	2.038277
4	34	20	0.8125436	-0.1017452
5	12	21	0.3282544	2.729906
5	14	22	1.013174	-1.221814
5	45	23	1.072503	-1.408261
5	49	24	1.694043	2.070641
6	18	25	0.4356775	-1.159052
6	42	26	1.013064	2.352175
6	45	27	0.6504915	1.425151
6	50	28	0.782067	-1.790398
7	23	29	1.21365	0.8320948
7	27	30	1.002335	2.482642
7	31	31	1.229133	-0.1460653
7	32	32	0.9991747	-2.753113
7	34	33	0.9582947	-1.434539
8	10	34	1.51306	-0.148299
8	13	35	1.834461	2.722431
8	26	36	1.185916	-0.05239098
8	29	37	0.8919661	2.851589
9	21	38	0.8389163	-2.785849
9	23	39	1.223003	-1.317706
9	27	40	1.962872	-2.297009
9	35	41	1.722389	1.101746
9	41	42	1.5484	0.9334885
9	43	43	1.354662	-0.5461492
10	20	44	0.4678274	0.0320482
10	26	45	0.3514481	2.664255
11	39	46	0.3875096	-0.9448677
11	44	47	0.9642542	0.6833983
11	46	48	0.2548136	-2.224645
12	19	49	0.7766447	2.386696
12	42	50	1.162948	-1.861638
12	45	51	1.280809	-1.191383
12	49	52	1.448599	1.93139
13	28	53	0.2800821	1.154929
13	29	54	0.956847	-0.539519
13	39	55	1.397455	2.634755
14	45	56	0.2029403	-2.590477
14	47	57	0.8914511	-1.56902
15	24	58	0.1704649	0.4214952
15	35	59	0.5394626	-3.079521
15	38	60	0.8823514	-1.311364
15	40	61	0.4955021	2.570239
15	41	62	0.5122697	-2.453357
15	49	63	1.26197	-0.9518421
16	17	64	0.7621131	0.02549619
16	22	65	0.5344445	1.294277
16	26	66	1.25067	-0.2412045
16	29	67	0.8247504	3.119263
16	33	68	0.5129533	-2.817351
16	34	69	1.034008	2.158338
17	22	70	0.7900282	2.464927
17	26	71	0.5532482	-0.6127404
17	36	72	0.9882916	0.4953182
18	45	73	1.04593	1.647315
18	47	74	0.274476	1.219228
18	50	75	0.5013459	-2.328981
19	38	76	1.095558	1.995343
19	42	77	1.662567	-1.430688
19	43	78	0.9375361	-2.674316
19	49	79	0.8250734	1.504628
20	26	80	0.7933883	2.955914
20	48	81	0.3689399	0.854648
21	25	82	1.722389	1.101746
21	27	83	1.284134	-1.985192
21	44	84	2.021104	-2.314134
22	31	85	1.175669	1.253508
22	34	86	0.798192	2.69259
23	31	87	1.147735	-1.215872
23	43	88	0.9775654	0.5137603
24	40	89	0.605697	2.808205
24	49	90	1.239847	-1.087071
25	35	91	0.8389163	0.355744
25	40	92	1.084827	0.578998
26	36	93	0.89143	1.084115
26	48	94	1.030423	0.128295
27	32	95	1.00096	-1.703298
27	44	96	0.9063261	-2.789546
28	29	97	1.029616	-0.8128588
28	32	98	0.6722266	1.713692
28	34	99	0.9637984	0.09813615
29	33	100	0.3840899	-0.4931716
30	37	101	0.09982369	0.6044047
30	48	102	0.4634377	-3.048901
30	50	103	0.617167	1.767063
31	34	104	1.331472	-2.524465
31	36	105	1.59859	-0.7956945
31	42	106	1.557653	0.215232
31	43	107	1.621067	1.287898
35	40	108	0.3250297	1.187274
35	41	109	0.3249571	-1.115945
36	42	110	1.528713	1.303997
36	48	111	0.8924815	-0.8258587
36	50	112	0.9461642	-0.008324983
37	50	113	0.5847695	1.924396
38	41	114	0.8155337	2.438283
38	43	115	1.472063	-1.835947
38	49	116	0.5352504	-0.3331375
39	46	117	0.398032	2.856913
42	43	118	1.6252	2.288815
42	45	119	0.8113971	-0.09332465
42	50	120	1.57885	-1.219643
45	47	121	0.8043343	-1.352137
48	50	122	0.7324796	1.086403
3	1	123	0.6428089	2.927345
11	1	124	0.2113687	0.08507527
39	1	125	0.3324116	1.620208
44	1	126	0.7985292	-2.308543
10	2	127	1.140114	0.3527061
18	2	128	0.9681164	-1.913898
20	2	129	0.7115779	0.5614411
30	2	130	0.1165621	2.624259
37	2	131	0.1834501	3.136575
47	2	132	1.242585	-1.915768
48	2	133	0.3739108	0.2722454
13	3	134	1.065606	2.18037
27	3	135	1.288016	-2.20167
28	3	136	0.9509628	2.434912
32	3	137	0.6293214	-3.065401
39	3	138	0.6421259	0.3091017
44	3	139	0.7332387	-1.446364
28	4	140	0.2325123	0.8649839
32	4	141	0.5471154	-1.103316
34	4	142	0.8125436	3.039847
12	5	143	0.3282544	-0.4116867
14	5	144	1.013174	1.919778
45	5	145	1.072503	1.733331
49	5	146	1.694043	-1.070951
18	6	147	0.4356775	1.982541
42	6	148	1.013064	-0.7894173
45	6	149	0.6504915	-1.716442
50	6	150	0.782067	1.351195
23	7	151	1.21365	-2.309498
27	7	152	1.002335	-0.6589507
31	7	153	1.229133	2.995527
32	7	154	0.9991747	0.3884798
34	7	155	0.9582947	1.707053
10	8	156	1.51306	2.993294
13	8	157	1.834461	-0.4191621
26	8	158	1.185916	3.089202
29	8	159	0.8919661	-0.2900032
21	9	160	0.8389163	0.355744
23	9	161	1.223003	1.823887
27	9	162	1.962872	0.8445841
35	9	163	1.722389	-2.039847
41	9	164	1.5484	-2.208104
43	9	165	1.354662	2.595443
20	10	166	0.4678274	-3.109544
26	10	167	0.3514481	-0.4773373
39	11	168	0.3875096	2.196725
44	11	169	0.9642542	-2.458194
46	11	170	0.2548136	0.9169476
19	12	171	0.7766447	-0.7548968
42	12	172	1.162948	1.279954
45	12	173	1.280809	1.95021
49	12	174	1.448599	-1.210202
28	13	175	0.2800821	-1.986663
29	13	176	0.956847	2.602074
39	13	177	1.397455	-0.5068377
45	14	178	0.2029403	0.5511157
47	14	179	0.8914511	1.572573
24	15	180	0.1704649	-2.720097
35	15	181	0.5394626	0.06207127
38	15	182	0.8823514	1.830229
40	15	183	0.4955021	-0.5713541
41	15	184	0.5122697	0.6882357
49	15	185	1.26197	2.189751
17	16	186	0.7621131	-3.116096
22	16	187	0.5344445	-1.847315
26	16	188	1.25067	2.900388
29	16	189	0.8247504	-0.02232953
33	16	190	0.5129533	0.3242416
34	16	191	1.034008	-0.9832547
22	17	192	0.7900282	-0.6766653
26	17	193	0.5532482	2.528852
36	17	194	0.9882916	-2.646274
45	18	195	1.04593	-1.494278
47	18	196	0.274476	-1.922365
50	18	197	0.5013459	0.8126114
38	19	198	1.095558	-1.146249
42	19	199	1.662567	1.710904
43	19	200	0.9375361	0.4672765
49	19	201	0.8250734	-1.636965
26	20	202	0.7933883	-0.1856788
48	20	203	0.3689399	-2.286945
25	21	204	1.722389	-2.039847
27	21	205	1.284134	1.1564
44	21	206	2.021104	0.8274584
31	22	207	1.175669	-1.888085
34	22	208	0.798192	-0.4490027
31	23	209	1.147735	1.92572
43	23	210	0.9775654	-2.627832
40	24	211	0.605697	-0.3333877
49	24	212	1.239847	2.054522
35	25	213	0.8389163	-2.785849
40	25	214	1.084827	-2.562595
36	26	215	0.89143	-2.057478
48	26	216	1.030423	-3.013298
32	27	217	1.00096	1.438295
44	27	218	0.9063261	0.352047
29	28	219	1.029616	2.328734
32	28	220	0.6722266	-1.427901
34	28	221	0.9637984	-3.043457
33	29	222	0.3840899	2.648421
37	30	223	0.09982369	-2.537188
48	30	224	0.4634377	0.09269131
50	30	225	0.617167	-1.374529
34	31	226	1.331472	0.6171279
36	31	227	1.59859	2.345898
42	31	228	1.557653	-2.926361
43	31	229	1.621067	-1.853695
40	35	230	0.3250297	-1.954318
41	35	231	0.3249571	2.025648
42	36	232	1.528713	-1.837595
48	36	233	0.8924815	2.315734
50	36	234	0.9461642	3.133268
50	37	235	0.5847695	-1.217197
41	38	236	0.8155337	-0.7033101
43	38	237	1.472063	1.305645
49	38	238	0.5352504	2.808455
46	39	239	0.398032	-0.2846799
43	42	240	1.6252	-0.8527781
45	42	241	0.8113971	3.048268
50	42	242	1.57885	1.921949
47	45	243	0.8043343	1.789455
50	48	244	0.7324796	-2.05519
