from	to	label	distance	angle
1	7	1	0.686241	0.843283
1	12	2	0.627761	-2.10717
2	10	3	0.429009	1.42275
3	5	4	0.454827	1.40533
3	6	5	0.706087	-2.87543
3	11	6	0.597843	0.133023
3	14	7	0.414489	-0.908203
4	10	8	0.520823	-1.78084
4	12	9	0.582955	1.19513
6	7	10	0.718949	-2.78972
7	8	11	0.31857	-1.33836
7	9	12	0.464767	2.26728
11	13	13	0.464201	0.115004
7	1	14	0.686241	-2.29831
12	1	15	0.627761	1.03442
10	2	16	0.429009	-1.71884
5	3	17	0.454827	-1.73626
6	3	18	0.706087	0.266158
11	3	19	0.597843	-3.00857
14	3	20	0.414489	2.23339
10	4	21	0.520823	1.36076
12	4	22	0.582955	-1.94646
7	6	23	0.718949	0.351871
8	7	24	0.31857	1.80323
9	7	25	0.464767	-0.874315
13	11	26	0.464201	-3.02659
