from	to	label	distance	angle
18	47	1	0.5979825	-0.7916786
37	18	2	0.9250422	-0.1295247
45	14	3	0.8166992	-1.240749
45	5	4	1.568309	-0.04279969
15	35	5	1.354476	1.549034
12	19	6	0.8000302	1.060902
21	25	7	0.705802	0.0829784
15	38	8	0.9351538	-2.750548
41	35	9	1.004217	0.9151907
9	21	10	1.128782	0.7787942
25	40	11	1.376891	-1.528856
43	9	12	1.440954	1.044966
27	21	13	1.109965	-0.4767481
7	4	14	1.031112	2.157217
44	11	15	0.6004026	0.4606174
31	34	16	1.485958	1.884012
7	27	17	1.185075	0.5496898
50	48	18	1.131103	2.287037
32	3	19	0.6502154	0.8314676
29	28	20	1.293981	0.3474069
3	1	21	1.286353	0.3753018
45	6	22	0.859107	2.648424
30	37	23	0.6725892	-1.039639
36	42	24	1.630628	-0.7065421
48	30	25	1.121569	-1.990312
48	50	26	1.131103	-0.8545554
20	48	27	0.7131378	-0.5564611
48	26	28	1.48062	1.437974
45	42	29	1.309223	1.523638
36	31	30	1.441304	0.3845929
37	50	31	1.140878	0.718591
37	30	32	0.6725892	2.101954
24	5	33	1.880428	-2.491386
18	45	34	1.502943	-0.1162169
6	50	35	1.019092	2.464985
18	6	36	0.7719009	0.3058782
18	50	37	0.8725134	1.637913
45	12	38	1.132789	0.3204229
42	43	39	1.619504	0.5640867
49	19	40	0.9638746	2.713668
12	42	41	1.389735	2.387969
12	49	42	1.302067	0.231127
15	40	43	1.178921	1.167986
49	15	44	1.473296	0.902098
49	38	45	0.8010438	1.509798
21	44	46	1.060127	1.731923
27	44	47	0.9769659	0.5820082
46	40	48	1.825854	-1.451865
43	41	49	1.2582	0.1560624
9	35	50	1.160164	-0.2213481
19	43	51	1.119128	1.602337
34	22	52	1.067094	-2.172162
43	23	53	0.9724922	1.778852
43	42	54	1.619504	-2.577506
3	44	55	1.421837	-0.3184763
11	46	56	0.8363806	-1.357908
23	7	57	1.014256	1.839364
20	26	58	1.35377	0.9370779
1	11	59	0.9488184	-0.754462
1	39	60	0.7147124	-2.40914
7	32	61	1.121549	1.536758
39	46	62	1.713907	-0.6154025
3	39	63	0.665435	-0.009630267
28	3	64	1.5373	0.2467084
28	13	65	0.2593355	1.294186
34	28	66	1.037806	1.331252
4	28	67	0.5760011	2.4506
29	13	68	1.460752	0.4919869
13	39	69	2.088757	0.05726331
26	8	70	1.139432	1.315424
26	29	71	1.732933	1.073281
22	34	72	1.067094	0.9694304
16	29	73	0.6702579	1.359919
26	17	74	0.4352612	6.30323e-05
23	31	75	1.09393	-2.940957
23	43	76	0.9724922	-1.362741
33	34	77	1.162014	-0.9227888
31	36	78	1.441304	-2.757
28	34	79	1.037806	-1.810341
4	7	80	1.031112	-0.9843753
22	17	81	0.7622188	-3.042622
22	36	82	1.10902	-1.820854
10	8	83	1.782037	1.086106
17	26	84	0.4352612	-3.14153
20	10	85	0.6688513	1.172938
2	10	86	1.801303	1.764291
8	13	87	2.137718	0.546186
47	18	88	0.5979825	2.349914
18	37	89	0.9250422	3.012068
14	45	90	0.8166992	1.900844
5	45	91	1.568309	3.098793
35	15	92	1.354476	-1.592559
19	12	93	0.8000302	-2.080691
25	21	94	0.705802	-3.058614
38	15	95	0.9351538	0.3910442
35	41	96	1.004217	-2.226402
21	9	97	1.128782	-2.362798
40	25	98	1.376891	1.612737
9	43	99	1.440954	-2.096627
21	27	100	1.109965	2.664845
4	7	101	1.031112	-0.9843753
11	44	102	0.6004026	-2.680975
34	31	103	1.485958	-1.257581
27	7	104	1.185075	-2.591903
48	50	105	1.131103	-0.8545554
3	32	106	0.6502154	-2.310125
28	29	107	1.293981	-2.794186
1	3	108	1.286353	-2.766291
6	45	109	0.859107	-0.4931684
37	30	110	0.6725892	2.101954
42	36	111	1.630628	2.435051
30	48	112	1.121569	1.151281
50	48	113	1.131103	2.287037
48	20	114	0.7131378	2.585132
26	48	115	1.48062	-1.703619
42	45	116	1.309223	-1.617955
31	36	117	1.441304	-2.757
50	37	118	1.140878	-2.423002
30	37	119	0.6725892	-1.039639
5	24	120	1.880428	0.6502063
45	18	121	1.502943	3.025376
50	6	122	1.019092	-0.6766074
6	18	123	0.7719009	-2.835714
50	18	124	0.8725134	-1.50368
12	45	125	1.132789	-2.82117
43	42	126	1.619504	-2.577506
19	49	127	0.9638746	-0.427925
42	12	128	1.389735	-0.7536232
49	12	129	1.302067	-2.910466
40	15	130	1.178921	-1.973606
15	49	131	1.473296	-2.239495
38	49	132	0.8010438	-1.631795
44	21	133	1.060127	-1.40967
44	27	134	0.9769659	-2.559584
40	46	135	1.825854	1.689727
41	43	136	1.2582	-2.98553
35	9	137	1.160164	2.920245
43	19	138	1.119128	-1.539256
22	34	139	1.067094	0.9694304
23	43	140	0.9724922	-1.362741
42	43	141	1.619504	0.5640867
44	3	142	1.421837	2.823116
46	11	143	0.8363806	1.783685
7	23	144	1.014256	-1.302228
26	20	145	1.35377	-2.204515
11	1	146	0.9488184	2.387131
39	1	147	0.7147124	0.7324531
32	7	148	1.121549	-1.604835
46	39	149	1.713907	2.52619
39	3	150	0.665435	3.131962
3	28	151	1.5373	-2.894884
13	28	152	0.2593355	-1.847407
28	34	153	1.037806	-1.810341
28	4	154	0.5760011	-0.6909924
13	29	155	1.460752	-2.649606
39	13	156	2.088757	-3.084329
8	26	157	1.139432	-1.826169
29	26	158	1.732933	-2.068312
34	22	159	1.067094	-2.172162
29	16	160	0.6702579	-1.781674
17	26	161	0.4352612	-3.14153
31	23	162	1.09393	0.2006356
43	23	163	0.9724922	1.778852
34	33	164	1.162014	2.218804
36	31	165	1.441304	0.3845929
34	28	166	1.037806	1.331252
7	4	167	1.031112	2.157217
17	22	168	0.7622188	0.09897058
36	22	169	1.10902	1.320739
8	10	170	1.782037	-2.055487
26	17	171	0.4352612	6.30323e-05
10	20	172	0.6688513	-1.968655
10	2	173	1.801303	-1.377301
13	8	174	2.137718	-2.595407
18	2	175	1.242202	2.271774
37	2	176	0.8379098	1.43177
45	47	177	1.101655	-2.911539
45	14	178	0.8166992	-1.240749
15	40	179	1.178921	1.167986
12	49	180	1.302067	0.231127
21	35	181	1.097868	-1.266986
15	41	182	0.8069038	2.377755
41	15	183	0.8069038	-0.7638372
9	35	184	1.160164	-0.2213481
25	35	185	1.167908	-1.897617
43	41	186	1.2582	0.1560624
27	9	187	1.314999	-1.431355
7	32	188	1.121549	1.536758
44	25	189	1.318656	-0.8468065
31	7	190	1.440406	0.9795703
7	9	191	1.374974	-0.5199392
50	36	192	1.373126	1.295874
32	27	193	1.094174	-0.4764195
29	33	194	0.4485035	0.9274205
3	44	195	1.421837	-0.3184763
45	42	196	1.309223	1.523638
30	2	197	0.520694	0.5005917
36	50	198	1.373126	-1.845718
48	2	199	0.7744097	-1.570837
48	30	200	1.121569	-1.990312
20	2	201	1.300627	-1.086533
48	36	202	1.209751	0.3975725
45	12	203	1.132789	0.3204229
36	42	204	1.630628	-0.7065421
37	18	205	0.9250422	-0.1295247
37	50	206	1.140878	0.718591
24	49	207	0.832515	-2.618139
18	47	208	0.5979825	-0.7916786
6	42	209	1.217273	0.8333977
18	45	210	1.502943	-0.1162169
18	6	211	0.7719009	0.3058782
45	5	212	1.568309	-0.04279969
42	19	213	1.426462	-0.1781004
49	38	214	0.8010438	1.509798
12	19	215	0.8000302	1.060902
12	5	216	0.6492264	-0.7114374
15	24	217	0.7644353	-1.825158
49	24	218	0.832515	0.5234534
49	15	219	1.473296	0.902098
21	25	220	0.705802	0.0829784
27	21	221	1.109965	-0.4767481
46	25	222	0.4652555	-1.22223
43	38	223	1.200274	-0.6422987
9	41	224	1.172207	-1.111511
19	38	225	1.008336	0.407438
34	16	226	1.114208	-3.062722
43	9	227	1.440954	1.044966
43	31	228	1.469085	2.618807
3	27	229	1.118123	-1.072667
11	25	230	1.298886	-1.309439
23	9	231	0.9700096	0.3087686
20	48	232	0.7131378	-0.5564611
1	44	233	0.9294881	-1.40487
1	11	234	0.9488184	-0.754462
7	27	235	1.185075	0.5496898
39	11	236	1.234788	-0.1396822
3	1	237	1.286353	0.3753018
28	32	238	1.05787	-0.09944685
28	3	239	1.5373	0.2467084
34	4	240	0.9419316	0.748592
4	32	241	0.6627775	0.4064968
29	28	242	1.293981	0.3474069
13	3	243	1.425505	0.08847145
26	29	244	1.732933	1.073281
26	16	245	1.106372	0.9011501
22	31	246	1.188222	-0.4658953
16	33	247	1.09374	1.187187
26	36	248	1.357758	-0.8270073
23	7	249	1.014256	1.839364
23	31	250	1.09393	-2.940957
33	16	251	1.09374	-1.954406
31	22	252	1.188222	2.675697
28	33	253	0.9511366	-3.055575
4	34	254	0.9419316	-2.393001
22	16	255	0.9404714	2.140174
22	17	256	0.7622188	-3.042622
10	26	257	0.7205917	0.7184397
17	16	258	0.9031308	1.28862
20	26	259	1.35377	0.9370779
2	20	260	1.300627	2.05506
8	29	261	0.6837059	0.6621867
2	18	262	1.242202	-0.869819
2	37	263	0.8379098	-1.709823
47	45	264	1.101655	0.2300536
14	45	265	0.8166992	1.900844
40	15	266	1.178921	-1.973606
49	12	267	1.302067	-2.910466
35	21	268	1.097868	1.874607
41	15	269	0.8069038	-0.7638372
15	41	270	0.8069038	2.377755
35	9	271	1.160164	2.920245
35	25	272	1.167908	1.243976
41	43	273	1.2582	-2.98553
9	27	274	1.314999	1.710238
32	7	275	1.121549	-1.604835
25	44	276	1.318656	2.294786
7	31	277	1.440406	-2.162022
9	7	278	1.374974	2.621653
36	50	279	1.373126	-1.845718
27	32	280	1.094174	2.665173
33	29	281	0.4485035	-2.214172
44	3	282	1.421837	2.823116
42	45	283	1.309223	-1.617955
2	30	284	0.520694	-2.641001
50	36	285	1.373126	1.295874
2	48	286	0.7744097	1.570756
30	48	287	1.121569	1.151281
2	20	288	1.300627	2.05506
36	48	289	1.209751	-2.74402
12	45	290	1.132789	-2.82117
42	36	291	1.630628	2.435051
18	37	292	0.9250422	3.012068
50	37	293	1.140878	-2.423002
49	24	294	0.832515	0.5234534
47	18	295	0.5979825	2.349914
42	6	296	1.217273	-2.308195
45	18	297	1.502943	3.025376
6	18	298	0.7719009	-2.835714
5	45	299	1.568309	3.098793
19	42	300	1.426462	2.963492
38	49	301	0.8010438	-1.631795
19	12	302	0.8000302	-2.080691
5	12	303	0.6492264	2.430155
24	15	304	0.7644353	1.316435
24	49	305	0.832515	-2.618139
15	49	306	1.473296	-2.239495
25	21	307	0.705802	-3.058614
21	27	308	1.109965	2.664845
25	46	309	0.4652555	1.919362
38	43	310	1.200274	2.499294
41	9	311	1.172207	2.030082
38	19	312	1.008336	-2.734155
16	34	313	1.114208	0.07887056
9	43	314	1.440954	-2.096627
31	43	315	1.469085	-0.5227858
27	3	316	1.118123	2.068925
25	11	317	1.298886	1.832154
9	23	318	0.9700096	-2.832824
48	20	319	0.7131378	2.585132
44	1	320	0.9294881	1.736722
11	1	321	0.9488184	2.387131
27	7	322	1.185075	-2.591903
11	39	323	1.234788	3.00191
1	3	324	1.286353	-2.766291
32	28	325	1.05787	3.042146
3	28	326	1.5373	-2.894884
4	34	327	0.9419316	-2.393001
32	4	328	0.6627775	-2.735096
28	29	329	1.293981	-2.794186
3	13	330	1.425505	-3.053121
29	26	331	1.732933	-2.068312
16	26	332	1.106372	-2.240443
31	22	333	1.188222	2.675697
33	16	334	1.09374	-1.954406
36	26	335	1.357758	2.314585
7	23	336	1.014256	-1.302228
31	23	337	1.09393	0.2006356
16	33	338	1.09374	1.187187
22	31	339	1.188222	-0.4658953
33	28	340	0.9511366	0.08601735
34	4	341	0.9419316	0.748592
16	22	342	0.9404714	-1.001419
17	22	343	0.7622188	0.09897058
26	10	344	0.7205917	-2.423153
16	17	345	0.9031308	-1.852972
26	20	346	1.35377	-2.204515
20	2	347	1.300627	-1.086533
29	8	348	0.6837059	-2.479406
47	2	349	1.838953	2.29716
18	2	350	1.242202	2.271774
14	47	351	1.435366	2.769829
5	14	352	1.481031	-2.645073
35	40	353	0.5097857	-0.5572258
19	49	354	0.9638746	-0.427925
25	35	355	1.167908	-1.897617
38	41	356	0.9570088	1.27188
35	15	357	1.354476	-1.592559
21	35	358	1.097868	-1.266986
40	35	359	0.5097857	2.584367
9	41	360	1.172207	-1.111511
21	9	361	1.128782	-2.362798
4	32	362	0.6627775	0.4064968
