from	to	label	distance	angle
388	464	1	0.1874119	3.0271796
310	254	2	0.26743304	-1.2872325
11	13	3	0.19791573	-0.033458728
400	39	4	0.13591179	1.405574
92	74	5	0.071769185	1.3733382
443	389	6	0.090410444	-2.9789988
73	13	7	0.34643643	-2.4873107
122	219	8	0.17325122	-1.7686735
213	287	9	0.20787509	-2.8032914
36	496	10	0.19104485	0.91167307
219	290	11	0.096092472	-2.5529521
150	211	12	0.11973977	0.55515809
176	307	13	0.019256138	1.3951719
231	456	14	0.27884468	-0.41972314
390	131	15	0.086507556	1.7892042
271	104	16	0.11189863	-0.63496428
427	365	17	0.3827964	-0.35631784
260	206	18	0.31584405	1.7658443
113	323	19	0.05710925	-1.2411997
498	51	20	0.30975948	-0.96615678
398	402	21	0.37358306	-2.8694428
112	428	22	0.11408344	0.7980645
43	359	23	0.20708751	1.5960209
214	490	24	0.35139286	1.4272958
287	373	25	0.23146862	2.693745
490	132	26	0.4141779	1.9421351
242	358	27	0.36674069	-1.0601619
409	111	28	0.18128958	0.08199187
27	361	29	0.654194	2.5632532
458	192	30	0.091578848	2.3820164
492	276	31	0.21629171	-0.52244609
260	10	32	0.21318519	2.6198734
71	169	33	0.14942872	-0.087154729
260	419	34	0.22408858	2.4997539
216	72	35	0.36581144	-2.9788194
99	309	36	0.17174265	2.7874744
461	244	37	0.077820659	0.068671802
172	143	38	0.36337164	-0.69042099
330	485	39	0.21172334	3.1101992
134	406	40	0.20272838	-1.4973164
292	97	41	0.45506769	-0.038874564
44	209	42	0.40953597	2.2804999
172	397	43	0.20767031	-1.3063671
330	58	44	0.21973525	2.7428035
74	440	45	0.096831378	2.1727842
401	278	46	0.14239763	1.1607157
201	217	47	0.097553739	0.89881669
353	165	48	0.24063824	1.019869
262	164	49	0.20970021	2.4394608
202	130	50	0.078211431	1.9202703
371	272	51	0.073349331	-0.9111828
481	319	52	0.12107923	-0.16021247
159	18	53	0.080139185	1.7023847
262	391	54	0.040989113	1.0537867
258	296	55	0.28915538	1.9815993
37	219	56	0.18349502	-2.9166049
22	416	57	0.57139844	1.1454659
100	159	58	0.1174001	0.74931422
364	286	59	0.37096907	1.7424531
286	456	60	0.17154815	0.96289886
231	275	61	0.054011026	1.2503011
456	57	62	0.2618662	0.72229324
286	141	63	0.077973297	0.38239305
382	369	64	0.29709843	0.011558401
358	364	65	0.48751622	0.10578367
364	382	66	0.38605263	1.5082306
474	287	67	0.23534482	2.5409921
271	268	68	0.38434645	-2.9602494
322	418	69	0.38863737	2.0693485
18	152	70	0.15366953	1.7886924
322	100	71	0.26545005	1.7956616
322	159	72	0.33978855	1.4919407
222	499	73	2.3010451	-0.34760141
259	416	74	0.60134552	-0.64734191
382	456	75	0.12148742	1.4844786
425	165	76	0.16366886	-2.2389613
359	163	77	0.22976692	-2.8897104
424	456	78	0.20410581	-2.8127109
279	291	79	0.16641266	-1.6115978
396	346	80	0.11480582	0.77442241
247	84	81	0.061607198	0.93740883
480	346	82	0.10266156	-1.3915624
359	152	83	0.14043973	-0.30823651
49	99	84	0.15077713	1.6294866
131	291	85	0.22006014	-2.7574354
99	119	86	0.1172412	2.335143
461	309	87	0.22091009	1.73974
235	430	88	0.3115786	0.34330326
236	431	89	0.26155789	2.7480652
241	428	90	0.1787236	-3.0517211
20	139	91	0.015085919	1.8724451
113	346	92	0.058982358	-2.7424213
383	180	93	0.10172539	-2.4813331
323	309	94	0.11724245	-0.6301343
402	284	95	0.31823069	-1.5317997
493	352	96	0.082216876	-1.0554925
112	70	97	0.2547354	-0.11741381
70	57	98	0.27195967	-1.2039065
212	223	99	0.11186233	-2.9676639
352	275	100	0.16877605	-0.25818872
208	498	101	0.64658848	-0.950852
284	325	102	0.11886721	3.0196333
242	222	103	0.3765118	-2.0178244
69	12	104	0.27464474	-0.57612355
498	34	105	0.25581213	-1.2096467
34	222	106	1.9928845	-1.0556716
194	215	107	0.077662178	-2.0308012
474	223	108	0.13960485	-0.72059432
327	129	109	0.05078593	2.4630934
283	211	110	0.28764851	-1.7285554
470	367	111	0.26049638	0.20045216
213	239	112	0.18945149	2.5971132
34	498	113	0.25581213	1.9319459
239	373	114	0.25172754	-2.8726407
208	222	115	2.8888496	-1.0458344
238	314	116	0.032008258	-1.2712212
224	490	117	0.22250905	2.1131082
226	59	118	0.31000734	2.3836919
3	208	119	1.2033444	-1.9842816
388	409	120	0.24057068	0.94583265
123	304	121	0.64927886	-2.1617475
304	486	122	0.49531994	-1.4046301
226	85	123	0.48035326	0.56965724
196	320	124	0.24667207	-0.73159062
96	206	125	0.49806357	-1.6887052
4	320	126	0.16362291	1.1511161
196	118	127	0.2733007	0.29506717
376	478	128	0.32871964	0.27120126
345	206	129	0.65797438	-0.91954994
27	472	130	0.22060916	-1.4666589
53	15	131	0.2870712	-1.4273598
438	191	132	0.14595859	0.27016591
351	468	133	0.24192863	-2.6900709
79	72	134	0.13844408	-1.1217027
345	249	135	0.52120246	-1.5424952
438	220	136	0.086935291	-1.7548992
270	267	137	0.030093215	0.34061949
265	107	138	0.21263408	1.5016246
403	355	139	0.18132756	1.2075277
378	430	140	0.24621105	1.5183964
102	140	141	0.15673975	0.48139381
410	135	142	0.028649964	0.60724533
281	39	143	0.10291754	-0.16264348
94	39	144	0.20433084	-2.1103079
367	470	145	0.26049638	-2.9411405
383	228	146	0.06623002	1.8469041
