from	to	label	distance	angle
1935	3860	1	0.402730329	-0.059036502
4547	3822	2	0.0232345534	2.58731053
346	3437	3	0.100947235	-1.13096882
4498	4876	4	0.0907405585	3.10071039
3360	3341	5	0.0149073726	-0.513278548
4268	540	6	0.0372403239	-2.89182974
1205	4863	7	0.0501655591	2.74272994
118	3825	8	0.0713048044	1.1569041
2598	1130	9	0.126716304	2.66189334
1203	3737	10	0.368365519	-1.1909723
2261	4648	11	0.0728940278	2.02936947
159	3236	12	0.0795194853	3.01948949
1324	2367	13	0.271514204	2.40465658
4286	4059	14	0.0144063641	-0.565403362
2195	1363	15	0.0519976761	2.81294
3563	1225	16	0.031449957	0.92401105
880	2933	17	0.0729102426	-1.99272237
778	4310	18	0.0333780093	1.83385419
1951	4794	19	0.0337469937	0.612925581
1135	269	20	0.132618703	-1.5843216
1466	4912	21	0.0593466445	0.891738036
3657	4459	22	0.0470799861	2.54156066
465	3008	23	0.0105124316	-1.27677536
1345	2033	24	0.0442389452	1.95299535
1216	4049	25	0.029384989	2.17864047
4055	129	26	0.0305762831	-2.97732596
3840	2908	27	0.0815242541	0.774033177
4434	3580	28	0.0450410648	-1.59293237
325	3886	29	0.0486570454	2.53826404
692	3317	30	0.145165163	1.48629884
4801	113	31	0.135830322	-2.54679308
1969	3686	32	0.262296852	-2.46748536
4852	259	33	0.0734058443	-0.940620357
3732	3636	34	0.045610564	-1.54238884
2816	826	35	0.0764610553	1.2090626
4611	3208	36	0.0638944019	-2.05266684
2159	2999	37	0.0785346215	2.73169195
4410	2859	38	0.221452139	2.32117207
370	4082	39	0.117035928	-0.410779553
1516	897	40	0.0851589945	-1.32732919
3205	2623	41	0.164636517	-2.78046271
4477	3750	42	0.118382823	-0.837702809
2505	1513	43	0.156732608	-1.7274817
829	149	44	0.308471833	-2.12437548
997	418	45	0.1993135	1.84326174
1026	3229	46	0.0686164713	-1.80459103
3703	533	47	0.080814852	-2.05974944
3324	3658	48	0.0566694185	-0.145781612
910	3610	49	0.0864681128	-0.582418384
144	3871	50	0.0305378487	1.99384218
3785	3104	51	0.159842744	-2.65534266
3590	817	52	0.0302219087	2.67498887
1132	3211	53	0.0118028339	-0.000405630449
2723	1959	54	0.0584875314	-1.02546047
2668	3837	55	0.0413089745	-0.645598155
4181	2647	56	0.272014381	-2.17247084
2405	1386	57	0.0488835076	1.47171513
3205	1799	58	0.08537348	0.652210353
3675	3863	59	0.00826020895	2.77419837
4942	4051	60	0.0393096614	2.41158711
3836	2791	61	0.00965303309	-1.16136789
228	2799	62	0.0550354903	-0.88228311
2091	1107	63	0.0240988555	-3.00038047
1208	244	64	0.141140303	-2.09072613
3826	89	65	0.0998602973	-3.00092432
2463	3826	66	0.110690461	-2.55222143
2955	4335	67	0.048449133	2.37692268
1735	1656	68	0.0652360442	-2.99606183
4469	1126	69	0.0941164561	-1.38244894
3082	3394	70	0.0322438364	0.437527145
3766	1241	71	0.190314412	-2.34557424
2624	3574	72	0.029174655	-1.03299837
3042	4710	73	0.0359052621	2.93991299
1961	1392	74	0.0423016663	-2.80458504
3136	2207	75	0.200804059	1.23836611
1010	4937	76	0.0657800416	1.36010843
4733	3404	77	0.0478662439	0.986026653
1603	4541	78	0.31082107	0.288133056
425	197	79	0.493470017	2.67093484
1936	4744	80	0.0555720569	1.73382643
1076	4556	81	0.135170915	-1.35597129
3690	3485	82	0.0369286463	0.455097839
4571	4396	83	0.117439003	-1.60138668
2831	2424	84	0.109761033	-2.42768813
3135	48	85	0.0851597779	2.81425365
3931	4699	86	0.00993509067	2.42694064
183	4977	87	0.0579986902	0.937650153
4977	2198	88	0.06333027	0.470991385
529	4570	89	0.0333499695	-1.15577341
295	2872	90	0.0387624261	0.193587308
1640	1270	91	0.112380758	-1.31619883
4008	785	92	0.0434480964	2.76611201
1654	2980	93	0.0251483409	0.40932421
4474	4720	94	0.0151007779	-2.37799151
1961	2047	95	0.0169146532	0.18921164
2371	3814	96	0.0686465123	-0.37976331
4130	4478	97	0.0823923182	1.69071393
2906	2230	98	0.015937499	-3.08375352
3833	2456	99	0.0217880526	2.5914191
4737	263	100	0.0991427442	-1.61844666
3946	1461	101	0.0136198905	2.15847318
2174	305	102	0.0588352953	2.37872567
3020	426	103	0.0723393792	2.42945466
2241	3719	104	0.0502732724	-1.80766441
1517	4504	105	0.0801233707	0.605195609
737	2530	106	0.0378400681	-1.84274307
1603	4640	107	0.351866528	-2.39232647
135	1138	108	0.105279279	2.1976302
4097	158	109	0.179236933	0.479359471
3599	718	110	0.0174741859	-0.179560719
3333	969	111	0.0901511477	2.77913569
4783	4255	112	0.0190726408	0.647012102
1739	4805	113	0.166413568	1.90269961
372	2503	114	0.135948151	-1.04172418
3079	355	115	0.0448202128	1.46325383
56	198	116	0.0467094214	-0.502858769
4271	872	117	0.0627440433	-2.5492204
2156	1292	118	0.0445161303	-0.687330003
1531	1537	119	0.0130524146	-0.229310728
4458	2908	120	0.120897764	-2.94847609
116	3377	121	0.0297978006	0.358163958
3074	4506	122	0.0915313142	-1.90044699
4522	1567	123	0.0476523042	1.12826681
1855	3609	124	0.0223725425	2.00341204
1883	3858	125	0.0303557363	-1.98959206
4873	866	126	0.0861918517	-0.583885735
4053	3065	127	0.146943116	2.23905828
887	1870	128	0.133832172	-2.26647551
4829	3283	129	0.0830793075	-0.785423281
1718	2375	130	0.0691262737	2.36567922
451	979	131	0.0410964436	0.70696327
4491	2833	132	0.117163005	-0.0265967264
3936	2238	133	0.0559616238	-0.747064617
4820	2621	134	0.0554831799	0.00393227711
2224	190	135	0.0575226929	1.16996128
434	2931	136	0.0591268798	0.612018761
4897	3425	137	0.0555397524	1.47802938
50	4394	138	0.851708321	0.489746431
403	4073	139	0.0402820517	1.88591801
2892	4694	140	0.0315749133	-1.5569198
2854	2763	141	0.0436000047	0.967546327
4967	1089	142	0.0225777391	-1.084751
