from	to	label	distance	angle
1	227	1	0.33129909	1.3685806
1	292	2	0.36447253	-0.76445558
1	434	3	0.35007492	2.9256168
2	289	4	0.16010487	-0.010331109
2	409	5	0.37173687	1.0542105
2	440	6	0.22432689	-2.2552485
2	466	7	0.30821099	-1.8350384
3	474	8	0.18787707	-0.050630771
4	269	9	0.16635295	0.10133608
5	105	10	0.12535809	-1.1260468
6	121	11	0.19908138	0.32063635
6	316	12	0.1323449	1.5515619
6	435	13	0.25405563	-2.4407131
6	458	14	0.21005919	-0.046404694
7	141	15	0.19833109	3.1005865
7	544	16	0.25733363	-0.11321074
8	68	17	0.33230885	-2.6902064
8	91	18	0.32620195	0.43844454
9	283	19	0.19495048	-1.9560643
9	450	20	0.18186887	1.7150934
9	546	21	0.049502967	2.9879609
10	126	22	0.20048321	3.0597536
10	383	23	0.12976014	-1.7451977
11	568	24	0.22321979	-0.089652513
12	183	25	0.27654863	-2.3673829
12	410	26	0.14351035	1.0631103
12	576	27	0.2189885	0.57585031
13	482	28	0.13118396	1.7231025
14	43	29	0.29527004	2.6072687
14	269	30	0.21072915	-2.9823151
14	298	31	0.31950384	-0.39255002
15	131	32	0.054250788	1.9124211
16	66	33	0.15936437	-0.52767639
16	514	34	0.16033606	2.5445911
17	107	35	0.20033733	1.5389161
17	520	36	0.25888695	-1.6440713
18	285	37	0.20224739	-0.70020307
18	363	38	0.25556342	3.1263592
18	390	39	0.23925368	1.1895172
19	307	40	0.43095992	-3.0529462
19	455	41	0.27650913	-0.16105497
19	460	42	0.21903771	-0.7413672
19	572	43	0.31323708	-0.28507223
20	155	44	0.37560662	-0.15343038
20	171	45	0.22515471	2.9609051
20	209	46	0.099085286	-1.8502377
20	539	47	0.36927558	3.1146944
21	391	48	0.15313335	0.87332146
21	505	49	0.18245799	-2.4792037
22	236	50	0.13137964	2.1641164
23	185	51	0.091038852	-0.77760452
23	257	52	0.17428563	0.9930113
24	407	53	0.19788276	2.6624404
25	259	54	0.24992193	0.03118677
25	264	55	0.22777535	2.5544057
25	520	56	0.16054282	-2.4888636
26	450	57	0.24945423	-1.6892931
26	519	58	0.24736532	1.5045509
27	71	59	0.23005519	-1.739495
27	262	60	0.17374736	1.7132345
27	391	61	0.12013414	0.5956237
28	171	62	0.26662731	-0.0073435659
28	199	63	0.2338216	-3.10471
29	263	64	0.24941824	0.57507263
30	226	65	0.29500803	1.5335588
30	293	66	0.13249968	-1.3749423
30	549	67	0.29721895	-1.2958449
31	477	68	0.20016741	3.0279858
32	226	69	0.14258721	2.7012479
33	50	70	0.058111554	0.10401856
33	157	71	0.14760794	-0.61337482
33	380	72	0.13357694	-1.2648382
34	474	73	0.2447104	-3.1272015
34	522	74	0.28772913	0.17135359
35	53	75	0.42553415	-0.34150651
35	74	76	0.34345414	1.9814797
35	119	77	0.20192441	-0.23075131
35	446	78	0.2813175	2.6662008
35	508	79	0.36458614	2.9872545
36	464	80	0.1715853	0.42705845
37	502	81	0.199265	2.8084327
38	84	82	0.27470229	-0.37820639
38	417	83	0.17093199	-2.5784757
38	573	84	0.3075764	2.4814344
39	274	85	0.17020148	-0.64152209
