label	xPos	yPos	vote	north
0	0	0	0	0
1	2.60842	0.856023	0	0
2	-3.39932	-0.441273	0	0
3	2.39998	1.27771	0	0
4	0.8639	3.39055	0	0
5	-1.83565	-3.16309	0	0
6	-2.49102	-0.325488	0	0
7	1.10245	2.04511	0	0
8	-0.587542	2.27881	0	0
9	1.79682	-0.467625	0	0
10	-2.1431	2.04033	0	0
11	2.63738	0.350444	0	0
12	-0.728818	-3.59224	0	0
13	0.92498	2.29128	0	0
14	-2.46059	-2.64603	0	0
15	1.90292	-3.30176	0	0
16	0.496437	3.50936	0	0
17	-2.02484	2.00715	0	0
18	-3.02444	-0.535137	0	0
19	0.404076	-3.77264	0	0
20	-3.55749	-0.484798	0	0
21	2.42169	-0.467821	0	0
22	-0.514451	2.78546	0	0
23	1.36784	0.5418	0	0
24	2.56411	-2.90027	0	0
25	2.5533	-1.41991	0	0
26	-2.04782	1.85715	0	0
27	1.63225	2.30743	0	0
28	0.898607	3.09946	0	0
29	-3.41798	-0.0833357	0	0
30	-0.127296	2.61512	0	0
31	1.17662	2.978	0	0
32	0.474365	3.19429	0	0
33	2.28622	-2.63195	0	0
34	-1.8218	1.79675	0	0
35	-3.32712	-0.221676	0	0
36	1.16852	-2.96539	0	0
37	2.3405	0.878452	0	0
38	2.4501	-2.63988	0	0
39	1.83197	-2.22106	0	0
40	-1.54891	1.49648	0	0
41	1.5116	-1.0588	0	0
42	2.59194	0.610075	0	0
43	-2.07271	-2.39906	0	0
44	2.61143	-0.777531	0	0
45	-2.86672	-1.65386	0	0
46	-3.0716	0.435388	0	0
47	0.718626	-3.74416	0	0
48	-2.87502	0.252649	0	0
