from	to	label	distance	angle
1	4	1	0.115365	-0.898269
2	8	2	0.392331	1.66705
3	6	3	1.39696	1.24026
3	8	4	1.05593	-1.46684
3	10	5	0.694191	2.80535
4	11	6	0.320189	-0.86021
5	13	7	0.28369	-1.82692
6	13	8	1.29236	1.29718
7	13	9	0.28369	-1.82692
9	11	10	0.320189	-0.86021
9	12	11	0.115365	2.24332
10	14	12	0.81905	2.49825
11	14	13	0.84481	-0.791451
4	1	14	0.115365	2.24332
8	2	15	0.392331	-1.47454
6	3	16	1.39696	-1.90133
8	3	17	1.05593	1.67475
10	3	18	0.694191	-0.336241
11	4	19	0.320189	2.28138
13	5	20	0.28369	1.31467
13	6	21	1.29236	-1.84441
13	7	22	0.28369	1.31467
11	9	23	0.320189	2.28138
12	9	24	0.115365	-0.898269
14	10	25	0.81905	-0.643345
14	11	26	0.84481	2.35014
