label	xPos	yPos	vote	north
0	0	0	0	0
1	4.227603	2.457347	0	0
2	-0.5210023	-4.397677	0	0
3	2.755321	0.9153625	0	0
4	3.800566	1.940869	0	0
5	-4.298323	-1.239474	0	0
6	-3.933326	-4.387595	0	0
7	2.63422	-1.421638	0	0
8	-3.551121	2.631972	0	0
9	-2.193206	-3.835399	0	0
10	3.026744	-2.089965	0	0
11	-4.367172	-1.312494	0	0
12	1.60113	3.96164	0	0
13	-4.23033	-1.634086	0	0
14	-3.241595	-3.245497	0	0
15	3.596285	-2.970239	0	0
16	1.372329	-0.07634076	0	0
17	0.3063228	3.435125	0	0
18	-2.096634	3.901207	0	0
19	2.55901	-1.699825	0	0
20	-0.5950584	1.676402	0	0
21	4.173877	-1.077888	0	0
22	-3.941472	-2.221812	0	0
23	-4.535012	-0.1880481	0	0
24	1.226542	-4.267668	0	0
25	3.430626	2.334315	0	0
26	3.756926	0.3101086	0	0
27	1.169246	-2.488243	0	0
28	-0.003348078	-4.770083	0	0
29	-3.297326	2.57852	0	0
30	-4.134843	-1.701918	0	0
31	0.8451529	3.855133	0	0
32	-0.3036396	-4.165153	0	0
33	2.036778	2.707882	0	0
34	1.526178	-0.3784476	0	0
35	-0.4973424	-2.050061	0	0
36	-4.58682	3.61421	0	0
37	1.451253	1.0158	0	0
38	2.378464	-0.3961527	0	0
39	-1.785531	3.820225	0	0
40	2.88423	3.643492	0	0
41	-1.593066	3.98536	0	0
42	-3.781421	-3.693185	0	0
43	-3.5607	-1.3321	0	0
44	-1.363882	-0.5054757	0	0
45	-0.9034229	-1.609587	0	0
46	1.784241	1.594583	0	0
47	-1.310576	3.21912	0	0
48	3.315656	1.871984	0	0
49	2.625796	2.616825	0	0
50	-1.638058	-4.001041	0	0
51	3.434771	-3.116149	0	0
52	-1.407763	-2.058507	0	0
53	3.674658	1.785567	0	0
54	-2.233391	-2.240578	0	0
55	0.6884373	3.502092	0	0
56	1.9435	-3.299915	0	0
57	3.387405	-0.4383544	0	0
58	-1.178079	-3.447058	0	0
59	0.2693049	-4.450234	0	0
60	-4.733127	0.8683195	0	0
61	2.240089	4.016736	0	0
62	1.415028	-3.812997	0	0
63	3.418171	2.684751	0	0
64	-0.576592	-3.787891	0	0
65	2.920373	-1.435367	0	0
66	-1.202754	-4.605504	0	0
67	2.000242	3.970121	0	0
68	1.197537	3.129237	0	0
69	4.502512	-0.860711	0	0
70	3.725624	-2.39955	0	0
71	-3.91937	-2.090942	0	0
72	-2.236046	-0.8275506	0	0
73	-3.075087	3.192179	0	0
74	3.227874	2.302521	0	0
75	3.235896	2.637189	0	0
76	3.842493	-0.4743507	0	0
77	3.651084	-1.905517	0	0
78	-2.828152	-1.977282	0	0
79	-2.683057	-3.142427	0	0
80	-4.116544	1.643177	0	0
81	3.35046	-1.310416	0	0
82	-0.06377442	3.413965	0	0
83	3.380267	-0.8371978	0	0
84	-1.398128	1.11477	0	0
85	1.489032	0.004618263	0	0
86	-3.190171	-0.9846387	0	0
87	-3.703776	2.490175	0	0
88	-3.673629	-2.247988	0	0
89	-0.9466465	-4.217964	0	0
90	-2.411433	-0.4619597	0	0
91	-3.679334	0.02252451	0	0
92	2.386295	-1.127592	0	0
93	1.108313	-3.646023	0	0
94	3.375332	-2.653754	0	0
95	0.2474309	-4.642748	0	0
96	-0.04425688	2.348487	0	0
97	-1.1801	2.941682	0	0
98	-1.714998	4.058145	0	0
99	-1.60138	-2.688942	0	0
100	2.116475	-1.500784	0	0
101	-2.471713	3.592052	0	0
102	-3.461489	2.797088	0	0
103	-0.1794164	2.316334	0	0
104	-2.040792	-3.352054	0	0
105	2.89033	-3.074168	0	0
106	1.210576	0.1981552	0	0
107	4.444631	-1.174996	0	0
108	2.704283	3.754129	0	0
109	4.560959	1.539753	0	0
110	1.608187	3.169581	0	0
111	0.248416	2.496115	0	0
112	1.921409	3.209195	0	0
113	-1.399529	3.974416	0	0
114	-2.672551	-3.698462	0	0
115	-4.224175	-2.854621	0	0
116	4.931528	1.613911	0	0
117	-0.7204232	3.253865	0	0
118	-1.750659	-2.075737	0	0
119	0.08091481	-4.430191	0	0
120	-3.344411	1.115114	0	0
121	3.923484	-0.1790597	0	0
122	-1.855152	-3.776974	0	0
123	-4.317694	2.254983	0	0
124	-2.60683	-2.107618	0	0
125	4.032156	-0.01176657	0	0
126	-3.655562	-4.109473	0	0
127	2.826994	1.963717	0	0
128	-2.054976	3.286127	0	0
129	-2.278569	1.656896	0	0
130	3.451332	0.6832426	0	0
131	4.232463	0.5377085	0	0
132	0.7839231	-1.193271	0	0
133	3.847721	1.291612	0	0
134	-2.029102	-1.363546	0	0
135	-0.09094177	-4.434731	0	0
136	4.692706	1.186961	0	0
137	-0.2319639	1.527406	0	0
138	2.010217	-1.317959	0	0
139	-0.1127184	4.723987	0	0
140	4.294018	2.736151	0	0
141	1.646556	-3.871352	0	0
142	-0.9151298	3.913976	0	0
143	-1.567748	3.023614	0	0
144	4.049987	-1.141853	0	0
145	-3.734489	-3.179305	0	0
146	3.085374	-2.352557	0	0
147	-4.443499	-0.4098307	0	0
148	2.250452	3.878473	0	0
149	4.649591	1.525099	0	0
150	-2.134021	3.609577	0	0
151	1.989695	0.8476973	0	0
152	-2.313519	3.392329	0	0
153	-3.683081	-3.203738	0	0
154	1.703743	-0.4444566	0	0
155	3.107334	-2.432994	0	0
156	-1.928264	1.316543	0	0
157	-2.039595	3.793762	0	0
158	-4.191953	1.909507	0	0
159	1.259612	-3.247382	0	0
160	-1.429738	-1.412351	0	0
161	-2.473171	2.181243	0	0
162	-0.5554483	3.982677	0	0
163	-4.647401	1.758848	0	0
164	1.558233	2.596792	0	0
165	0.7624349	-1.01281	0	0
166	4.100759	-0.8000719	0	0
167	-4.259918	0.6144924	0	0
168	0.3230341	-5.036882	0	0
169	1.997714	-3.19006	0	0
170	-3.675116	-1.779617	0	0
171	-4.873826	3.842839	0	0
172	0.2009961	0.8971238	0	0
173	-2.788033	-0.6627007	0	0
174	2.993441	-1.192942	0	0
175	2.690566	-2.774394	0	0
176	4.609025	1.27547	0	0
177	1.253847	2.632663	0	0
178	-1.190944	-2.468904	0	0
179	0.1548659	-4.956295	0	0
180	0.6556354	-4.393948	0	0
181	1.271886	-0.4294614	0	0
182	-3.036851	0.06916795	0	0
183	-4.94238	0.1822887	0	0
184	-0.7340768	0.7029372	0	0
185	3.346924	-0.135142	0	0
186	0.6803687	-4.475991	0	0
187	1.438254	1.435919	0	0
188	3.834463	-1.167139	0	0
189	-1.024993	-4.400928	0	0
190	-1.514542	3.08845	0	0
191	3.010056	3.270623	0	0
192	3.116874	-0.4112276	0	0
193	4.661421	1.671459	0	0
194	0.5728536	3.619302	0	0
195	-2.808932	-1.716067	0	0
196	-2.133837	-0.1935423	0	0
197	1.836435	-4.214365	0	0
198	-4.542936	-1.646644	0	0
199	-1.889946	3.339437	0	0
200	2.192738	1.476052	0	0
201	-0.2535485	-2.564651	0	0
202	-0.3783264	-2.910528	0	0
203	2.8426	-2.54187	0	0
204	-5.033594	-1.745152	0	0
205	2.094963	2.042486	0	0
206	-3.868143	-4.349253	0	0
207	-2.302508	-0.4695158	0	0
208	2.483866	3.492695	0	0
209	2.407566	4.146721	0	0
210	2.70543	3.267977	0	0
211	3.841214	1.737789	0	0
212	3.001551	3.654644	0	0
213	3.505589	-2.504396	0	0
214	-4.673454	-1.66965	0	0
215	3.559087	2.394588	0	0
216	-4.185409	3.295028	0	0
