from	to	label	distance	angle
1	498	1	0.1416728	0.89747118
1	831	2	0.17918214	-2.3938819
2	528	3	0.10775233	-2.2727773
3	161	4	0.23936919	0.01038578
3	807	5	0.18001277	3.1105615
4	149	6	0.13133121	-2.6263057
4	727	7	0.17045036	1.0613691
5	184	8	0.2858394	-1.0830717
5	447	9	0.22360897	-0.34310117
5	465	10	0.30997512	2.1947642
5	814	11	0.13246946	0.11650996
6	586	12	0.16555023	2.0968976
6	864	13	0.2228918	-0.10403557
7	383	14	0.30196113	1.2675515
7	472	15	0.40769955	-2.1912022
7	494	16	0.14730539	0.74194511
7	675	17	0.13985429	1.1693649
7	908	18	0.16031367	1.8760716
7	912	19	0.28098513	0.37500208
8	360	20	0.34994243	0.73642678
8	396	21	0.35288452	-2.5664124
9	437	22	0.14929771	2.8318564
10	388	23	0.47062807	1.2156384
10	542	24	0.48931328	-2.0766328
10	760	25	0.19399241	-0.75609572
11	796	26	0.16204606	-2.0798428
11	856	27	0.11259643	-0.040923868
12	141	28	0.12603626	-0.17061119
12	622	29	0.15874031	-3.1244136
13	209	30	0.18097509	-1.5161057
13	302	31	0.16338651	2.4719923
14	138	32	0.16238184	0.4925111
14	408	33	0.13198135	-0.77588988
15	407	34	0.086038511	-2.5588053
15	484	35	0.12684591	-0.61704618
16	392	36	0.24979224	1.5026171
16	459	37	0.20267098	-1.7182046
17	376	38	0.44611393	2.1892591
17	708	39	0.40613915	-1.2992124
17	723	40	0.29421068	0.16267232
18	353	41	0.18158109	2.430816
18	514	42	0.15155101	-2.1955159
18	524	43	0.17526875	-0.37852918
19	111	44	0.11724662	-2.5268806
19	595	45	0.2530061	-0.56709617
19	862	46	0.19687438	2.3893216
20	95	47	0.14907723	2.2790701
20	703	48	0.20509163	0.15870889
20	800	49	0.22563562	-2.3392403
21	304	50	0.32374069	2.9860257
21	468	51	0.19432853	0.92712173
21	596	52	0.31337376	-0.38319281
22	572	53	0.38721588	-1.171302
22	588	54	0.37382059	1.9277352
23	397	55	0.22735174	2.091378
23	766	56	0.25046676	-0.93360852
24	248	57	0.048906259	0.49319467
24	334	58	0.19035201	2.0435427
25	685	59	0.24767557	-0.60153269
25	723	60	0.25674293	2.4279699
26	170	61	0.41012465	-3.0609436
26	204	62	0.38370587	0.70804106
26	460	63	0.29456083	-1.1607875
26	873	64	0.20647892	-1.2241653
27	195	65	0.16925451	-0.46590471
27	546	66	0.14503767	0.29589351
27	802	67	0.20282661	2.9906085
28	525	68	0.20148064	1.7908594
29	556	69	0.16558473	2.4749785
30	277	70	0.26539336	-0.19045482
30	342	71	0.3062005	2.5305084
30	354	72	0.25513867	-0.70768917
30	445	73	0.1157714	-1.0503449
31	251	74	0.23683372	-1.7428116
31	677	75	0.14695886	-1.0517556
31	739	76	0.2695658	1.7219847
32	183	77	0.42699115	-1.8379913
32	282	78	0.43335495	-2.9508415
32	489	79	0.56285522	0.86306002
32	880	80	0.15273289	-3.0869174
33	412	81	0.22017988	1.9039645
34	758	82	0.13375027	-2.491261
34	818	83	0.1441667	1.3844289
35	909	84	0.23102352	0.92833655
36	713	85	0.29306209	1.7956257
36	793	86	0.4106227	-0.71476707
36	876	87	0.30926865	2.6296942
37	320	88	0.23129386	0.086768268
37	829	89	0.22190759	-2.9845947
38	694	90	0.14764957	-0.60546838
39	122	91	0.14544111	-0.42827998
39	357	92	0.11605747	-1.3462439
39	475	93	0.13350576	-1.8872043
39	719	94	0.18443009	2.1255566
40	132	95	0.17844333	-1.1536074
41	339	96	0.096441775	-2.8589246
41	738	97	0.11891835	0.91486397
42	246	98	0.15280004	-0.29087153
42	870	99	0.12910702	3.0189989
43	274	100	0.19664704	-0.1123391
44	400	101	0.28168912	3.077416
44	409	102	0.25873264	0.94854686
44	739	103	0.30976878	-0.88723893
45	350	104	0.19924198	1.5326526
45	362	105	0.3217195	-1.4760397
45	470	106	0.21057537	1.7866693
46	120	107	0.19025247	0.69500018
46	710	108	0.082409706	-0.62256464
47	81	109	0.1962177	-0.5134991
47	547	110	0.12341396	2.4145362
47	830	111	0.17938559	2.4246314
48	301	112	0.28188119	1.1650126
48	658	113	0.23773472	-1.951748
49	694	114	0.2134064	-1.4990621
49	779	115	0.19523024	1.5969283
50	720	116	0.092084036	2.1279022
50	778	117	0.22986992	-0.29160101
50	864	118	0.19503845	2.0511554
51	108	119	0.17388954	-1.5003246
51	335	120	0.19775816	1.5492071
51	416	121	0.3223353	-1.0233876
51	799	122	0.26240721	2.3384068
