label	xPos	yPos	vote	north
0	0	0	0	0
1	4.823241	3.233147	0	0
2	0.1459103	-5.663103	0	0
3	2.978921	0.6559086	0	0
4	4.320646	3.218842	0	0
5	-3.070951	-1.652297	0	0
6	-1.806537	-5.492417	0	0
7	3.769508	-0.4140417	0	0
8	-4.731162	1.638645	0	0
9	-2.073858	-5.294718	0	0
10	3.910735	-1.573573	0	0
11	-4.216089	-1.983504	0	0
12	1.088571	5.172735	0	0
13	-3.600292	-2.134363	0	0
14	-3.052841	-4.354707	0	0
15	3.780269	-3.31705	0	0
16	1.867413	0.1173651	0	0
17	-0.7907975	3.795622	0	0
18	-3.301288	4.336713	0	0
19	3.302822	-0.9887112	0	0
20	-0.9714293	2.152115	0	0
21	4.936138	-1.594403	0	0
22	-3.202437	0.05332243	0	0
23	-4.826778	-3.224523	0	0
24	-4.717908	-1.553219	0	0
25	2.147767	-5.186198	0	0
26	3.789136	3.77264	0	0
27	3.868835	-0.05048466	0	0
28	1.769811	-1.766409	0	0
29	0.6641767	-4.817598	0	0
30	-4.573627	2.238542	0	0
31	-3.84427	-2.785056	0	0
32	0.3461486	4.933755	0	0
33	0.6412637	-5.143068	0	0
34	2.066472	3.150868	0	0
35	2.256987	-0.1154676	0	0
36	-0.3853804	-1.973392	0	0
37	-5.454131	0.6020514	0	0
38	1.969117	1.949885	0	0
39	3.22874	0.5384306	0	0
40	-2.96932	3.660789	0	0
41	-2.286817	-0.7021644	0	0
42	3.309013	4.891242	0	0
43	-2.761606	4.599465	0	0
44	-1.287497	-4.636668	0	0
45	-4.413555	-2.306358	0	0
46	-1.83554	-0.332397	0	0
47	-1.135278	-1.672992	0	0
48	2.235944	2.751199	0	0
49	-1.986343	3.873231	0	0
50	3.803934	3.338581	0	0
51	2.903912	3.122917	0	0
52	-1.36167	-5.401956	0	0
53	3.919414	-3.592818	0	0
54	-1.069149	-2.29433	0	0
55	3.554729	2.676935	0	0
56	-2.739215	-3.319022	0	0
57	-0.1389008	4.752402	0	0
58	2.666847	-3.567927	0	0
59	3.722884	-0.8662878	0	0
60	-0.620387	-4.491182	0	0
61	1.163579	-5.059134	0	0
62	-5.526628	-1.115257	0	0
63	2.135632	5.359715	0	0
64	2.213478	-4.318764	0	0
65	4.344683	3.624974	0	0
66	-0.3893831	-4.726491	0	0
67	3.981263	-1.001889	0	0
68	-0.4861906	-5.604452	0	0
69	1.753112	5.164378	0	0
70	0.7676138	4.547769	0	0
71	4.550787	-1.014734	0	0
72	4.64037	-2.576857	0	0
73	-2.970331	-2.777584	0	0
74	-3.046208	-1.146274	0	0
75	-3.41435	2.108536	0	0
76	3.343506	3.347117	0	0
77	3.401976	3.725308	0	0
78	5.057782	0.4296626	0	0
79	4.422889	-2.401398	0	0
80	-3.87222	-2.679074	0	0
