from	to	label	distance	angle
3384	4553	1	0.342530182	-1.35905179
4322	4027	2	0.69918694	-0.314476585
1464	2456	3	0.652262168	1.33544205
2020	197	4	0.212864605	-2.287591
212	3539	5	0.631038045	1.53624016
3618	1160	6	0.216824069	-2.98040095
800	1704	7	0.619498986	1.33455588
1710	1750	8	0.434777686	-0.0837212031
2336	2195	9	0.46625937	0.00940652567
1687	910	10	0.452488027	0.710780774
4656	4191	11	0.233244178	-0.586523046
4728	2567	12	0.417273509	2.88684642
3721	3218	13	0.18633732	-0.920336664
2214	1588	14	0.560902683	0.279415848
2827	4481	15	0.436108026	0.143054001
3936	967	16	0.274469269	1.05570986
3897	2692	17	0.0933492221	0.78192438
2625	2170	18	0.446907116	0.954216731
1847	3347	19	0.25742256	1.86291055
2697	3539	20	0.329852467	-0.801006432
4274	4767	21	0.388251199	-1.75562567
3902	2851	22	0.38136639	0.610831559
2116	4009	23	0.282654852	1.04924207
2619	83	24	0.251598287	1.32650846
3986	193	25	0.540559008	1.05256725
1747	3712	26	0.58227654	2.60015935
2985	4754	27	0.34772727	-1.17862227
3490	326	28	0.177324543	1.80649107
1153	407	29	0.219722846	-0.871431686
3433	4891	30	0.425031463	-2.60290399
2551	3058	31	0.502929749	0.201020737
2536	1270	32	0.307124686	-2.6223696
3436	3016	33	0.183185535	0.273532312
655	29	34	0.233858525	2.44793268
1650	4080	35	0.647810062	-3.07438052
4651	1739	36	0.328639396	0.0549314871
188	1995	37	0.253450684	-2.96322444
2165	2309	38	0.633653279	-2.97828364
1214	648	39	0.591105952	-1.80561308
1652	4751	40	0.785733709	0.335077436
1469	620	41	0.289908707	1.33803978
1981	2766	42	0.455479159	1.62797344
3026	206	43	0.804936286	-1.19145232
600	2001	44	0.778642604	-2.96147722
361	1405	45	0.615167668	-1.88016598
4826	3303	46	0.389130187	0.221474589
221	3323	47	0.164769168	-2.72586215
2419	3743	48	0.0969653978	1.4022691
4600	4833	49	0.325790304	-2.02485653
1744	1964	50	0.867529719	-0.342467151
4217	224	51	0.420796401	0.395611481
108	1046	52	0.290769845	0.438271451
3020	3522	53	0.304700631	1.81010168
278	1449	54	0.634578414	-1.40511367
2098	3180	55	0.772401679	0.466532992
2227	2868	56	0.975857469	-1.96141064
1829	1876	57	0.23978173	-2.1957858
3964	1890	58	0.246432678	-0.201326118
3477	1307	59	0.384208836	-1.65241067
1794	2817	60	0.45287198	1.15374374
3734	4171	61	0.632359425	-2.37701878
4398	3467	62	0.26916037	-1.16545899
877	1336	63	0.29033713	0.185108811
104	1617	64	0.561146225	-1.41282364
2149	3116	65	0.57543585	3.08830335
2154	3926	66	0.343295251	2.32661403
3907	2502	67	0.402530297	-0.81997599
1494	132	68	0.323379029	-0.768487964
3343	1882	69	0.673989044	-2.37283348
4453	4545	70	0.440275981	2.07616813
1740	1974	71	0.346850163	2.73240625
1542	28	72	0.357772052	-2.55547209
938	760	73	0.105720779	-1.07466362
4756	4582	74	0.357182919	-2.92110008
2875	4557	75	0.560437215	-0.826947714
4185	4088	76	0.286964768	-0.993853597
4256	68	77	0.222741671	3.13569386
3898	1166	78	0.212169755	-1.15591099
2935	3163	79	0.0699287266	2.99105706
1117	2437	80	0.128165323	-2.06951358
2247	3340	81	0.273303341	0.937348694
2705	4129	82	0.144862156	1.88072884
1224	3809	83	0.0546798787	-2.2153641
120	4248	84	0.310650169	3.02411243
1533	824	85	0.123378741	-1.53258086
1499	3781	86	0.266113635	1.47697396
3347	3017	87	0.228801704	2.19463974
3258	2267	88	0.163680746	0.241805142
2342	3015	89	0.0438713298	-0.667834262
2463	1009	90	0.110936412	0.460029863
2584	3179	91	0.113121796	-2.03697921
4911	453	92	0.844804235	0.502727688
662	3866	93	0.298827703	0.200168568
3146	3749	94	0.162311454	-2.98489237
4529	1156	95	0.679315024	-1.84464715
24	3818	96	0.663876858	2.88182567
1645	159	97	0.587837824	-3.13957657
1628	429	98	0.404850524	-2.7789349
1316	1707	99	0.173116091	-1.09513631
4574	4687	100	0.244454523	-1.19127064
2356	93	101	0.194966629	-1.06496145
2304	4569	102	0.570966914	-0.667714486
2630	1095	103	0.291624624	-2.96762603
1901	3216	104	0.160425192	2.31821345
750	1394	105	0.169233861	-2.84578488
3752	1241	106	0.195509732	1.84920891
2912	1928	107	0.368785737	-2.6939515
1194	865	108	0.304298283	-2.37026403
3945	3763	109	0.131377031	-0.935006248
184	3268	110	0.118651954	-2.73394867
371	1693	111	0.183608635	-2.04760379
2731	538	112	0.180325069	2.00715497
3603	2410	113	0.587725878	-1.79561023
1819	4438	114	0.356453983	-2.50431895
1819	4723	115	0.398713352	-0.297487247
4053	1616	116	0.535405712	-1.71634271
4580	4189	117	0.222860956	-1.65446122
4608	3837	118	0.173385096	0.310522652
3945	4735	119	0.131909978	0.227546453
2104	3071	120	0.339103562	2.26764276
715	2546	121	0.449228329	1.16524523
3365	774	122	0.299437494	0.768772579
4427	244	123	0.29056368	2.44126218
4593	1644	124	0.360790836	-2.87935779
500	4531	125	0.228273266	1.79334325
