label	xPos	yPos	vote	north
0	0	0	0	0
1	-4.1981774	1.19409	0	0
2	2.8433359	3.2697606	0	0
3	2.309265	1.1262063	0	0
4	-4.1455637	2.5236334	0	0
5	1.4417041	-1.6595161	0	0
6	-4.3512137	3.1680834	0	0
7	-1.6396154	3.1128684	0	0
8	1.9493902	0.97464624	0	0
9	2.1104656	0.2517122	0	0
10	1.7437742	-0.54676251	0	0
11	-3.0543531	-0.18957524	0	0
12	-3.2906169	0.65511074	0	0
13	1.5824684	1.3396968	0	0
14	2.8418474	2.216722	0	0
15	2.1228595	0.16332759	0	0
16	-1.6254376	3.0920642	0	0
17	1.0400753	-2.5365112	0	0
18	0.3976932	-2.9754052	0	0
19	1.091023	0.39880768	0	0
20	-0.91232728	-1.7265839	0	0
21	0.66197882	-2.0674179	0	0
22	0.70996233	-2.3090741	0	0
23	-4.4817535	2.2632681	0	0
24	1.5556628	1.2673234	0	0
25	1.7288816	0.24602632	0	0
26	0.14411465	-3.1717805	0	0
27	-4.0750019	2.7668725	0	0
28	2.207336	0.29136894	0	0
29	2.2355912	0.67363897	0	0
30	2.42159	1.5306893	0	0
31	1.0671471	-1.4974232	0	0
32	2.8499214	2.0665977	0	0
33	-4.1246885	2.5882469	0	0
34	2.6324171	3.0449222	0	0
35	-4.1097907	2.3918076	0	0
36	1.1441477	-2.4790349	0	0
37	3.9751731	4.8506762	0	0
38	-4.0218014	1.0004583	0	0
39	-3.8980425	0.78510054	0	0
40	-0.66913773	2.9928768	0	0
41	1.9185947	-0.84491367	0	0
42	-3.8672384	0.9233342	0	0
43	-3.2708833	-0.166176	0	0
44	0.70024614	-0.83931285	0	0
45	-4.0486288	2.7167178	0	0
46	3.057095	2.0904037	0	0
47	1.4203743	1.0270106	0	0
48	-4.1673646	1.2923997	0	0
49	1.7375793	-1.9326201	0	0
50	1.1015803	-2.6781389	0	0
51	1.7767702	-1.7591913	0	0
52	1.7288272	-1.1738871	0	0
53	1.1240536	-0.072388487	0	0
54	0.32084135	-2.3289746	0	0
55	2.1602616	0.27831259	0	0
56	2.1515544	1.7743181	0	0
57	-0.3804372	-1.9918317	0	0
58	3.6128883	3.5195188	0	0
59	0.77261387	-1.4231949	0	0
60	-4.1199503	2.6642518	0	0
61	-4.2239186	2.8145716	0	0
62	2.1123194	0.22410741	0	0
63	0.67654241	-2.6798935	0	0
64	-3.3310354	-0.084986027	0	0
65	-1.5139589	2.9985251	0	0
66	0.91016853	-3.1706451	0	0
67	-1.5392772	-2.0957254	0	0
68	2.1491731	0.22011715	0	0
69	3.6138152	3.5057164	0	0
70	-3.9342787	0.88534378	0	0
71	-0.76901198	-1.7765019	0	0
72	-0.19036346	-2.83699	0	0
73	1.7348567	-2.3985056	0	0
74	1.5600404	-0.15924378	0	0
75	2.8875375	3.1012869	0	0
76	-0.040939587	-1.3014498	0	0
77	-1.7435966	-1.0853841	0	0
78	2.1139381	0.29653978	0	0
79	3.8147236	4.4034585	0	0
80	1.2014996	-2.5488592	0	0
81	-0.83786878	-1.7833566	0	0
82	-0.47122171	-2.6583606	0	0
83	2.5029573	0.55028536	0	0
84	2.1190294	0.41379973	0	0
85	3.752387	3.7501057	0	0
86	2.6874624	2.9554312	0	0
87	1.8302908	-1.1174513	0	0
88	1.023531	-0.94562262	0	0
89	-2.7885513	1.9218498	0	0
90	1.4890411	-1.4826612	0	0
91	0.80541933	-3.4370172	0	0
92	-2.2052149	-1.2395384	0	0
93	-0.094556245	-1.3445723	0	0
94	-2.0682612	3.570997	0	0
95	-4.2871354	3.1959656	0	0
96	0.8757682	-1.4952152	0	0
97	1.0067303	-0.55127766	0	0
98	1.0919499	0.38500529	0	0
99	-0.0075508525	-2.1505514	0	0
100	0.81071652	-2.8293745	0	0
101	1.3923941	-2.5921461	0	0
102	-0.57334209	2.8624639	0	0
103	0.53140296	-1.2254557	0	0
104	0.20214392	-2.2174162	0	0
105	4.0024993	4.7955241	0	0
106	-1.6386886	3.099066	0	0
107	0.77339213	-2.9885004	0	0
108	-3.758644	0.4871891	0	0
109	0.19663665	-3.0691251	0	0
110	-2.4865038	-0.83641676	0	0
111	0.23573372	-2.6985998	0	0
112	3.7927178	4.5292006	0	0
113	-4.186841	2.8604433	0	0
114	-4.5733097	2.8276952	0	0
115	0.36657828	-1.6166732	0	0
116	-4.4890074	2.2027034	0	0
117	4.8860988	6.4350422	0	0
118	-3.6770183	0.87070836	0	0
119	0.47618728	-0.71646027	0	0
120	2.0561073	-0.097964062	0	0
121	-4.0798846	2.46417	0	0
122	0.023275813	-2.4017013	0	0
123	-4.3515102	2.7371618	0	0
124	-4.4147471	2.0854532	0	0
125	0.12642437	-2.8331932	0	0
126	3.5185097	4.1747446	0	0
