from	to	label	distance	angle
1	3	1	0.557806	-1.77526
1	7	2	0.411386	1.97957
1	11	3	0.454524	0.526516
2	8	4	0.52363	-0.537669
2	10	5	0.416819	2.62589
2	24	6	0.235186	-1.15416
3	5	7	0.630063	0.409379
3	15	8	0.780173	-2.32358
4	14	9	0.655364	1.81213
4	17	10	0.593284	-1.31044
5	13	11	0.397603	-0.363299
5	22	12	0.556291	0.969955
6	14	13	0.828256	-1.57656
6	15	14	0.793158	0.820795
6	20	15	0.68988	2.688
8	20	16	0.653208	-0.441367
8	24	17	0.358525	2.99293
9	19	18	0.413261	0.194684
11	22	19	0.391689	-0.166572
12	14	20	0.473131	2.82594
12	18	21	0.394269	-0.383876
14	19	22	0.609414	-2.54107
16	17	23	0.507861	1.84407
16	21	24	0.394854	-1.2968
19	26	25	0.416369	-2.11727
22	25	26	0.523096	0.643419
23	25	27	0.411989	-2.47836
3	1	28	0.557806	1.36633
7	1	29	0.411386	-1.16202
11	1	30	0.454524	-2.61508
8	2	31	0.52363	2.60392
10	2	32	0.416819	-0.515703
24	2	33	0.235186	1.98744
5	3	34	0.630063	-2.73221
15	3	35	0.780173	0.818012
14	4	36	0.655364	-1.32946
17	4	37	0.593284	1.83116
13	5	38	0.397603	2.77829
22	5	39	0.556291	-2.17164
14	6	40	0.828256	1.56503
15	6	41	0.793158	-2.3208
20	6	42	0.68988	-0.453588
20	8	43	0.653208	2.70023
24	8	44	0.358525	-0.148661
19	9	45	0.413261	-2.94691
22	11	46	0.391689	2.97502
14	12	47	0.473131	-0.315656
18	12	48	0.394269	2.75772
19	14	49	0.609414	0.600521
17	16	50	0.507861	-1.29752
21	16	51	0.394854	1.84479
26	19	52	0.416369	1.02432
25	22	53	0.523096	-2.49817
25	23	54	0.411989	0.663231
