label	xPos	yPos	vote	north
0	0	0	0	0
1	0.817444	1.53631	0	0
2	-2.03033	0.68992	0	0
3	0.704184	0.990121	0	0
4	-0.217991	-1.6242	0	0
5	1.28218	1.24091	0	0
6	-0.369848	-0.159585	0	0
7	0.653924	1.9138	0	0
8	-1.58058	0.42175	0	0
9	-1.28287	-1.41214	0	0
10	-2.39294	0.895473	0	0
11	1.21041	1.76472	0	0
12	0.0751352	-1.13471	0	0
13	1.65383	1.09962	0	0
14	-0.37462	-0.987827	0	0
15	0.1708	0.420759	0	0
16	0.0718016	-2.6865	0	0
17	-0.0652626	-2.19749	0	0
18	0.440709	-1.28237	0	0
19	-0.877412	-1.33219	0	0
20	-0.989967	0.142716	0	0
21	0.17864	-3.06663	0	0
22	1.59668	1.69977	0	0
23	2.33983	2.26724	0	0
24	-1.93515	0.474853	0	0
25	2.01518	2.0136	0	0
26	-1.09379	-1.68792	0	0
