label	xPos	yPos	vote	north	
521	45.9739	-69.3196	1.1738	0.269324	
522	45.9739	-69.3196	1.01669	0.269324	
523	45.9739	-69.3196	-0.0317982	0.269324	
524	43.094	-69.3196	-1.58862	0.159866	
525	43.094	-69.3196	-0.934174	0.159866	
526	43.094	-69.3196	-1.86459	0.159866	
527	43.094	-69.3196	0.0301989	0.159866	
528	43.094	-69.3196	-1.79435	0.159866	
529	43.094	-69.3196	0.171735	0.159866	
530	43.094	-69.3196	1.35702	0.159866	
531	43.094	-69.3196	-0.754392	0.159866	
532	43.094	-69.3196	-1.60902	0.159866	
533	43.094	-69.3196	-1.62246	0.159866	
534	43.094	-69.3196	2.36128	0.159866	
535	43.094	-69.3196	1.52543	0.159866	
536	43.094	-69.3196	-0.574408	0.159866	
537	43.094	-69.3196	-1.02375	0.159866	
538	43.094	-69.3196	0.470901	0.159866	
539	43.094	-69.3196	2.37472	0.159866	
540	43.094	-69.3196	-1.98363	0.159866	
541	43.094	-69.3196	-1.80478	0.159866	
542	43.094	-69.3196	1.37222	0.159866	
543	43.094	-69.3196	-1.00038	0.159866	
544	43.094	-69.3196	-1.01265	0.159866	
545	43.094	-69.3196	0.940383	0.159866	
546	43.094	-69.3196	-0.266723	0.159866	
547	43.094	-69.3196	0.100885	0.159866	
548	43.094	-69.3196	0.680751	0.159866	
549	43.094	-69.3196	0.877748	0.159866	
550	40.3515	-69.6208	-0.621779	0.226719	
551	40.3515	-69.6208	-0.848723	0.226719	
552	40.3515	-69.6208	-1.84849	0.226719	
553	40.3515	-69.6208	1.28281	0.226719	
554	40.3515	-69.6208	-1.69883	0.226719	
555	40.3515	-69.6208	2.83326	0.226719	
556	40.3515	-69.6208	-1.98751	0.226719	
557	40.3515	-69.6208	-3.28425	0.226719	
558	40.3515	-69.6208	-0.388348	0.226719	
559	40.3515	-69.6208	-0.355714	0.226719	
560	40.3515	-69.6208	-3.2539	0.226719	
561	40.3515	-69.6208	-1.15082	0.226719	
562	40.3515	-69.6208	-1.43072	0.226719	
563	40.3515	-69.6208	1.35854	0.226719	
564	40.3515	-69.6208	-3.24975	0.226719	
565	40.3515	-69.6208	-1.83203	0.226719	
566	40.3515	-69.6208	-0.706785	0.226719	
567	40.3515	-69.6208	0.0544571	0.226719	
568	40.3515	-69.6208	1.18555	0.226719	
569	40.3515	-69.6208	1.24628	0.226719	
570	40.3515	-69.6208	-0.713143	0.226719	
571	40.3515	-69.6208	1.34112	0.226719	
572	40.3515	-69.6208	-0.879078	0.226719	
573	37.6065	-69.6208	1.23867	0.203216	
574	37.6065	-69.6208	-3.01774	0.203216	
575	37.6065	-69.6208	-3.05052	0.203216	
576	37.6065	-69.6208	-1.89528	0.203216	
577	37.6065	-69.6208	-2.99936	0.203216	
