from	to	label	distance	angle
1	10	1	0.572206	0.973163
2	5	2	0.833193	1.08627
2	8	3	0.851933	-2.74215
2	12	4	0.739865	-0.59153
3	10	5	0.571894	-0.118845
4	6	6	0.531764	1.81618
4	12	7	0.55499	-2.43061
5	6	8	0.584477	-0.483773
5	13	9	0.792952	1.47602
7	12	10	0.600633	2.06845
8	10	11	0.793897	-2.73551
9	11	12	0.551314	1.46998
9	13	13	0.688762	-1.67273
10	1	14	0.572206	-2.16843
5	2	15	0.833193	-2.05532
8	2	16	0.851933	0.399444
12	2	17	0.739865	2.55006
10	3	18	0.571894	3.02275
6	4	19	0.531764	-1.32541
12	4	20	0.55499	0.710983
6	5	21	0.584477	2.65782
13	5	22	0.792952	-1.66557
12	7	23	0.600633	-1.07314
10	8	24	0.793897	0.406082
11	9	25	0.551314	-1.67161
13	9	26	0.688762	1.46886
