from	to	label	distance	angle
1	3	1	0.4602193	-2.41762
1	11	2	0.5663076	-0.8711872
1	39	3	0.777317	-2.094516
1	44	4	0.3642543	-0.5376628
2	20	5	0.9262587	2.125496
2	30	6	0.4962137	-3.07082
2	37	7	0.38519	-1.733761
2	47	8	1.185571	-0.5053313
2	48	9	0.7162429	1.69784
3	27	10	0.9841426	-2.1485
3	39	11	0.3709091	-1.689575
3	44	12	0.6682015	0.1779625
4	32	13	0.7782858	-0.04628284
4	34	14	0.7120625	-1.662745
5	12	15	0.9266551	0.8213654
5	14	16	0.7921343	-2.551271
5	45	17	0.7474493	2.381015
6	18	18	0.7204687	-2.470366
6	42	19	0.8458621	1.254908
6	45	20	0.7975818	-0.1724457
6	50	21	0.7296575	2.82257
7	9	22	1.062467	-0.03206535
7	23	23	0.6354945	-0.8289135
7	27	24	0.8859938	0.8934455
7	31	25	1.11034	-2.097871
7	32	26	0.7958647	1.835702
7	34	27	1.055494	3.051412
8	10	28	0.865043	-2.719043
8	13	29	1.538073	0.6319467
8	26	30	1.210294	-2.09575
9	21	31	1.057629	0.7814835
9	27	32	0.8840411	2.181076
9	41	33	1.034008	-0.6760465
9	43	34	0.9448645	-1.949197
10	26	35	0.7161953	-1.313291
11	39	36	0.790654	-2.833378
11	46	37	0.7408858	-1.017086
12	19	38	0.8215682	0.6733331
12	45	39	1.184031	-3.003373
12	49	40	1.19504	0.759251
13	28	41	0.412561	2.477122
13	39	42	1.562876	0.3371501
14	47	43	0.8842274	2.547664
15	35	44	0.7362728	1.389953
15	38	45	0.8174079	-2.735647
15	40	46	1.115865	1.149008
15	49	47	1.123085	-2.105288
16	22	48	0.9749666	-1.077367
16	29	49	0.8289593	2.31988
16	34	50	0.784252	-0.0380778
17	22	51	0.6944863	0.881484
17	26	52	0.4624149	-3.018727
17	36	53	0.6592839	-0.8002418
18	37	54	0.600955	3.068742
18	47	55	0.5225481	-0.2913585
18	50	56	0.6890623	1.758633
19	38	57	0.955069	1.522936
19	49	58	0.3830459	0.9443589
20	26	59	0.948271	1.318101
20	48	60	0.4044781	-0.1912952
21	25	61	0.7900282	-0.4685417
21	44	62	0.9243644	1.638277
22	31	63	0.8453292	-0.2705117
22	34	64	0.8891241	1.20035
22	36	65	1.009128	-1.553439
23	43	66	0.5264342	-1.002183
24	40	67	0.868492	-3.049847
25	35	68	0.82703	-1.461345
25	46	69	0.5175484	2.25178
26	48	70	1.007844	-1.411349
27	32	71	0.7675947	3.040188
28	32	72	0.5547615	-0.2103572
28	34	73	0.8441095	-1.934524
29	33	74	0.5424344	-0.02534509
30	37	75	0.5532259	-0.673352
30	48	76	0.848089	1.073983
31	34	77	1.164109	2.007814
31	36	78	1.117383	-2.365048
31	42	79	1.248022	-1.65152
31	43	80	1.272253	0.03739352
33	34	81	1.018745	-0.6582086
35	40	82	0.4376716	0.7359434
35	41	83	0.7695084	-2.861036
36	42	84	0.8351225	-0.5845981
36	48	85	0.9537409	-2.489631
36	50	86	1.067962	-1.815931
37	50	87	0.7889816	0.9315649
38	41	88	0.8463173	1.399839
38	43	89	1.177718	2.60412
38	49	90	0.668054	-1.299737
39	46	91	1.2078	-0.3290828
40	46	92	1.189144	2.243079
42	45	93	1.076446	-1.063478
45	47	94	0.966596	-2.644034
48	50	95	0.6768456	-0.7419373
3	1	96	0.4602193	0.7239726
11	1	97	0.5663076	2.270405
39	1	98	0.777317	1.047077
44	1	99	0.3642543	2.60393
20	2	100	0.9262587	-1.016097
30	2	101	0.4962137	0.07077311
37	2	102	0.38519	1.407831
47	2	103	1.185571	2.636261
48	2	104	0.7162429	-1.443753
27	3	105	0.9841426	0.9930926
39	3	106	0.3709091	1.452018
44	3	107	0.6682015	-2.96363
32	4	108	0.7782858	3.09531
34	4	109	0.7120625	1.478847
12	5	110	0.9266551	-2.320227
14	5	111	0.7921343	0.5903213
45	5	112	0.7474493	-0.7605778
18	6	113	0.7204687	0.6712271
42	6	114	0.8458621	-1.886685
45	6	115	0.7975818	2.969147
50	6	116	0.7296575	-0.3190222
9	7	117	1.062467	3.109527
23	7	118	0.6354945	2.312679
27	7	119	0.8859938	-2.248147
31	7	120	1.11034	1.043722
32	7	121	0.7958647	-1.305891
34	7	122	1.055494	-0.09018112
10	8	123	0.865043	0.4225498
13	8	124	1.538073	-2.509646
26	8	125	1.210294	1.045843
21	9	126	1.057629	-2.360109
27	9	127	0.8840411	-0.9605162
41	9	128	1.034008	2.465546
43	9	129	0.9448645	1.192395
26	10	130	0.7161953	1.828302
39	11	131	0.790654	0.3082144
46	11	132	0.7408858	2.124507
19	12	133	0.8215682	-2.46826
45	12	134	1.184031	0.1382196
49	12	135	1.19504	-2.382342
28	13	136	0.412561	-0.6644704
39	13	137	1.562876	-2.804443
47	14	138	0.8842274	-0.5939287
35	15	139	0.7362728	-1.75164
38	15	140	0.8174079	0.4059452
40	15	141	1.115865	-1.992584
49	15	142	1.123085	1.036305
22	16	143	0.9749666	2.064226
29	16	144	0.8289593	-0.8217129
34	16	145	0.784252	3.103515
22	17	146	0.6944863	-2.260109
26	17	147	0.4624149	0.1228656
36	17	148	0.6592839	2.341351
37	18	149	0.600955	-0.07285078
47	18	150	0.5225481	2.850234
50	18	151	0.6890623	-1.38296
38	19	152	0.955069	-1.618656
49	19	153	0.3830459	-2.197234
26	20	154	0.948271	-1.823492
48	20	155	0.4044781	2.950297
25	21	156	0.7900282	2.673051
44	21	157	0.9243644	-1.503316
31	22	158	0.8453292	2.871081
34	22	159	0.8891241	-1.941243
36	22	160	1.009128	1.588154
43	23	161	0.5264342	2.13941
40	24	162	0.868492	0.09174573
35	25	163	0.82703	1.680248
46	25	164	0.5175484	-0.8898122
48	26	165	1.007844	1.730244
32	27	166	0.7675947	-0.1014051
32	28	167	0.5547615	2.931235
34	28	168	0.8441095	1.207068
33	29	169	0.5424344	3.116248
37	30	170	0.5532259	2.468241
48	30	171	0.848089	-2.06761
34	31	172	1.164109	-1.133778
36	31	173	1.117383	0.7765451
42	31	174	1.248022	1.490072
43	31	175	1.272253	-3.104199
34	33	176	1.018745	2.483384
40	35	177	0.4376716	-2.405649
41	35	178	0.7695084	0.2805571
42	36	179	0.8351225	2.556995
