from	to	label	distance	angle
1	19	1	0.551087	-0.672815
1	23	2	0.431805	2.5929
2	13	3	0.71266	-0.436379
2	19	4	0.668669	2.733
3	16	5	0.422341	0.878117
4	5	6	0.762413	1.05956
4	13	7	0.805422	3.11239
4	17	8	0.803052	-0.993425
5	9	9	0.735467	1.0752
6	19	10	0.410192	0.345883
7	18	11	0.549941	-1.47727
7	24	12	0.430162	1.68381
8	17	13	0.416922	0.965721
9	12	14	0.714913	1.10259
10	15	15	0.2459	-0.613846
10	17	16	0.394383	1.99252
11	20	17	0.43468	-2.64949
12	18	18	0.720057	1.1425
13	16	19	0.520668	-2.27199
14	17	20	0.411019	-2.99839
15	17	21	0.618739	2.19664
15	22	22	0.468436	-0.95403
18	20	23	0.557174	0.424686
18	21	24	0.335858	2.50421
19	1	25	0.551087	2.46878
23	1	26	0.431805	-0.54869
13	2	27	0.71266	2.70521
19	2	28	0.668669	-0.408593
16	3	29	0.422341	-2.26348
5	4	30	0.762413	-2.08203
13	4	31	0.805422	-0.029199
17	4	32	0.803052	2.14817
9	5	33	0.735467	-2.06639
19	6	34	0.410192	-2.79571
18	7	35	0.549941	1.66432
24	7	36	0.430162	-1.45778
17	8	37	0.416922	-2.17587
12	9	38	0.714913	-2.03901
15	10	39	0.2459	2.52775
17	10	40	0.394383	-1.14907
20	11	41	0.43468	0.492103
18	12	42	0.720057	-1.99909
16	13	43	0.520668	0.869603
17	14	44	0.411019	0.143204
17	15	45	0.618739	-0.944957
22	15	46	0.468436	2.18756
20	18	47	0.557174	-2.71691
21	18	48	0.335858	-0.637382
