label	xPos	yPos	vote	north
0	0	0	0	0
1	2.45281	1.47817	0	0
2	-2.21822	-2.14826	0	0
3	2.33194	1.02813	0	0
4	2.02579	-0.870588	0	0
5	-2.5795	0.220157	0	0
6	-1.52007	-1.03664	0	0
7	1.08786	0.0898302	0	0
8	0.858227	-1.43377	0	0
9	0.651417	1.20823	0	0
10	0.154898	-3.09108	0	0
11	2.11793	1.85708	0	0
12	-1.99974	0.870291	0	0
13	1.51403	-0.252198	0	0
14	-2.90244	-0.455918	0	0
15	-0.391181	2.52587	0	0
16	1.81264	-1.5022	0	0
17	-0.365494	-2.43391	0	0
18	-1.95747	-1.51156	0	0
19	-1.59353	1.51888	0	0
20	-2.82482	-2.647	0	0
21	1.29201	1.78798	0	0
22	0.438572	-1.30063	0	0
23	0.486676	0.664553	0	0
24	0.619098	3.6229	0	0
25	1.00175	2.42318	0	0
26	-0.0435993	-2.32654	0	0
27	1.91803	0.343496	0	0
28	1.8022	-0.663863	0	0
29	-1.87852	-2.56018	0	0
30	0.515967	-0.749208	0	0
31	1.87314	-0.245425	0	0
32	1.27214	-0.881124	0	0
33	0.247188	2.54996	0	0
34	-0.435635	-1.71947	0	0
35	-1.90755	-2.0802	0	0
36	-0.780193	1.67599	0	0
37	1.88967	1.11862	0	0
38	0.564574	2.83855	0	0
39	0.000735571	1.88198	0	0
40	-0.500598	-1.0934	0	0
41	-0.0252937	1.25373	0	0
42	2.08265	1.58015	0	0
43	-2.1701	-0.243368	0	0
44	1.46294	2.15513	0	0
45	-2.46753	-1.12632	0	0
46	-1.2527	-2.35938	0	0
47	-1.29743	1.79936	0	0
48	-1.36328	-1.76001	0	0
