from	to	label	distance	angle
1	3	1	0.2760759	0.1143733
1	10	2	0.2324759	2.124846
1	36	3	0.2841002	1.974125
1	41	4	0.7393481	-1.281855
2	19	5	0.08308636	0.4552051
2	28	6	0.09556266	1.555899
2	34	7	0.05140667	1.9763
2	44	8	0.5201519	-2.017761
2	45	9	0.2261556	2.589362
3	26	10	0.5939635	0.5496887
3	36	11	0.4490323	2.60436
3	41	12	0.7429337	-1.656513
4	30	13	0.2257906	-2.619729
4	31	14	0.2410805	-0.1863448
5	11	15	0.8493408	-2.295735
5	13	16	0.4920923	0.8020251
6	39	17	0.8267552	2.415306
6	42	18	1.124071	-1.710288
6	47	19	0.4920923	0.8020251
7	9	20	0.7429337	-1.656513
7	22	21	0.7141665	-1.517327
7	26	22	0.822097	2.21251
7	29	23	0.7792143	0.6796446
7	30	24	0.5939258	1.746087
7	31	25	0.7309734	1.103835
8	12	26	0.1205968	-0.8952967
9	20	27	0.5939635	-2.591904
9	40	28	0.690072	-1.300219
10	36	29	0.0645182	1.402459
11	18	30	0.4780184	-2.21186
11	42	31	1.03726	1.355098
11	46	32	0.7792143	-2.461948
12	36	33	0.3496097	-0.884421
13	44	34	0.9598722	1.176863
14	32	35	0.4618228	-2.575943
14	46	36	0.5939635	0.5496887
15	31	37	0.08205033	-1.403224
16	25	38	0.1078384	1.257863
16	33	39	0.3105477	-1.890301
17	34	40	0.2806748	0.4131637
17	44	41	0.4069998	-1.441416
17	47	42	0.5395095	2.760504
18	46	43	0.3374821	-2.820107
20	24	44	1.445809	-1.384925
20	41	45	0.822097	2.21251
21	29	46	0.4920923	-2.339568
21	31	47	0.6478457	-2.842754
21	33	48	0.7707263	-0.2144308
22	40	49	0.6969463	-1.451889
23	37	50	0.2398281	1.473555
24	32	51	1.00832	-1.1635
24	43	52	0.1342635	-1.825612
26	30	53	0.3954396	-0.1875584
27	30	54	0.2257906	-2.619729
27	31	55	0.2410805	-0.1863448
28	34	56	0.05296477	-1.99298
28	45	57	0.1953317	3.023125
29	31	58	0.3213867	2.609807
29	39	59	0.7707263	-0.2144308
32	37	60	0.6893091	-1.67021
32	38	61	0.2829373	0.97084
33	39	62	0.4920923	-2.339568
33	47	63	0.8267552	-0.7262867
35	38	64	0.5958514	-1.896701
35	40	65	1.237824	1.83749
35	46	66	0.5963457	-0.4145444
45	47	67	0.5858368	3.113311
3	1	68	0.2760759	-3.027219
10	1	69	0.2324759	-1.016747
36	1	70	0.2841002	-1.167468
41	1	71	0.7393481	1.859738
19	2	72	0.08308636	-2.686388
28	2	73	0.09556266	-1.585693
34	2	74	0.05140667	-1.165293
44	2	75	0.5201519	1.123831
45	2	76	0.2261556	-0.5522307
26	3	77	0.5939635	-2.591904
36	3	78	0.4490323	-0.5372326
41	3	79	0.7429337	1.48508
30	4	80	0.2257906	0.5218638
31	4	81	0.2410805	2.955248
11	5	82	0.8493408	0.8458573
13	5	83	0.4920923	-2.339568
39	6	84	0.8267552	-0.7262867
42	6	85	1.124071	1.431305
47	6	86	0.4920923	-2.339568
9	7	87	0.7429337	1.48508
22	7	88	0.7141665	1.624265
26	7	89	0.822097	-0.9290828
29	7	90	0.7792143	-2.461948
30	7	91	0.5939258	-1.395506
31	7	92	0.7309734	-2.037757
12	8	93	0.1205968	2.246296
20	9	94	0.5939635	0.5496887
40	9	95	0.690072	1.841374
36	10	96	0.0645182	-1.739134
18	11	97	0.4780184	0.9297327
42	11	98	1.03726	-1.786495
46	11	99	0.7792143	0.6796446
36	12	100	0.3496097	2.257172
44	13	101	0.9598722	-1.96473
32	14	102	0.4618228	0.5656492
46	14	103	0.5939635	-2.591904
31	15	104	0.08205033	1.738368
25	16	105	0.1078384	-1.88373
33	16	106	0.3105477	1.251291
34	17	107	0.2806748	-2.728429
44	17	108	0.4069998	1.700176
47	17	109	0.5395095	-0.3810889
46	18	110	0.3374821	0.3214857
24	20	111	1.445809	1.756668
41	20	112	0.822097	-0.9290828
29	21	113	0.4920923	0.8020251
31	21	114	0.6478457	0.2988383
33	21	115	0.7707263	2.927162
40	22	116	0.6969463	1.689703
37	23	117	0.2398281	-1.668038
32	24	118	1.00832	1.978093
43	24	119	0.1342635	1.315981
30	26	120	0.3954396	2.954034
30	27	121	0.2257906	0.5218638
31	27	122	0.2410805	2.955248
34	28	123	0.05296477	1.148612
45	28	124	0.1953317	-0.1184676
31	29	125	0.3213867	-0.5317856
39	29	126	0.7707263	2.927162
37	32	127	0.6893091	1.471383
38	32	128	0.2829373	-2.170753
39	33	129	0.4920923	0.8020251
47	33	130	0.8267552	2.415306
38	35	131	0.5958514	1.244892
40	35	132	1.237824	-1.304102
46	35	133	0.5963457	2.727048
47	45	134	0.5858368	-0.02828212
