label	xPos	yPos	vote	north
0	0	0	0	0
1	-6.9969689	3.0891282	0	0
2	-5.1292762	-6.4269209	0	0
3	-7.0289898	1.3669913	0	0
4	7.8112418	-0.31321899	0	0
5	6.263368	0.99906124	0	0
6	4.3440201	-3.1316827	0	0
7	3.2294029	3.7384215	0	0
8	4.7921805	-4.1072988	0	0
9	-6.1052404	1.7208881	0	0
10	-1.4801538	-4.901383	0	0
11	4.0141799	-5.2548689	0	0
12	0.95783442	2.1763464	0	0
13	-1.2130677	-3.5577403	0	0
14	-3.6949967	-2.7464329	0	0
15	-4.3689649	3.4824731	0	0
16	-6.4085763	-3.2584794	0	0
17	-2.8123986	-5.0979062	0	0
18	-2.5603551	-5.8872685	0	0
19	-0.66818553	3.8346596	0	0
20	-3.1986701	0.72142694	0	0
21	1.3767518	7.732818	0	0
22	-5.9334423	1.229323	0	0
23	0.38515404	1.8373942	0	0
24	2.4826811	-0.18280933	0	0
25	3.2897518	1.3992885	0	0
26	-0.90582563	5.2975781	0	0
27	-3.5673418	-0.8046812	0	0
28	4.621687	6.2856777	0	0
29	0.99742406	-5.3550272	0	0
30	0.16457199	0.88591875	0	0
31	1.1506211	-1.8985559	0	0
32	6.8760479	3.5816275	0	0
33	-6.7572235	2.650562	0	0
34	-0.27765094	3.7595748	0	0
35	6.7131349	2.8482512	0	0
36	-6.3640145	-3.4893485	0	0
37	6.8430898	1.5701842	0	0
38	-3.3465247	1.3148708	0	0
39	-2.9502255	-3.4984615	0	0
40	-2.8492607	1.643557	0	0
41	-5.7866194	3.2605986	0	0
42	3.9314734	4.1876583	0	0
43	-0.70965582	-6.6697289	0	0
44	-2.5951824	4.4662968	0	0
45	-1.3556677	-5.8186079	0	0
46	2.8226137	-4.3728766	0	0
47	-2.2812264	-4.7403195	0	0
48	0.48394514	4.189735	0	0
49	1.6047966	-3.1601669	0	0
50	1.5176303	-1.1890932	0	0
51	-6.91614	2.523418	0	0
52	-0.67762091	-7.9212373	0	0
53	-4.1583707	-1.5876119	0	0
54	3.0825635	6.6914528	0	0
55	-2.5995686	-4.7717437	0	0
56	-6.3058723	5.1157561	0	0
57	-5.243034	3.2444666	0	0
58	3.7648736	6.6353418	0	0
59	6.2119381	3.1941336	0	0
60	-4.9007711	4.6185576	0	0
61	1.22217	-3.6716081	0	0
62	5.8996699	4.004637	0	0
63	-4.1063738	2.7139609	0	0
64	4.9691862	-0.38067278	0	0
65	1.2079876	-3.9616242	0	0
66	-4.8895941	-1.5385732	0	0
67	-4.4348314	-1.0812656	0	0
68	-6.5424743	4.9265039	0	0
69	4.5800988	-5.965945	0	0
70	-5.8670191	-4.6850126	0	0
71	-2.6962328	-0.80585408	0	0
72	-4.217301	-1.297523	0	0
73	3.6653767	-5.2223101	0	0
74	2.3245775	-1.9042302	0	0
75	0.74968099	-7.0694359	0	0
76	-0.45378893	7.3269512	0	0
77	6.9138098	0.75090073	0	0
78	-2.8822845	0.04863101	0	0
79	-0.87921456	-4.6171585	0	0
80	-7.4637554	-2.8410227	0	0
81	-1.9952212	6.5044487	0	0
82	-4.4667223	-4.2190365	0	0
83	-2.3239264	7.7553494	0	0
84	1.7108633	-4.1981478	0	0
85	1.1429071	-2.4143293	0	0
86	5.6486944	-1.3440453	0	0
87	-5.9177587	-0.75460517	0	0
88	-3.950036	4.9883754	0	0
89	3.3702827	-0.23615939	0	0
90	-4.5567283	4.7610991	0	0
91	-4.6247045	3.2077531	0	0
92	5.4864406	5.6319282	0	0
93	-6.3262303	3.3910542	0	0
94	4.6918381	-1.5533656	0	0
95	2.2917653	5.1922825	0	0
96	0.50450995	4.7402481	0	0
97	-0.85805914	-3.9572465	0	0
98	-0.14399077	-2.619025	0	0
99	6.0527926	4.1232566	0	0
100	-0.67859284	4.8983694	0	0
101	-4.5033637	-7.2069631	0	0
102	-4.1977001	-2.0176345	0	0
103	2.9007866	-3.9329032	0	0
104	-2.1066342	4.5022365	0	0
105	-1.6190327	-5.6849292	0	0
106	1.4685997	3.6083583	0	0
107	-2.1807464	1.2797066	0	0
108	0.56439066	-5.0661324	0	0
109	-1.4918673	1.2118818	0	0
110	5.2246629	5.9236359	0	0
111	-4.0072195	6.5676308	0	0
112	-5.2339541	-6.1015568	0	0
113	-4.5504981	-5.9125684	0	0
114	6.9685744	2.8768784	0	0
115	1.3265491	4.1686975	0	0
116	-7.509607	-1.7294625	0	0
117	3.2046924	-6.037603	0	0
118	4.9288611	-0.67112025	0	0
119	-3.2525836	5.0212456	0	0
120	5.7164337	-2.8932539	0	0
121	-4.3413481	-1.9815151	0	0
122	-5.1871387	-5.3923678	0	0
123	0.008966778	5.7562796	0	0
124	-4.2140694	-0.47349097	0	0
125	4.6666855	0.95825553	0	0
126	3.1815184	7.478361	0	0
127	6.236599	-3.9717537	0	0
128	-3.6047699	-4.3819104	0	0
129	0.83923147	1.209341	0	0
130	4.5291892	-3.7629208	0	0
131	2.8335315	7.5142215	0	0
132	-0.9869608	-0.17927848	0	0
133	2.0608248	5.4168022	0	0
134	1.1048822	2.6229241	0	0
135	-4.8431613	4.2571278	0	0
136	3.895074	-0.82665156	0	0
137	7.8519433	-0.038972537	0	0
138	-7.1079449	-1.5744512	0	0
139	-0.046770721	-2.0037645	0	0
140	2.382341	-7.3790399	0	0
141	4.4062949	6.6782645	0	0
142	0.49862582	7.8901038	0	0
143	6.9048111	-3.874613	0	0
144	6.0410887	-1.7358414	0	0
145	-2.8012322	-4.0645398	0	0
146	-1.5875323	-1.3898857	0	0
147	3.4604026	7.197575	0	0
148	-2.0918832	4.0182626	0	0
149	1.2049878	-1.5168682	0	0
150	-3.6603167	-0.63563901	0	0
151	-5.1440283	5.3238834	0	0
152	0.091646875	-2.2315754	0	0
153	-4.7502415	-5.1256006	0	0
154	-5.1854422	1.0519739	0	0
155	2.980196	2.2045861	0	0
156	0.013013046	2.9164767	0	0
157	-0.10119086	-0.2865036	0	0
158	-1.000578	2.2483031	0	0
159	3.8521616	1.6303744	0	0
160	-3.4205482	-3.2417187	0	0
161	-3.7480035	-2.3953113	0	0
162	-2.402417	-5.6411322	0	0
163	4.0684757	3.6670193	0	0
164	3.1383248	-2.8129672	0	0
165	-1.1937439	-8.0124098	0	0
166	5.3295665	0.23819158	0	0
167	-1.4866913	-2.4920858	0	0
168	-3.7134397	7.0503881	0	0
169	4.2940918	1.9245438	0	0
170	1.6213881	7.9046453	0	0
171	-5.2656051	2.7958992	0	0
172	2.3107141	-5.8703511	0	0
173	4.2534041	-0.2473322	0	0
174	-0.48056051	2.8452619	0	0
175	-7.9962009	-0.21730047	0	0
176	7.0451806	-3.9466728	0	0
177	-7.6509421	1.7335307	0	0
178	-6.5263884	-1.1311109	0	0
179	-2.4185441	-3.91618	0	0
180	-6.6726888	3.292478	0	0
181	-3.0762692	-5.8204844	0	0
182	6.1974021	-4.632768	0	0
183	6.7748458	-4.2681221	0	0
184	5.1059602	-0.64170275	0	0
185	-1.8132531	7.3826991	0	0
186	2.7710878	-1.8777007	0	0
187	4.599964	-0.17869506	0	0
188	1.2385199	0.65375436	0	0
189	1.9849608	7.9615695	0	0
190	-4.1624616	-1.0744644	0	0
191	6.159122	-0.069150842	0	0
192	-7.6936795	-1.5847398	0	0
193	-2.9818008	-2.4388794	0	0
194	-3.9702068	-3.0219382	0	0
195	-3.937062	1.8938931	0	0
196	-5.5432306	2.639193	0	0
197	2.0168361	0.082886743	0	0
198	-6.5534503	4.8183151	0	0
199	5.4201441	-2.8910545	0	0
200	-0.51519705	-5.1789342	0	0
201	6.5742747	2.536547	0	0
202	-0.7832574	6.6598121	0	0
203	0.88490826	2.8007652	0	0
204	7.1515827	-2.302285	0	0
205	2.6774843	-7.1701365	0	0
206	-3.7856274	-4.738203	0	0
207	2.4512877	1.3762267	0	0
208	5.8823332	-0.10646706	0	0
209	5.5053682	3.5599438	0	0
210	-3.5016681	-5.7231098	0	0
211	-1.1491792	5.4251023	0	0
212	2.8041651	-3.6417906	0	0
213	5.2691336	-5.8631281	0	0
214	-4.3934766	-7.2890331	0	0
215	-1.8466403	-1.8487754	0	0
216	-3.8579961	4.2992884	0	0
217	1.52551	2.4055542	0	0
218	6.0124979	-2.2395278	0	0
219	-7.113676	-1.1413735	0	0
220	-0.76916074	6.1387682	0	0
221	2.0827112	4.9831673	0	0
222	7.3644356	2.73754	0	0
223	-6.9900456	-0.54695288	0	0
224	-1.2934845	-3.8662927	0	0
225	-1.0089022	-0.90998568	0	0
226	-7.5656842	-2.9816763	0	0
227	-2.7563128	5.0127964	0	0
228	4.8476669	-3.3781796	0	0
229	-2.5519086	-4.252564	0	0
230	-3.0400628	0.93175862	0	0
231	-2.1830981	-7.3481102	0	0
232	4.4761543	-5.2018325	0	0
233	4.1410851	2.2462582	0	0
234	4.7407667	5.3213111	0	0
235	-2.3648827	0.23707539	0	0
236	-1.2535714	5.6994367	0	0
237	0.040688679	-3.7041044	0	0
238	-1.7242186	3.5218628	0	0
239	-4.7110713	3.5058434	0	0
240	-2.7467245	-4.0463126	0	0
241	4.7539445	6.0213935	0	0
242	3.0195717	5.0217483	0	0
243	-2.2169467	-5.2730337	0	0
244	2.8816483	0.0076240663	0	0
245	7.6184158	-0.64389363	0	0
246	-4.1389592	0.25080888	0	0
247	-3.6455503	-3.512994	0	0
248	2.2329841	4.2614401	0	0
249	2.7968611	-5.2645797	0	0
250	5.2844444	5.6203639	0	0
251	-1.0550329	-2.1599405	0	0
252	-2.0426307	-6.9297505	0	0
253	-4.9187	5.9238816	0	0
254	1.0055111	-8.0901658	0	0
255	-3.2249559	6.76031	0	0
256	5.247195	-4.4014807	0	0
257	-3.5596126	3.6999545	0	0
258	4.7754849	1.0807497	0	0
259	-7.0725104	-3.1822605	0	0
260	7.2504568	-2.2487003	0	0
261	-3.4310133	0.58969089	0	0
262	-0.22336463	-3.7332486	0	0
263	-0.33985688	5.1422139	0	0
264	4.6955523	-5.1627546	0	0
265	3.0666371	4.2427127	0	0
266	-0.049605511	1.4508738	0	0
267	-0.4637012	-5.8661398	0	0
268	-2.9962812	1.0971139	0	0
269	1.7551528	2.9549377	0	0
270	1.5503994	-6.6764535	0	0
271	-6.7880285	4.0649122	0	0
272	-2.5309878	-3.1548027	0	0
273	-5.406286	-0.97089237	0	0
274	-2.7920004	-0.10899532	0	0
275	3.4125447	7.5915151	0	0
276	-1.1424343	3.1991823	0	0
277	-5.5332543	-1.5871718	0	0
278	6.639726	-2.888518	0	0
279	0.39564557	6.6400733	0	0
280	0.56090155	-1.8549817	0	0
281	0.97600494	-6.1528342	0	0
282	-1.7030494	-2.5118617	0	0
283	2.2731686	1.2546264	0	0
284	-2.7270166	6.90089	0	0
285	0.200689	-4.1380033	0	0
286	7.8718804	-0.073072732	0	0
287	-5.5071489	5.3527413	0	0
288	3.8423169	6.5593227	0	0
289	0.045526289	3.8959489	0	0
290	5.6471197	0.74980571	0	0
291	-1.376947	4.3348619	0	0
292	-1.3025033	-7.135306	0	0
293	7.3803629	-0.57762136	0	0
294	2.6234179	-0.66099972	0	0
295	4.4444994	6.5624079	0	0
296	4.2533955	0.063999146	0	0
297	2.0372044	-2.5022214	0	0
298	-0.016652861	-0.029424781	0	0
299	7.2460473	0.78940758	0	0
300	-6.3107177	-4.4831088	0	0
301	-2.4615448	6.1434856	0	0
302	1.9353865	4.8024445	0	0
303	-0.050782352	-2.3525916	0	0
304	-1.4357399	3.0118036	0	0
305	-2.4407525	7.4229193	0	0
306	4.8995281	-4.6283503	0	0
307	-2.9750129	2.0382712	0	0
308	-4.8996669	2.6714239	0	0
309	4.1783254	0.86074569	0	0
310	-0.033383173	-5.3504717	0	0
311	1.9031983	2.8759469	0	0
312	-3.4578164	-5.2887684	0	0
313	2.9906549	2.5023967	0	0
314	0.39545193	-0.82396131	0	0
315	7.5492617	1.8835381	0	0
316	-0.41315517	1.7919968	0	0
317	-3.5111335	4.290502	0	0
318	6.3668315	4.2092922	0	0
319	-3.4482241	-0.623552	0	0
320	0.89518527	-7.7736601	0	0
321	-4.5778047	2.678989	0	0
322	3.427655	-4.9962213	0	0
323	2.6011286	1.9308185	0	0
324	0.16759037	2.8212617	0	0
325	-4.7805081	-3.8871305	0	0
326	-0.10514486	-6.4524235	0	0
327	-0.85817555	1.1418295	0	0
328	3.8182651	-1.9005134	0	0
329	-4.1112048	-6.1825176	0	0
330	-2.4570318	1.5213335	0	0
331	0.067257567	-2.9170393	0	0
332	-4.5014896	1.2417426	0	0
333	1.9784915	-3.2369347	0	0
334	5.9463927	4.4600452	0	0
335	7.5728769	0.31689638	0	0
336	2.0622655	2.550122	0	0
337	0.37259798	5.8817027	0	0
338	-5.472165	2.7328417	0	0
339	3.6479669	2.0877301	0	0
340	-4.1598731	-3.0999919	0	0
341	-4.1493639	-4.342457	0	0
342	-4.9006638	-6.242759	0	0
343	1.4734881	7.5537981	0	0
344	-0.21488687	7.1597692	0	0
345	-0.30212952	-6.299423	0	0
346	-0.93736328	-3.4958149	0	0
347	-0.57782599	-5.8779756	0	0
348	-2.5303581	-3.4308582	0	0
349	-2.7795655	0.48338779	0	0
350	5.1897885	-4.2817505	0	0
351	3.8351311	-2.2394339	0	0
352	-6.4342436	4.285203	0	0
353	-5.0582057	-1.8819125	0	0
354	3.5828764	-1.1220826	0	0
355	-3.7616274	0.0012071685	0	0
356	-3.4792817	5.0414501	0	0
357	5.6536138	4.9862599	0	0
358	6.2808037	4.8280648	0	0
359	-0.68802585	6.6333551	0	0
360	-0.1852227	0.87547391	0	0
361	6.4555331	2.2206929	0	0
362	-0.32831093	3.1700648	0	0
363	2.6227683	3.3952504	0	0
364	-7.7929145	-2.550241	0	0
365	1.3403059	1.9323448	0	0
366	2.3001633	-1.6524709	0	0
367	5.3412593	2.4106356	0	0
368	5.6457639	5.1649152	0	0
369	7.5063888	2.1127273	0	0
370	6.1317941	-3.5298174	0	0
371	-0.70678244	1.8725233	0	0
372	-1.2288981	2.593921	0	0
373	3.1348238	-6.4703971	0	0
374	-2.8201749	2.4548649	0	0
375	-6.3198073	-1.2824126	0	0
376	-2.8557222	-3.6613228	0	0
377	6.7202858	3.8876911	0	0
378	-7.0522364	-0.33412253	0	0
379	-2.0894824	-7.5971423	0	0
380	1.2731467	7.7989977	0	0
381	3.3172607	4.4832136	0	0
382	-0.19085096	3.0581383	0	0
383	-3.8349405	-4.0351442	0	0
384	-0.8667996	7.2714518	0	0
385	-0.10418981	7.3007776	0	0
386	-5.8736359	-0.52179349	0	0
387	-3.8237031	1.0692609	0	0
388	-0.74254926	5.8023301	0	0
389	-7.2829114	-2.0517417	0	0
390	4.0617911	3.9091704	0	0
391	-1.5371643	-7.2478393	0	0
392	-8.0357346	-2.0110246	0	0
393	-5.8719885	2.1066299	0	0
394	-3.9526687	2.8295321	0	0
395	-2.8543932	2.8338732	0	0
396	0.51084239	-7.6618388	0	0
397	4.0436527	-3.0194337	0	0
398	1.7734885	1.934142	0	0
399	-3.241678	1.5484193	0	0
400	-0.24168741	-0.96686492	0	0
401	6.5735647	1.1952139	0	0
402	-5.5633986	-5.886309	0	0
403	-2.6335681	-2.909592	0	0
404	-4.9566827	-5.1780169	0	0
405	-4.5524954	-6.7162367	0	0
406	4.2482253	5.365482	0	0
407	2.330752	-6.5075725	0	0
408	3.5827479	5.6998677	0	0
409	-6.8457393	0.42899271	0	0
410	-2.5954547	-0.20009928	0	0
411	0.65279999	3.1463625	0	0
412	-3.453415	-1.9696708	0	0
413	-0.57796202	-6.4020037	0	0
414	-2.8241098	-3.3407376	0	0
415	-8.0928282	-1.5453998	0	0
416	3.2083869	-2.0009649	0	0
417	-0.53669245	-6.3276315	0	0
418	1.0281122	-2.5926015	0	0
419	-0.81258051	1.1963468	0	0
420	-4.9128083	5.2529913	0	0
421	-2.1312928	1.5796709	0	0
422	-0.91692384	7.9237972	0	0
423	5.3092641	-0.17249714	0	0
424	4.1534408	-5.0519999	0	0
425	2.226094	-0.14866236	0	0
426	-0.17173434	6.8136154	0	0
427	-0.73851163	-1.9198294	0	0
428	4.9587706	-5.079051	0	0
429	0.6494066	-6.3019032	0	0
430	3.9990449	-4.5835653	0	0
431	1.4673186	-7.7872196	0	0
432	6.3559037	-4.398907	0	0
433	1.1087165	5.9120807	0	0
434	-2.4714624	-3.5713123	0	0
435	-0.14090082	2.0649132	0	0
436	-2.1046828	3.408759	0	0
437	-3.3037035	-2.6556053	0	0
438	5.0667209	1.3762798	0	0
439	-2.180982	2.1005068	0	0
440	2.3138812	2.561476	0	0
441	-1.0239849	-2.9316647	0	0
442	6.289851	4.3201176	0	0
443	-1.6855954	-6.8101915	0	0
444	-1.5557263	-7.1341036	0	0
445	-2.0028621	0.6155177	0	0
446	7.6550218	-2.8005051	0	0
447	1.7595842	2.8140218	0	0
448	-2.7275365	2.9635715	0	0
449	2.7131985	-7.2433451	0	0
450	-3.0749537	-1.2268024	0	0
451	-1.7699075	1.2531054	0	0
452	-2.258201	-0.15402972	0	0
453	2.6857732	2.3744626	0	0
454	2.0572449	-1.5126761	0	0
455	-5.1918235	-3.5283942	0	0
456	2.2518899	1.4625439	0	0
457	0.83187553	5.4616491	0	0
458	5.5520982	5.6822684	0	0
459	2.8451331	-5.0408443	0	0
460	2.7736482	-4.8948194	0	0
461	0.54662736	-3.0438891	0	0
462	-4.9408523	-5.4299189	0	0
463	-4.5916349	-6.9688908	0	0
464	-1.5018312	7.8802379	0	0
465	2.7556324	1.3856306	0	0
466	-0.54261978	-4.2664602	0	0
467	0.47208613	-2.86882	0	0
468	-2.331966	-0.6537074	0	0
469	6.0028056	3.8041652	0	0
470	3.4789601	2.8670385	0	0
471	-4.8714247	1.218282	0	0
472	-1.0829988	-7.2348069	0	0
473	1.1048171	4.1926649	0	0
474	3.0049214	-5.752949	0	0
475	3.2754524	-5.3284612	0	0
476	-3.8371322	-7.2415056	0	0
477	4.0507608	-1.0692331	0	0
478	0.77851805	0.35556685	0	0
479	-2.1105991	3.2272257	0	0
480	5.2954095	-2.76816	0	0
481	-7.9244532	1.8811186	0	0
482	-4.6689135	-3.3331845	0	0
483	-4.571156	-2.2413789	0	0
484	7.3916689	-2.9339403	0	0
485	-6.9129845	-1.2740877	0	0
486	-4.9106112	5.51281	0	0
487	-1.8895735	-0.97566737	0	0
488	-3.7759729	-2.1027039	0	0
489	3.2880419	-1.0987907	0	0
490	1.2803748	-0.058555479	0	0
491	0.75920616	7.5898389	0	0
492	-2.4341894	1.2517956	0	0
493	-5.4481666	0.63005735	0	0
494	5.8524678	-4.4968747	0	0
495	4.4530725	2.1380227	0	0
496	2.3270193	7.7521646	0	0
497	-4.319233	-1.8004058	0	0
