from	to	label	distance	angle
1935	3860	1	0.356295947	2.02737898
4547	3822	2	0.225688433	0.73042907
346	3437	3	0.352707307	1.50306248
4498	4876	4	0.386123584	-2.86167488
3360	3341	5	0.036026388	-1.3178509
4268	540	6	0.372249851	-0.527458645
1205	4863	7	0.386846802	0.881029361
118	3825	8	0.562454646	2.66930666
2598	1130	9	0.475600178	0.929266753
1203	3737	10	0.311049874	-1.99171097
2261	4648	11	0.51261342	1.48672235
159	3236	12	0.633696271	0.689399261
1324	2367	13	0.42123138	-2.88088427
4286	4059	14	0.226671039	-1.64053992
2195	1363	15	0.320548093	-2.88632066
3563	1225	16	0.3387061	1.59078689
880	2933	17	0.350250044	-0.539061621
778	4310	18	0.356333155	2.86592334
1951	4794	19	0.441909015	1.98193363
1135	269	20	0.145728658	0.520532811
1466	4912	21	0.49686603	1.68195109
3657	4459	22	0.42395813	1.11908479
465	3008	23	0.27841462	-2.15728799
1345	2033	24	0.538972475	0.930004042
1216	4049	25	0.33960198	0.935039632
4055	129	26	0.224277739	0.203387812
3840	2908	27	0.493242717	-1.28098213
4434	3580	28	0.353068444	-1.64549706
325	3886	29	0.500982406	0.403652498
692	3317	30	0.372921026	2.7052019
4801	113	31	0.589503193	-0.552864056
1969	3686	32	0.160450796	0.23843136
4852	259	33	0.298680446	0.141198818
3732	3636	34	0.39163364	-1.41936244
2816	826	35	0.375730176	1.57132143
4611	3208	36	0.355487161	-0.0142933556
2159	2999	37	0.411042701	2.24644072
4410	2859	38	0.494318129	2.67660693
370	4082	39	0.442163391	-2.30730599
1516	897	40	0.203057628	-1.85526493
3205	2623	41	0.259990023	2.15628801
4477	3750	42	0.344152669	-1.76224745
2505	1513	43	0.291249208	3.03519302
829	149	44	0.251155709	0.716451377
997	418	45	0.263165122	-0.862048783
1026	3229	46	0.33109336	2.00383592
3703	533	47	0.256594765	1.41431743
3324	3658	48	0.311569594	-2.63602408
910	3610	49	0.360921496	-2.9338496
144	3871	50	0.432921472	1.27171618
3785	3104	51	0.219992995	1.80038757
3590	817	52	0.216866121	-0.0622367397
1132	3211	53	0.266109321	-2.7057045
2723	1959	54	0.325663796	-1.51775905
2668	3837	55	0.388409984	-2.03575846
4181	2647	56	0.326426238	-2.57870121
2405	1386	57	0.205034625	0.992757679
3205	1799	58	0.339332516	-0.877182801
3675	3863	59	0.255982098	0.335302894
4942	4051	60	0.381104735	2.66114899
3836	2791	61	0.233717392	-2.3875738
228	2799	62	0.281380179	-2.48087294
2091	1107	63	0.430189578	0.0580710173
1208	244	64	0.301031967	-2.40851569
3826	89	65	0.193263343	3.13360833
2463	3826	66	0.228069538	3.02370021
2955	4335	67	0.300351041	3.01943813
1735	1656	68	0.267095966	2.63611291
4469	1126	69	0.627866779	-1.69389877
3082	3394	70	0.120280865	1.74727656
3766	1241	71	0.227420046	-2.05638934
2624	3574	72	0.109964617	-1.14856695
3042	4710	73	0.248126348	2.59880939
1961	1392	74	0.20122095	-1.35068828
3136	2207	75	0.140009375	1.35666287
1010	4937	76	0.4247847	2.64972173
4733	3404	77	0.254282983	1.72969382
1603	4541	78	0.252432505	-1.871156
425	197	79	0.312095893	2.3056684
1936	4744	80	0.496574408	1.5714706
1076	4556	81	0.262942456	0.52469554
3690	3485	82	0.353861634	-2.92345616
4571	4396	83	0.327512282	0.684013048
2831	2424	84	0.187559003	0.978633585
3135	48	85	0.282139517	-0.76522011
3931	4699	86	0.187835258	1.21281132
183	4977	87	0.293951872	-0.252369983
4977	2198	88	0.275049378	-3.02038292
529	4570	89	0.36109487	-1.58527879
295	2872	90	0.377066297	2.32248936
1640	1270	91	0.420350977	0.763424311
4008	785	92	0.305160234	0.0954919483
1654	2980	93	0.483238811	2.55923765
4474	4720	94	0.244454153	-0.43121321
1961	2047	95	0.0508165724	1.27050658
2371	3814	96	0.364244938	-3.06435759
4130	4478	97	0.369167332	1.50624128
2906	2230	98	0.254396262	1.35266598
3833	2456	99	0.231639881	0.611174429
4737	263	100	0.28362457	1.49538701
3946	1461	101	0.043937775	-2.31859335
2174	305	102	0.489072262	0.377698849
3020	426	103	0.327720621	-0.408191868
2241	3719	104	0.685916854	-1.09349642
1517	4504	105	0.226834267	-2.79308121
737	2530	106	0.164413814	2.82135537
1603	4640	107	0.415763213	2.017958
135	1138	108	0.492059863	-0.0701845046
4097	158	109	0.312406225	-1.55856704
3599	718	110	0.165708838	2.9912174
3333	969	111	0.433781192	2.49073453
4783	4255	112	0.184018327	-1.2508599
1739	4805	113	0.289436363	-1.72556235
372	2503	114	0.181171229	-2.94588741
3079	355	115	0.407913142	1.69587082
56	198	116	0.386996096	-2.26496004
4271	872	117	0.423014394	-2.35762639
2156	1292	118	0.310312672	-0.230279539
