label	xPos	yPos	vote	north
0	0	0	0	0
1	3.634551	4.460812	0	0
2	2.136275	4.881574	0	0
3	-3.413233	3.121018	0	0
4	5.716105	-1.072172	0	0
5	2.351737	-4.876025	0	0
6	4.995989	2.445157	0	0
7	-2.366632	-5.081549	0	0
8	0.8305425	4.967748	0	0
9	-1.369502	5.512908	0	0
10	-4.809308	2.219281	0	0
11	-4.409926	-2.820753	0	0
12	-1.596984	5.925454	0	0
13	5.43371	-0.08688614	0	0
14	-0.868265	-4.743828	0	0
15	3.269594	4.006175	0	0
16	0.3763648	5.334073	0	0
17	-3.634289	2.901724	0	0
18	2.700396	-4.76483	0	0
19	0.9559086	-5.34346	0	0
20	5.995902	-1.541305	0	0
21	-0.4767261	4.368394	0	0
22	-0.6691586	-4.250949	0	0
23	1.616374	-5.275898	0	0
24	3.195241	-2.956271	0	0
25	-0.804949	2.91553	0	0
26	0.5123979	-4.887614	0	0
27	-4.328387	-2.011218	0	0
28	1.095813	5.003502	0	0
29	0.1055179	-5.174798	0	0
30	-4.153113	3.563961	0	0
31	0.9777377	-4.493804	0	0
32	-4.173568	-3.630274	0	0
33	-0.9540735	5.891461	0	0
34	-2.912248	-1.500049	0	0
35	-3.205382	-3.64045	0	0
36	0.8121161	-5.479588	0	0
37	-1.46714	-3.569681	0	0
38	-2.64551	-4.320065	0	0
39	-4.549311	0.1563748	0	0
40	4.161456	2.197587	0	0
41	-0.09391425	5.741616	0	0
42	-0.008094424	5.886209	0	0
43	0.03363206	-2.173121	0	0
44	3.605373	3.408621	0	0
45	2.587504	4.151356	0	0
46	2.63584	-4.474277	0	0
47	0.9079801	-4.612823	0	0
48	5.64659	-1.363609	0	0
49	4.85916	1.40064	0	0
50	3.823729	3.352989	0	0
51	-2.404817	4.739197	0	0
52	-4.73756	0.7321395	0	0
53	3.403894	4.456057	0	0
54	3.924674	4.282654	0	0
55	-1.859823	-1.040662	0	0
56	5.065872	2.443855	0	0
57	4.300917	-1.007381	0	0
58	-4.076137	3.571284	0	0
59	4.411933	0.8727763	0	0
60	-4.644794	-2.574033	0	0
61	-0.06911395	-5.3935	0	0
62	-5.626359	-0.8548912	0	0
63	-1.797671	-4.542966	0	0
64	-4.316134	2.280849	0	0
65	2.230418	5.15229	0	0
66	-5.265341	0.3425819	0	0
67	-3.555946	2.302621	0	0
68	0.7929085	4.155773	0	0
69	-4.494448	2.7984	0	0
70	0.1760835	-1.357593	0	0
71	1.389011	-1.381487	0	0
72	-0.8502923	-4.112261	0	0
73	4.530982	2.964601	0	0
74	1.001775	4.439741	0	0
75	-5.401734	-0.2002358	0	0
76	-5.611379	0.4983214	0	0
77	3.828292	-2.297979	0	0
78	2.794453	4.666518	0	0
79	4.681146	-2.159735	0	0
80	-2.686121	-4.535386	0	0
81	-1.556333	5.411128	0	0
82	-0.2829355	-5.402772	0	0
83	-3.287584	4.715414	0	0
84	4.693767	0.9760352	0	0
85	-3.648085	3.800273	0	0
86	3.504729	-3.133288	0	0
87	-2.376533	-4.513451	0	0
88	-0.5868575	-4.382273	0	0
89	3.991099	-3.85132	0	0
90	-3.155925	4.731847	0	0
91	-1.791151	5.791512	0	0
92	-2.444808	-4.809667	0	0
93	-3.535555	2.809191	0	0
94	-5.526516	-1.275956	0	0
95	4.382664	-2.399137	0	0
96	-3.732153	4.218383	0	0
97	2.28406	0.4099038	0	0
98	-4.290602	-3.375319	0	0
99	5.145109	-2.407697	0	0
100	4.494777	-2.829954	0	0
101	-1.763987	-5.288353	0	0
102	4.228742	1.949618	0	0
103	-4.874283	-0.0910622	0	0
104	3.52596	0.6533234	0	0
105	-1.493031	-5.387463	0	0
106	-3.69877	1.425158	0	0
107	5.3108	0.08288274	0	0
108	-1.545216	2.524538	0	0
109	-1.803022	4.404395	0	0
110	1.123972	3.396051	0	0
111	-4.411208	-1.395366	0	0
112	-2.123153	-2.922428	0	0
113	-0.5139899	-1.531019	0	0
114	3.937573	-3.450335	0	0
115	-3.647423	-3.859178	0	0
116	-4.299531	-3.153946	0	0
117	-0.446655	3.389244	0	0
118	-4.288311	0.9390824	0	0
119	0.93541	-3.612564	0	0
120	5.128502	-2.319622	0	0
121	0.1243337	2.931551	0	0
122	-3.365625	-4.169603	0	0
123	3.49966	1.794522	0	0
124	-0.07334046	-5.394448	0	0
125	2.990614	4.158017	0	0
126	-3.212898	-4.532657	0	0
127	-3.831664	4.423513	0	0
128	0.6015249	5.907817	0	0
129	5.237996	1.0871	0	0
130	2.052682	-3.10737	0	0
131	1.115906	5.345995	0	0
