from	to	label	distance	angle
3384	4553	1	0.295073833	2.39027901
4322	4027	2	0.392021749	-3.05024028
1464	2456	3	0.318935277	-1.31099724
2020	197	4	0.323261582	1.55465743
212	3539	5	0.321789125	-0.06438712
3618	1160	6	0.394820788	1.22100927
800	1704	7	0.229947513	-1.28861951
1710	1750	8	0.389776227	-1.7982076
2336	2195	9	0.326513953	-2.44674737
1687	910	10	0.381370271	-1.55019933
4656	4191	11	0.127060225	-1.79765252
4728	2567	12	0.382581107	0.498397261
3721	3218	13	0.295458111	3.01245197
2214	1588	14	0.448007824	-2.05356702
2827	4481	15	0.318550513	-2.29933585
3936	967	16	0.28978875	-1.79370988
3897	2692	17	0.210008652	-1.54712431
2625	2170	18	0.223147591	-1.81885453
1847	3347	19	0.37633178	-0.237008851
2697	3539	20	0.453907687	2.77069159
4274	4767	21	0.32576169	2.14593898
3902	2851	22	0.227633224	-1.31212622
2116	4009	23	0.358315422	-1.18332974
2619	83	24	0.417647358	-0.812427449
3986	193	25	0.584753876	-1.0100693
1747	3712	26	0.534625268	0.383236586
2985	4754	27	0.272366173	-2.83781486
3490	326	28	0.43454681	0.180905412
1153	407	29	0.239998592	3.02434716
3433	4891	30	0.509896302	1.23369473
2551	3058	31	0.277195402	-2.26228821
2536	1270	32	0.312028422	1.98921967
3436	3016	33	0.380877619	-1.55744678
655	29	34	0.397727348	0.166192049
1650	4080	35	0.231549363	1.27202252
4651	1739	36	0.272449336	-2.70475179
188	1995	37	0.319163521	1.0563165
2165	2309	38	0.31264464	0.766837641
1214	648	39	0.253577817	2.19123966
1652	4751	40	0.225085411	-1.97767156
1469	620	41	0.336993319	-0.247085297
1981	2766	42	0.441516107	-0.446980491
3026	206	43	0.365359558	2.70235957
600	2001	44	0.275324142	1.44983852
361	1405	45	0.439484389	1.79765224
4826	3303	46	0.517920228	-2.18997521
221	3323	47	0.190233985	-0.0600982973
2419	3743	48	0.196513429	-0.881593948
4600	4833	49	0.477880659	1.77782527
1744	1964	50	0.541924676	-2.51502785
4217	224	51	0.542536298	-2.09596618
108	1046	52	0.375753064	-1.80417836
3020	3522	53	0.342791498	0.255820914
278	1449	54	0.297179968	2.54849396
2098	3180	55	0.373081901	-1.79076418
2227	2868	56	0.503462927	2.18476874
1829	1876	57	0.316764899	2.13403661
3964	1890	58	0.142620354	-2.02016555
3477	1307	59	0.24651074	2.42878641
1794	2817	60	0.246133738	-1.5911676
3734	4171	61	0.547542096	1.32225251
4398	3467	62	0.376622268	-3.05769488
877	1336	63	0.244185831	-2.75370782
104	1617	64	0.298252834	2.47529429
2149	3116	65	0.287327905	0.652994048
2154	3926	66	0.166407083	0.0639637633
3907	2502	67	0.273074694	-2.79247107
1494	132	68	0.426565884	2.703883
3343	1882	69	0.411502857	1.24077413
4453	4545	70	0.272402281	-0.18209577
1740	1974	71	0.546376858	0.499674723
1542	28	72	0.165950448	2.93664149
938	760	73	0.363584159	2.8959738
4756	4582	74	0.481433383	1.06680903
2875	4557	75	0.412952292	2.84983413
4185	4088	76	0.141772181	2.61195724
4256	68	77	0.391546493	1.29627259
3898	1166	78	0.35888449	-2.16046293
2935	3163	79	0.307502987	1.43153299
1117	2437	80	0.208878154	1.23310867
2247	3340	81	0.200138876	-0.314601232
2705	4129	82	0.16729116	-0.880427584
1224	3809	83	0.264600929	1.88890676
120	4248	84	0.205666553	-0.211295018
1533	824	85	0.488919409	2.89829583
1499	3781	86	0.121038008	-0.311214425
3347	3017	87	0.406710558	-1.25993716
