from	to	label	distance	angle
1	7	1	4.74287e-16	1.92957
1	26	2	0.183935	1.46627
2	18	3	0.756167	2.53965
2	30	4	0.717983	-0.54435
3	21	5	0.353862	-1.39221
3	27	6	0.0879622	-1.47276
3	28	7	0.161057	1.58592
4	10	8	0.186455	-2.60491
4	29	9	0.186455	-2.60491
4	35	10	0.640995	1.07482
5	13	11	0.0633145	-0.238573
5	21	12	0.843833	1.78813
5	23	13	0.674822	-1.42635
5	24	14	0.393303	-1.1292
5	33	15	0.10759	2.12849
6	8	16	0.268525	-2.35625
6	11	17	0.0710634	0.810627
7	26	18	0.183935	1.46627
8	11	19	0.33957	0.790635
8	15	20	0.872487	-2.3734
9	28	21	0.109457	-1.35358
10	22	22	0.231722	2.35352
11	32	23	0.105857	0.807581
12	20	24	0.255966	1.83922
12	28	25	0.311367	1.86621
12	31	26	0.826257	-1.29917
13	24	27	0.356894	-1.26756
13	31	28	0.254402	1.55678
14	33	29	0.0370387	-1.02379
15	16	30	0.981411	-2.41273
16	30	31	1.0193	-2.47983
17	18	32	0.439361	1.39584
17	24	33	0.586871	1.78852
17	26	34	0.924126	-1.48047
18	24	35	0.247002	2.5372
18	31	36	0.796573	1.96542
19	31	37	0.0438303	-1.18502
20	28	38	0.0559227	1.99005
21	27	39	0.266279	1.77597
22	26	40	0.760754	2.00595
22	29	41	0.231722	-0.788073
23	34	42	0.653372	-1.37366
25	30	43	0.0556136	1.91151
26	34	44	0.561706	1.84687
30	35	45	0.799179	-1.93035
7	1	46	4.74287e-16	-1.21203
26	1	47	0.183935	-1.67532
18	2	48	0.756167	-0.601947
30	2	49	0.717983	2.59724
21	3	50	0.353862	1.74938
27	3	51	0.0879622	1.66884
28	3	52	0.161057	-1.55567
10	4	53	0.186455	0.536682
29	4	54	0.186455	0.536682
35	4	55	0.640995	-2.06677
13	5	56	0.0633145	2.90302
21	5	57	0.843833	-1.35346
23	5	58	0.674822	1.71525
24	5	59	0.393303	2.0124
33	5	60	0.10759	-1.01311
8	6	61	0.268525	0.785344
11	6	62	0.0710634	-2.33097
26	7	63	0.183935	-1.67532
11	8	64	0.33957	-2.35096
15	8	65	0.872487	0.768197
28	9	66	0.109457	1.78801
22	10	67	0.231722	-0.788073
32	11	68	0.105857	-2.33401
20	12	69	0.255966	-1.30238
28	12	70	0.311367	-1.27539
31	12	71	0.826257	1.84243
24	13	72	0.356894	1.87403
31	13	73	0.254402	-1.58481
33	14	74	0.0370387	2.11781
16	15	75	0.981411	0.728866
30	16	76	1.0193	0.661759
18	17	77	0.439361	-1.74575
24	17	78	0.586871	-1.35307
26	17	79	0.924126	1.66112
24	18	80	0.247002	-0.604393
31	18	81	0.796573	-1.17617
31	19	82	0.0438303	1.95657
28	20	83	0.0559227	-1.15154
27	21	84	0.266279	-1.36563
26	22	85	0.760754	-1.13564
29	22	86	0.231722	2.35352
34	23	87	0.653372	1.76793
30	25	88	0.0556136	-1.23008
34	26	89	0.561706	-1.29472
35	30	90	0.799179	1.21124
