label	xPos	yPos	vote	north
0	0	0	0	0
1	-0.431899	-1.60106	0	0
2	0.20367	-0.493296	0	0
3	-1.03574	1.60303	0	0
4	0.231641	-2.17695	0	0
5	-0.790926	0.430818	0	0
6	3.17143	1.211	0	0
7	-0.431899	-1.60106	0	0
8	2.98154	1.02113	0	0
9	-1.06176	1.87096	0	0
10	0.0713998	-2.27228	0	0
11	3.22039	1.2625	0	0
12	-0.947526	1.46619	0	0
13	-0.729405	0.415855	0	0
14	-0.86713	0.55374	0	0
15	2.35408	0.414896	0	0
16	1.62202	-0.238747	0	0
17	-0.496065	-0.497771	0	0
18	-0.419589	-0.0651174	0	0
19	-0.742331	0.710842	0	0
20	-1.01541	1.71299	0	0
21	-0.972879	1.2548	0	0
22	-0.0920138	-2.10799	0	0
23	-0.693786	-0.236977	0	0
24	-0.622834	0.0752447	0	0
25	0.836463	-0.917528	0	0
26	-0.412708	-1.41813	0	0
27	-1.02713	1.51549	0	0
28	-1.03818	1.76407	0	0
29	0.0713998	-2.27228	0	0
30	0.817879	-0.865112	0	0
31	-0.725839	0.670233	0	0
32	3.29357	1.339	0	0
33	-0.847865	0.522106	0	0
34	-0.565818	-0.877695	0	0
35	0.536684	-1.61319	0	0
