from	to	label	distance	angle
1	6	1	0.246451	-2.39088
1	19	2	0.452604	2.75663
2	12	3	0.485693	0.219084
3	15	4	0.621588	-0.852577
3	20	5	0.474544	2.29234
4	8	6	0.47471	1.75372
5	10	7	0.591758	0.231472
5	15	8	0.73198	2.27998
5	17	9	0.66102	-1.54
5	18	10	0.445369	-1.20035
6	19	11	0.414187	2.1867
7	21	12	0.457461	2.926
8	16	13	0.639761	1.77917
9	21	14	0.650605	0.251098
9	23	15	0.719967	-2.85376
10	18	16	0.689576	-2.2161
10	23	17	0.819834	0.573157
11	12	18	0.625759	-2.93228
11	18	19	0.838102	1.17963
11	19	20	0.779696	-1.21826
13	23	21	0.43485	-1.7216
14	21	22	0.463614	-2.36013
16	19	23	0.834714	1.48043
16	22	24	0.472479	-2.22936
17	24	25	0.657365	-1.39409
19	24	26	0.614373	1.53009
6	1	27	0.246451	0.750711
19	1	28	0.452604	-0.38496
12	2	29	0.485693	-2.92251
15	3	30	0.621588	2.28902
20	3	31	0.474544	-0.849256
8	4	32	0.47471	-1.38787
10	5	33	0.591758	-2.91012
15	5	34	0.73198	-0.861611
17	5	35	0.66102	1.6016
18	5	36	0.445369	1.94124
19	6	37	0.414187	-0.954896
21	7	38	0.457461	-0.215592
16	8	39	0.639761	-1.36242
21	9	40	0.650605	-2.89049
23	9	41	0.719967	0.287828
18	10	42	0.689576	0.925492
23	10	43	0.819834	-2.56844
12	11	44	0.625759	0.209313
18	11	45	0.838102	-1.96196
19	11	46	0.779696	1.92333
23	13	47	0.43485	1.41999
21	14	48	0.463614	0.781466
19	16	49	0.834714	-1.66116
22	16	50	0.472479	0.91223
24	17	51	0.657365	1.7475
24	19	52	0.614373	-1.6115
