from	to	label	distance	angle
1	2	0	1	78.61217
1	3	1	1	177.8
1	4	2	1	200.2801
1	5	3	1	239.9509
1	6	4	1	-87.4647
1	7	5	1	261.9155
1	8	6	1	-19.58512
6	1	7	1	92.5353
6	2	8	1	85.79816
6	3	9	1	117.9273
6	4	10	1	138.967
6	5	11	1	197.5203
6	7	12	1	109.331
6	8	13	1	62.91295
7	1	14	1	81.91553
7	2	15	1	79.93641
7	3	16	1	122.4491
7	4	17	1	153.9834
7	5	18	1	224.5082
7	6	19	1	-70.66896
7	8	20	1	39.14804
