from	to	label	distance	angle
1	65	1	0.40780865	-1.4273534
1	142	2	0.70803901	-1.7271176
1	238	3	1.2336361	1.9736751
1	314	4	0.79881199	1.6384757
1	338	5	0.87402651	-1.8808295
1	388	6	0.34889797	-2.9811179
1	409	7	0.92729444	1.8194379
2	33	8	0.88685682	0.605136
2	121	9	0.73940885	0.46663866
2	137	10	0.32566502	-1.4707715
2	192	11	1.42887	-2.6244564
2	332	12	0.97463898	-2.3521057
3	132	13	0.72400658	0.45103283
3	208	14	1.1322666	-1.215424
3	361	15	1.0020966	1.8816208
3	439	16	1.6263614	2.4065619
4	50	17	0.45570382	-2.260168
4	65	18	0.10375088	-0.40782015
4	450	19	0.74095017	1.7784072
5	13	20	0.664281	-2.74984
5	22	21	1.6627915	-1.1207554
5	73	22	0.81960077	2.1610486
5	149	23	0.8339662	-2.019161
5	416	24	0.95670791	-1.2661754
5	432	25	1.8349476	1.5742729
6	128	26	0.33627338	-0.98397466
6	433	27	0.23670751	1.5085849
6	454	28	0.46251038	-2.392321
7	67	29	1.2253647	2.0005438
7	94	30	0.46315059	-1.9647543
7	195	31	1.1536576	-0.75351514
8	89	32	0.063840179	-2.6398917
8	104	33	0.27998609	-0.65784338
8	258	34	0.56538934	2.1554764
8	296	35	0.58452961	2.5468338
8	435	36	0.44295074	0.14240629
9	52	37	0.29975379	1.6406254
9	116	38	0.55327814	-1.4975115
10	67	39	1.0410525	-0.20976489
10	260	40	0.49543479	-2.9437379
10	377	41	0.04179185	-2.9725329
10	419	42	0.12138786	-1.9798918
11	13	43	0.39579492	0.92480996
11	24	44	0.62473313	-1.7030259
11	31	45	0.85533156	1.7506048
11	149	46	0.52331743	-0.35492136
11	374	47	0.34156266	2.5195589
11	445	48	0.32104045	-0.75863558
12	231	49	1.133967	-1.9023513
12	242	50	0.57156639	2.8272308
12	352	51	0.33428046	-1.3197215
12	493	52	0.43245881	0.31116982
13	31	53	0.65514072	2.2107669
13	73	54	0.94778003	1.4035335
13	149	55	0.55824329	-1.1015653
14	116	56	0.88307451	1.4112006
14	147	57	0.24212537	-0.61259373
14	227	58	0.077475662	-2.8546662
14	252	59	0.32581891	-3.0215225
14	256	60	0.9975226	-1.4938434
14	269	61	1.3714511	1.0887127
14	301	62	1.0904353	-1.7922891
15	53	63	0.11573279	2.0000023
15	96	64	0.18029388	-0.33249779
15	206	65	0.71776069	-0.8163403
15	240	66	1.1784493	-2.9256774
15	448	67	0.68621113	-1.9698265
15	465	68	0.68665113	2.9421655
16	35	69	0.60900304	1.8026853
16	108	70	0.83451997	0.093787209
16	297	71	0.5682916	-2.0496032
17	197	72	0.72638896	0.15819675
17	222	73	1.0761133	0.9892353
17	499	74	0.89875051	-2.7302963
18	43	75	0.87032043	0.12665169
18	103	76	0.54775216	2.8148648
18	152	77	0.67561994	0.45060103
18	159	78	0.18089241	1.2624924
19	67	79	1.0799919	-0.19545335
19	260	80	0.45366186	-2.9410857
19	377	81	0	0
20	273	82	0.15698322	-3.0161813
21	146	83	0.54506342	2.709804
21	169	84	0.74725061	-0.78876557
21	191	85	0.42482422	-0.54376966
21	249	86	0.28382005	2.2267453
21	295	87	0.4282502	2.6736649
21	345	88	0.64242785	2.6822893
22	125	89	0.48842325	-1.9206542
22	416	90	0.72947623	2.2120472
22	477	91	1.5777264	-0.93047073
23	173	92	0.39995201	-1.5852258
23	264	93	0.32110168	2.3405134
23	303	94	0.28465424	1.9970347
23	305	95	0.23429149	3.0783368
24	230	96	0.35154405	-0.12205436
24	374	97	0.84126827	1.8049838
24	385	98	0.30346496	-1.045496
24	445	99	0.50813552	0.90123342
25	143	100	0.4868928	0.67882222
25	189	101	0.20152317	2.8759259
25	200	102	0.20904627	-0.012937753
25	479	103	0.3693193	-1.2276344
25	494	104	0.29487225	-2.0970257
26	50	105	0.034616444	-2.2782002
26	340	106	0.47092534	-1.5839435
27	123	107	0.5542921	1.8984036
27	132	108	1.1303285	-1.0366035
27	188	109	0.79962297	2.7348872
27	226	110	1.2180311	2.4358662
27	361	111	0.50810582	-2.4233532
27	472	112	0.39443692	0.23478618
28	107	113	0.64794754	1.4010709
28	265	114	0.39191209	-0.34518985
28	387	115	1.2782051	-2.6223196
28	399	116	0.89263287	2.0633403
28	426	117	1.0669891	1.7777675
28	449	118	1.1552561	-1.7606822
29	97	119	0.74606325	0.31579074
29	182	120	0.36203688	-1.1519613
29	422	121	0.36467995	2.4655721
29	453	122	0.73374937	-2.4236564
30	266	123	0.39659785	3.0291875
30	271	124	0.28794614	-1.1168974
30	290	125	0.2482165	1.8805599
30	298	126	0.18290673	1.4016238
30	365	127	0.8540962	-0.64934885
31	73	128	0.68465439	0.64033395
31	256	129	0.71273809	1.7502197
31	301	130	0.77210686	2.1825703
31	303	131	0.35977415	2.6348108
31	374	132	0.65449041	-1.7623704
32	231	133	0.29851749	-0.46969135
32	242	134	1.1176026	1.488603
32	286	135	0.51880401	-2.0363944
32	358	136	0.66870814	1.1858964
32	364	137	1.0929255	-2.7795123
32	456	138	0.30295087	-0.74978156
33	95	139	0.46006258	0.47191433
33	121	140	0.18520013	-1.9526757
33	189	141	0.23489043	1.2123121
33	278	142	0.60833781	-2.3128711
34	114	143	1.1760546	-1.3544224
34	208	144	1.756916	1.8380798
34	222	145	1.9096441	-1.8032557
34	373	146	0.78901075	-0.17789553
34	498	147	0.98593468	1.6591601
35	102	148	0.98569959	1.0275189
35	184	149	0.51678011	-2.5146555
35	311	150	0.30410723	2.3457109
36	47	151	1.2759356	-1.7487694
36	204	152	0.96936509	2.0043456
36	225	153	0.67950942	-2.5499851
