from	to	label	distance	angle
1	7	1	0.827234	0.714126
1	12	2	1.03432	-2.14744
2	10	3	0.278413	1.20722
3	5	4	0.128219	-1.07329
3	6	5	1.32591	2.0101
3	11	6	0.628815	-1.23239
3	14	7	0.128219	-1.07329
4	10	8	0.757359	-1.95993
4	12	9	1.02855	1.12064
6	7	10	1.19826	2.11962
7	8	11	0.290405	1.5708
7	9	12	0.290405	1.5708
11	13	13	0.231711	-1.25513
7	1	14	0.827234	-2.42747
12	1	15	1.03432	0.994156
10	2	16	0.278413	-1.93437
5	3	17	0.128219	2.0683
6	3	18	1.32591	-1.13149
11	3	19	0.628815	1.90921
14	3	20	0.128219	2.0683
10	4	21	0.757359	1.18166
12	4	22	1.02855	-2.02095
7	6	23	1.19826	-1.02197
8	7	24	0.290405	-1.5708
9	7	25	0.290405	-1.5708
13	11	26	0.231711	1.88646
