from	to	label	distance	angle
1	65	1	0.49465635	1.5116718
1	142	2	1.242496	1.7286798
1	237	3	0.88525968	-2.1546196
1	337	4	1.0339536	1.5888306
1	387	5	0.52649508	2.0058847
1	408	6	0.81330358	-2.379914
2	91	7	0.27417875	2.1004675
2	121	8	1.3233478	-0.4626186
2	137	9	0.52224681	-0.10800803
2	331	10	0.2632199	2.5830989
3	132	11	1.4855118	1.1864876
3	360	12	0.074004731	1.8374526
3	438	13	1.5517168	-2.2518042
4	26	14	1.040023	1.7683767
4	65	15	0.66553885	1.493345
4	319	16	0.90794442	-2.1630706
4	409	17	0.43932021	-2.9227025
4	449	18	0.66361307	-2.1955298
5	13	19	1.1202222	-2.492069
5	22	20	1.4540779	0.52140807
5	73	21	1.2697225	-1.9331945
5	149	22	0.70553236	2.8363137
6	128	23	0.44833229	-0.56428462
6	268	24	0.34755917	0.77548923
6	453	25	0.22009959	-1.5852488
7	19	26	1.1391776	-2.5042721
7	67	27	0.58714439	-1.886333
7	94	28	0.88163277	2.064177
7	194	29	1.04043	0.67899199
7	410	30	0.50359817	-0.013198777
8	89	31	0.56392764	2.9676431
8	104	32	0.31474547	0.41561112
8	257	33	0.43880953	-2.9130504
8	295	34	1.1113782	-2.7880095
8	434	35	0.62891656	0.20045926
9	52	36	0.92836401	-1.0435138
9	116	37	0.5108406	1.7635593
9	254	38	0.70346382	1.317163
9	392	39	0.35524552	-0.19941986
10	67	40	0.8141096	0.77192283
10	259	41	0.62178576	-2.7650456
10	266	42	0.61435073	0.02692013
10	376	43	0.26543322	-2.6386144
10	418	44	0.19003475	-2.5800811
11	13	45	0.23534265	-0.70676688
11	24	46	0.55688903	1.9639423
11	31	47	0.84023188	-2.0226517
11	149	48	0.83745835	1.0753165
11	373	49	0.35122681	2.6174386
11	444	50	0.67246402	1.3357406
12	32	51	0.69022662	2.7047415
12	69	52	0.56544417	-1.2713662
12	230	53	0.71730038	2.6653677
12	351	54	0.12860332	1.8444368
12	492	55	0.14589951	-1.4065997
13	31	56	0.81341897	-2.3064207
13	73	57	0.67466371	-0.85647656
13	149	58	0.91618194	1.3291959
14	116	59	0.74181194	-1.5045545
14	147	60	0.63535467	-1.1948745
14	155	61	0.25403389	2.0383065
14	226	62	0.61644827	2.1073475
14	251	63	0.13201813	2.7687868
14	255	64	0.60824357	1.1537639
14	268	65	1.1558477	-1.3559419
14	300	66	1.1141867	1.6821602
15	53	67	0.46809586	-2.2475358
15	96	68	0.30616999	0.099074513
15	205	69	0.85747773	0.65526554
15	239	70	1.4637515	-2.8931659
15	447	71	0.24953449	3.0575216
15	464	72	0.97783701	-2.7044934
16	35	73	0.20468879	-2.5203654
16	87	74	0.87338445	0.4677372
16	108	75	0.92096587	1.3507409
16	183	76	0.80829895	-2.9666419
16	296	77	0.75265553	2.5240325
17	144	78	0.8122054	2.449099
17	196	79	0.87477163	-0.41200746
17	221	80	1.4459558	-0.83808628
17	256	81	0.94607959	3.1189002
17	352	82	0.79312406	2.0922941
17	363	83	0.68950995	0.77367683
17	498	84	1.0280752	-2.7447985
18	103	85	0.55652413	-2.8107364
18	152	86	0.10190469	-1.2415995
18	159	87	0.038772717	-2.6743562
19	67	88	0.74304798	0.16180359
19	259	89	0.80089769	-2.1349609
19	262	90	0.66922373	2.6516132
19	376	91	0.58198704	-1.7131773
20	139	92	1.3248597	-1.2538884
20	272	93	0.43099664	2.0950183
21	146	94	0.43017155	-2.7342555
21	190	95	0.6317147	0.86510788
21	294	96	0.76528449	-2.5264197
21	344	97	0.97106236	-2.8781276
22	125	98	0.84272063	2.424598
22	330	99	0.17616615	2.3536047
22	415	100	0.89402759	2.9592338
22	476	101	1.3900543	0.58858274
23	90	102	0.34525991	-1.8338304
23	173	103	0.24673242	0.75762881
23	263	104	0.47999563	-1.3271509
23	281	105	0.88167476	-1.7314865
23	302	106	0.3790473	0.45154484
23	304	107	0.93847578	1.4984382
24	229	108	0.61873159	0.95654554
24	373	109	0.35056567	-1.8325916
24	384	110	0.55613106	1.4689293
24	444	111	0.39540836	0.3607484
25	143	112	0.80423276	-0.32195875
25	188	113	0.61178119	2.8672104
25	478	114	0.28178363	-0.69609163
25	493	115	0.17666789	2.972838
26	50	116	0.44292694	-2.4295506
26	65	117	0.43848262	-0.94834145
26	129	118	0.54296635	2.2323451
26	339	119	1.0593223	1.9227814
27	59	120	1.3006922	-2.2831786
27	123	121	0.54630038	-0.87951794
27	132	122	1.274718	1.509426
27	187	123	1.1489123	-2.3636568
27	225	124	1.1190384	-2.2364942
27	360	125	0.49938705	-3.0745647
27	471	126	0.64898866	0.90605448
28	107	127	0.77932687	-0.26666515
28	264	128	0.72261006	0.69877321
28	386	129	0.99481843	2.9417317
28	398	130	0.74470174	-2.1709448
28	425	131	1.0255725	-1.4688252
28	448	132	0.95849876	2.2025978
29	97	133	0.5930581	-0.61052863
29	181	134	0.93712067	2.2116206
29	452	135	1.334296	2.5338628
30	265	136	0.64919977	-2.9194535
30	270	137	0.31162615	0.72558389
30	289	138	0.42504076	-2.3390746
30	297	139	0.69164362	-1.834438
30	364	140	0.65230783	0.6740893
31	255	141	1.8747846	-1.6146533
31	302	142	0.20486005	2.6142999
32	230	143	0.038735531	1.887981
32	241	144	0.71319816	-1.5030362
32	285	145	0.68336576	2.4931115
32	357	146	0.76783964	-2.5149838
32	363	147	1.3471008	2.8313839
32	455	148	0.26028568	1.8861078
33	91	149	1.3836829	2.4679227
33	95	150	1.0049278	-0.039131189
33	188	151	0.72732393	-0.30405236
33	277	152	0.20568755	1.3711059
33	292	153	0.47656194	0.51843596
34	51	154	1.2397533	-1.1244118
34	114	155	0.89869962	1.433162
34	207	156	0.52650683	-2.4883336
34	372	157	0.48066204	-0.25693985
34	497	158	1.1109746	-1.4936498
35	87	159	1.0761219	0.49682209
35	102	160	0.826448	-0.99047093
35	183	161	0.62988361	-3.107363
35	310	162	0.494259	-2.2054867
36	47	163	1.234067	2.1089526
36	203	164	1.3011764	-1.6103935
36	224	165	0.69669353	2.4271796
36	253	166	1.0335356	0.76548602
36	309	167	1.2346236	-0.66941751
36	495	168	1.0825069	-2.191284
37	122	169	0.50677461	0.13219953
37	170	170	0.55235356	-2.9113054
37	174	171	0.18247145	0.64254451
37	218	172	0.7613116	0.65590758
37	236	173	0.75542901	-2.8870825
38	153	174	0.53147759	-1.3135599
38	189	175	1.240459	1.6920808
38	234	176	1.3173747	2.0474111
38	430	177	0.5954459	-2.8471948
38	458	178	0.65190168	-0.013089561
39	94	179	1.0892434	-2.5093755
39	194	180	0.84224279	-1.1441957
39	280	181	0.34866622	0.45599116
39	399	182	0.96018422	1.6972403
39	470	183	0.25272405	2.6744619
40	115	184	0.58633382	-1.4990855
40	154	185	0.84187583	-2.6883477
40	299	186	0.15740238	0.1994303
40	321	187	1.3752956	0.11294763
40	494	188	0.95468703	0.10798998
41	378	189	1.1877024	1.2908413
41	404	190	0.39464877	2.0786271
41	439	191	0.75951425	-1.9067643
41	450	192	1.1907745	-1.1578055
42	110	193	0.81296754	2.1119206
42	193	194	0.085539864	-1.2015374
42	212	195	0.25579676	-1.99676
42	214	196	0.32166823	2.3246097
42	385	197	0.9675129	-1.3672567
42	473	198	1.1161434	2.2386202
43	100	199	0.20691683	-1.0538321
43	152	200	0.61201062	-2.6658837
43	159	201	0.64389812	-2.8236136
43	358	202	0.65123224	-0.13934166
43	417	203	0.65719655	-0.045699902
43	424	204	0.94434148	0.016509712
44	124	205	0.74926208	0.0890082
44	128	206	0.28508849	-2.3923641
44	147	207	0.89920523	1.9736925
44	268	208	0.44571345	2.4363462
44	436	209	1.1624692	-1.19923
