label	xPos	yPos	vote	north
0	0	0	0	0
1	-1.2717801	1.9080456	0	0
2	-4.4335543	1.4376042	0	0
3	1.131282	7.3821867	0	0
4	-5.341594	5.8481024	0	0
5	4.1999918	5.2682577	0	0
6	-6.1838831	1.5583972	0	0
7	3.561765	4.998757	0	0
8	-7.6687002	0.82983535	0	0
9	-6.8049021	-1.3110866	0	0
10	4.6910093	2.4908947	0	0
11	6.3481379	2.5433434	0	0
12	-5.7059575	5.5670185	0	0
13	-6.4198262	2.9942423	0	0
14	5.3462312	-0.42678744	0	0
15	-5.4758637	-4.7241916	0	0
16	-6.2565528	-4.7833974	0	0
17	2.0107969	3.5677091	0	0
18	2.9476052	6.9668691	0	0
19	5.8832029	4.1115288	0	0
20	-6.5278925	-0.41163224	0	0
21	-5.8427046	5.3034236	0	0
22	5.1291381	1.5692111	0	0
23	4.2870058	-6.2724793	0	0
24	0.36197973	-2.5537284	0	0
25	-2.8443658	-6.6399162	0	0
26	4.5895161	-5.5196412	0	0
27	5.3224296	-5.0008827	0	0
28	-4.4246841	2.2502304	0	0
29	7.2205646	-2.8912799	0	0
30	1.9608115	2.3922216	0	0
31	4.7518137	1.731781	0	0
32	2.8990036	-4.9332575	0	0
33	-7.985211	0.93638059	0	0
34	3.5062347	-2.0268724	0	0
35	4.3350741	5.5307467	0	0
36	5.591493	3.8607581	0	0
37	3.2469045	5.6607609	0	0
38	5.4309831	-4.6956866	0	0
39	2.9553953	6.6952916	0	0
40	-3.5071773	1.3702358	0	0
41	-7.725213	0.90281085	0	0
42	0.98538496	6.7796172	0	0
43	-4.4402524	0.15981208	0	0
44	-8.1295772	-0.17910101	0	0
45	4.1401021	4.7875323	0	0
46	6.1513445	1.033062	0	0
47	-2.1637163	7.8175485	0	0
48	-5.6144802	-2.0285049	0	0
49	-5.3172065	-1.7996904	0	0
50	-3.1651147	3.1751737	0	0
51	6.446187	2.0573812	0	0
52	-5.8347675	-0.53599674	0	0
53	-5.6425633	-3.155045	0	0
54	0.77491558	-4.3996914	0	0
55	-8.2165236	-1.6591518	0	0
56	-1.0787486	4.4227207	0	0
57	1.4797361	0.10810382	0	0
58	-5.2094151	0.9753586	0	0
59	7.7038364	-1.8309882	0	0
60	4.7531599	4.0722856	0	0
61	7.1694211	-1.8891628	0	0
62	1.5125157	4.0691225	0	0
63	1.9175272	-1.6041422	0	0
64	-6.0060891	0.81430313	0	0
65	4.1864746	-6.5781234	0	0
66	6.4408935	3.257887	0	0
67	-5.6962207	5.5680105	0	0
68	3.3725549	4.9202297	0	0
69	0.033394151	-7.4826031	0	0
70	0.00080411658	5.4815925	0	0
71	3.6510523	-4.6303643	0	0
72	-7.5717903	1.3336725	0	0
73	-8.1156238	0.40409807	0	0
74	6.2368425	2.8025472	0	0
75	5.3710669	-5.5538647	0	0
76	-1.5689656	-4.6818438	0	0
77	-5.391556	-2.8130431	0	0
78	-6.4258963	2.3217373	0	0
