from	to	label	distance	angle
276	17	1	0.143108818	0.0310152243
266	176	2	0.155660387	2.24686407
53	766	3	0.314622267	-3.05139019
1	157	4	0.0719969066	2.20314502
856	157	5	0.0931509688	1.34277174
889	258	6	0.075304457	-1.68778124
529	16	7	0.0374364772	-2.74102861
850	206	8	0.0925522603	0.448464568
993	944	9	0.0607438368	2.62760547
316	431	10	0.323161852	1.38864124
189	107	11	0.250929968	2.69411841
151	559	12	0.756683764	1.97714311
617	906	13	0.101207238	-2.69383798
370	721	14	0.139169165	0.144014855
256	767	15	0.164148583	-1.04481572
427	616	16	0.12053544	2.45233402
358	280	17	0.144749389	1.95105581
813	942	18	0.034448839	-0.339320497
990	439	19	0.0117541582	0.0356770914
48	152	20	0.374197871	-1.4998599
909	178	21	0.289304704	-0.542091353
832	700	22	0.370761862	2.92089692
624	393	23	0.0638180166	-2.28920982
806	682	24	0.235933143	-1.25625398
563	277	25	0.0463864174	-1.08521514
825	693	26	0.30671381	1.50859793
136	611	27	0.0350726858	1.21686744
581	862	28	0.0396306099	-0.913018462
171	176	29	0.149051514	1.53330243
442	406	30	0.120329975	-1.21389416
546	210	31	0.590432269	-2.43169867
312	145	32	0.0920702352	2.00170667
389	354	33	0.121116848	0.74768062
926	480	34	0.062776942	-0.129599011
207	702	35	0.163656022	-2.75350614
624	469	36	0.238419971	0.111231668
245	308	37	0.0578055306	-0.252133099
178	711	38	0.290286269	3.04172346
653	109	39	0.149365715	0.877476692
758	391	40	0.100188915	-0.469612994
45	297	41	0.211953631	-1.45218036
601	921	42	0.0912940365	2.52202748
25	364	43	0.100914101	2.83958121
975	449	44	0.163286278	2.84596985
188	935	45	0.151447797	0.795620319
976	123	46	0.728417046	-2.08757636
758	428	47	0.0729958575	2.26651089
218	406	48	0.168883691	-0.607089159
242	347	49	0.112776344	0.989947827
505	249	50	0.0697891798	-0.303014755
665	893	51	0.276920839	1.02251474
188	413	52	0.0849057608	1.81793246
665	437	53	0.213604937	0.120223624
229	431	54	0.461676549	0.611034261
206	663	55	0.122720924	-1.17523233
523	233	56	0.133546635	-2.89061666
746	768	57	0.24689718	-0.0308430363
600	405	58	0.19434813	-1.79206125
4	160	59	0.0662166094	1.22928413
147	302	60	0.128945652	2.3069264
629	426	61	0.14785958	-0.297012921
561	278	62	0.33360664	-0.781796675
236	604	63	0.222844351	-0.118243676
946	650	64	0.745417632	-3.07028413
788	278	65	0.346393117	0.422043249
278	236	66	0.133357382	-0.480731779
247	278	67	0.150689905	-1.35212043
243	206	68	0.185996812	-1.08327407
