from	to	label	distance	angle
1	3	1	0.7661741	0.9656024
1	11	2	0.3944845	-2.54598
1	39	3	0.6359492	2.14765
1	44	4	0.7523028	-0.2444474
2	10	5	1.300378	-3.004272
2	18	6	0.9296282	-0.4502748
2	20	7	0.8757538	2.978457
2	30	8	0.3542931	1.443509
2	37	9	0.6069821	0.8028007
2	47	10	1.285673	-0.3309114
2	48	11	0.5157467	-2.755181
3	13	12	1.098048	1.818927
3	27	13	1.12332	-0.3506077
3	28	14	0.8878518	1.432938
3	32	15	0.6059392	0.3676488
3	39	16	0.7887268	-3.018229
3	44	17	0.8637585	-1.223428
4	28	18	0.3355806	2.727217
4	32	19	0.5438742	-1.317568
4	34	20	0.7440667	0.7242878
5	12	21	0.5329605	-2.797814
5	14	22	0.9224437	1.510124
5	45	23	0.9069959	2.203385
5	49	24	1.206348	-1.832619
6	18	25	0.522362	1.581429
6	42	26	0.8745301	-2.046059
6	45	27	0.5671595	-0.5835264
6	50	28	0.7366794	2.505135
7	23	29	0.8178092	-0.1322523
7	27	30	0.9340872	-1.931531
7	31	31	1.051035	0.8382425
7	32	32	0.8626881	-2.822836
7	34	33	0.8484453	2.059332
8	10	34	1.345805	0.7248648
8	13	35	1.512453	-2.082867
8	26	36	1.05498	0.4691136
8	29	37	0.7778168	-2.307999
9	21	38	0.9863248	-2.494703
9	23	39	0.8552514	1.742035
9	27	40	1.288382	3.082089
9	35	41	1.059346	-0.664028
9	41	42	0.9799354	-0.2042381
9	43	43	1.210221	1.075497
10	20	44	0.5313564	0.646863
10	26	45	0.4206441	-1.729422
11	39	46	0.7546265	1.597678
11	44	47	1.057222	0.03712424
11	46	48	0.6621267	2.925139
12	19	49	0.6269257	-2.239196
12	42	50	1.011571	2.684989
12	45	51	0.9117763	1.608612
12	49	52	1.003659	-1.380824
13	28	53	0.4331704	-0.4412402
13	29	54	0.7739922	1.284988
13	39	55	1.269744	-1.986754
14	45	56	0.6216869	-2.832262
14	47	57	0.9375286	2.401208
15	24	58	0.4958462	-0.1993981
15	35	59	0.8647558	-2.603573
15	38	60	0.7201384	1.86048
15	40	61	0.7263054	-1.860933
15	41	62	0.6173691	3.1238
15	49	63	1.062938	1.196224
16	17	64	0.7316795	0.350482
16	22	65	0.718245	-0.5576598
16	26	66	1.001649	0.7699448
16	29	67	0.8252666	-2.696158
16	33	68	0.9502562	2.864205
16	34	69	0.9705852	-1.263924
17	22	70	0.6360914	-1.693367
17	26	71	0.4471629	1.49932
17	36	72	0.8996077	-0.01871645
18	45	73	0.962411	-1.050006
18	47	74	0.3791786	-0.03464897
