from	to	label	distance	angle
388	464	1	0.42518563	-2.1113347
310	254	2	1.735015	1.5206238
11	13	3	0.52537688	-1.013384
400	39	4	1.1730142	-1.4161557
92	74	5	0.88824884	-1.8335358
443	389	6	0.88356902	-0.61862476
73	13	7	1.0056279	1.3883926
122	219	8	0.37933754	1.3970834
213	287	9	0.71552407	2.5842713
36	496	10	0.91395232	-2.3567585
219	290	11	0.66946133	0.52198111
150	211	12	0.27603956	-0.7632002
176	307	13	0.90010474	-1.9266839
231	456	14	0.30858406	2.1444936
390	131	15	0.55332082	0.047840223
271	104	16	0.51713149	-2.8958634
427	365	17	0.73818854	3.0966508
260	206	18	0.36639034	-1.3322493
113	323	19	0.13819253	-2.6058752
498	51	20	0.60646635	1.1984501
398	402	21	0.52379493	1.2841763
112	428	22	0.10913051	2.3579456
43	359	23	0.67446239	-0.13452385
214	490	24	0.79058941	-2.5249903
287	373	25	0.57382715	-1.5311563
490	132	26	0.87655434	2.6186234
242	358	27	0.615026	2.593464
409	111	28	0.40858396	-1.9591037
27	361	29	0.55932522	2.5951827
458	192	30	0.38112497	-0.56401404
492	276	31	0.82191484	-2.7722961
260	10	32	0.51427784	0.06630084
71	169	33	0.20914707	-0.56747523
260	419	34	0.36324591	0.038980456
216	72	35	0.43239187	-0.043494019
99	309	36	1.1355419	-0.33793435
461	244	37	0.58913217	2.5645667
172	143	38	0.86508584	-3.0484884
330	485	39	1.311221	-0.49911392
134	406	40	0.94010946	1.6129116
292	97	41	0.21350452	0.76742293
44	209	42	0.77864569	-1.77792
172	397	43	0.47250617	-1.1237415
330	58	44	0.99033556	-0.48324391
74	440	45	0.72185354	-1.0225024
401	278	46	1.0209941	-1.1152464
201	217	47	0.91666403	-2.2782664
353	165	48	0.55199329	0.56345679
262	164	49	0.64031484	0.29064536
202	130	50	0.1288518	2.2217359
371	272	51	0.21551658	2.4895695
481	319	52	0.1548555	1.0007538
159	18	53	0.31863731	2.1002781
262	391	54	0.57658074	-2.4943475
258	296	55	0.68215012	2.8805073
37	219	56	0.61175818	0.73318809
22	416	57	0.80962408	-2.7540646
100	159	58	0.7808576	2.736576
364	286	59	0.67397548	-0.23977258
286	456	60	0.32703127	-0.54043937
231	275	61	0.24913468	-0.27257904
456	57	62	0.14440933	1.8179725
286	141	63	0.3517141	1.8947176
382	369	64	0.97084218	2.0945999
358	364	65	0.97443684	1.8228902
364	382	66	0.37955683	0.56900974
474	287	67	0.55615508	-2.7091327
271	268	68	0.72690996	-0.13832663
322	418	69	0.32942971	0.32117692
18	152	70	0.064797744	-1.9382583
322	100	71	0.19741118	1.9846442
322	159	72	0.93481715	2.5918269
222	499	73	2.0606318	2.4123949
259	416	74	1.0793058	-1.124112
382	456	75	0.81398767	-0.71363191
425	165	76	0.7655282	-0.88231845
359	163	77	0.57027884	-0.26531262
424	456	78	0.90874847	-1.0088098
279	291	79	0.60634678	1.517054
396	346	80	0.28022861	-1.7767408
247	84	81	0.40924824	-1.3442959
480	346	82	0.82559754	1.1334967
359	152	83	1.2288407	2.9727422
49	99	84	0.66704584	-1.4115042
131	291	85	0.98191698	0.42003407
99	119	86	0.79440833	-0.96760551
461	309	87	0.60592661	-0.95566369
235	430	88	0.83932068	-2.8208402
236	431	89	1.1003971	0.049604116
241	428	90	0.41022942	-0.94986672
20	139	91	1.257386	-1.3555872
113	346	92	0.5053228	-0.14061415
383	180	93	0.70753505	1.1029599
323	309	94	0.84677559	1.7802334
402	284	95	0.53809471	1.8049958
493	352	96	0.60109519	1.7890332
112	70	97	0.68774955	2.0825627
70	57	98	0.98250071	2.2887676
212	223	99	0.064005459	0.73720259
352	275	100	0.44256191	1.9051563
208	498	101	0.79510106	-0.27539464
284	325	102	0.09976492	-0.90415614
242	222	103	0.91485692	-2.715646
69	12	104	0.29071856	2.0139664
498	34	105	1.3782763	1.8031892
34	222	106	1.2471989	2.1568801
194	215	107	0.47938503	1.9126823
474	223	108	0.11643024	1.6258243
327	129	109	0.41717064	-0.30311592
283	211	110	0.37370386	2.162619
470	367	111	0.66955152	-2.2497902
213	239	112	0.7899128	-1.3749568
34	498	113	1.3782763	-1.3384035
239	373	114	0.9387402	2.4757395
208	222	115	2.1775759	1.6822123
238	314	116	0.45599813	0.70736415
224	490	117	0.50188258	-2.9948276
226	59	118	0.46035294	2.6508802
3	208	119	1.8672071	1.2314549
388	409	120	0.83515772	-2.0655216
123	304	121	1.0050597	0.41348213
304	486	122	1.1647725	0.8465978
226	85	123	1.1025814	-2.8591479
196	320	124	0.2470914	1.1672104
96	206	125	0.24261846	-0.040390971
4	320	126	0.94427564	-1.9133432
196	118	127	0.84094198	-1.8926366
376	478	128	0.87310621	-2.3996381
345	206	129	0.35175953	-2.4535832
27	472	130	0.82939147	0.47643682
53	15	131	0.30231274	-0.49828794
438	191	132	0.48946327	-2.4558275
351	468	133	0.14161087	-1.1811128
79	72	134	0.28081224	-2.8360519
345	249	135	0.94959686	-0.014543144
438	220	136	0.83649951	0.63783532
270	267	137	0.57007362	3.1009716
265	107	138	0.60680001	-1.8476213
403	355	139	0.88255211	-2.2917267
378	430	140	1.2613059	-1.6728849
102	140	141	0.79969846	-2.7633739
410	135	142	0.61582987	-2.1401245
281	39	143	0.58400573	-2.3785803
94	39	144	1.2721328	0.75506624
367	470	145	0.66955152	0.89180246
383	228	146	0.4577777	-1.0392937
48	203	147	0.90114027	-1.4864496
341	180	148	0.59075084	2.259316
420	346	149	1.0000347	1.7060935
452	383	150	0.9304889	-0.83075317
235	431	151	1.4419052	-1.6496276
446	277	152	0.70002194	2.3577807
236	430	153	1.2959756	1.2439534
496	447	154	0.73489944	2.7520004
463	278	155	0.46696859	-2.6409771
404	381	156	1.0207335	-0.63690194
28	107	157	0.60052119	-1.2034261
466	392	158	0.70803061	2.3701913
294	448	159	0.29620832	-2.148189
330	95	160	0.59233827	3.0793869
426	294	161	0.64691065	-1.313978
95	333	162	0.59040025	-0.71119075
313	294	163	0.95711561	0.13873156
335	172	164	0.77221391	2.4471071
15	448	165	0.42130014	2.7036892
335	397	166	0.39500753	2.9682248
240	58	167	0.29685828	1.6764429
143	318	168	0.34598622	-0.71870525
465	15	169	0.87332759	0.16441388
330	288	170	0.55180421	-0.93443307
318	240	171	0.66002016	-0.34959472
91	33	172	1.291207	-0.64015112
333	318	173	0.46833884	-0.39621541
183	494	174	0.43141635	-0.94503981
482	9	175	0.61776053	1.5697362
85	276	176	0.52900409	-1.8249361
407	172	177	0.61735595	-2.2162392
25	189	178	0.37009962	3.0329058
95	293	179	0.900516	2.5849318
97	182	180	0.78570774	1.8618074
434	494	181	0.13755474	-1.0506313
124	437	182	0.83929766	-2.5335623
483	52	183	0.35606573	-2.3496612
97	29	184	0.83071204	2.4706377
97	61	185	0.71150487	-2.6795021
182	29	186	0.4863967	-2.6345532
289	489	187	0.47561015	-1.7251113
209	437	188	0.56770787	0.33412748
116	454	189	0.82931059	-1.4618112
209	44	190	0.77864569	1.3636727
277	349	191	1.0267159	2.5930746
443	408	192	1.2851196	1.9780471
289	81	193	0.85074434	-1.4335028
393	52	194	1.2393707	-1.5844061
489	481	195	0.23342992	-2.9191819
14	269	196	1.5823829	-1.2632459
319	481	197	0.1548555	-2.1408389
255	9	198	0.82775657	-1.6901927
282	23	199	0.7941171	0.95956294
155	14	200	0.2703563	-1.345615
481	489	201	0.23342992	0.22241075
24	385	202	0.23344458	1.4590099
198	80	203	0.45153636	2.8719607
23	173	204	0.34001402	1.655294
116	255	205	0.36642734	1.9485197
473	282	206	0.27108701	1.3056395
289	473	207	0.2383739	-3.0010106
317	380	208	0.5615918	1.0046589
93	380	209	1.0259732	-2.3726879
455	339	210	0.70964637	2.0043039
406	175	211	1.2999426	-0.38696597
253	442	212	0.27080889	1.1312614
41	405	213	0.57227675	2.2289268
198	126	214	0.79924016	-2.3544511
455	176	215	0.53578786	0.74449368
455	88	216	0.58677964	3.0047525
469	93	217	0.65698248	2.6328816
285	201	218	0.12467614	-1.7406527
45	380	219	1.0905678	1.5744764
174	272	220	0.32133305	-2.7227621
170	272	221	0.51609537	0.22546567
362	296	222	0.78279968	0.81872248
158	308	223	0.70053065	-1.6269072
279	273	224	1.3262947	-0.56636824
131	158	225	0.1719698	-2.2363358
210	199	226	0.5995647	1.1796781
219	266	227	0.8623655	0.57846467
322	300	228	1.5611639	2.9098878
296	82	229	0.55980875	-2.3949583
237	385	230	0.84927921	-1.8740918
82	237	231	1.0297085	-2.5645951
305	250	232	0.13698601	1.1909043
435	75	233	0.82920824	-0.89931509
75	477	234	0.75461669	-1.3826219
82	329	235	1.1550696	-2.3800949
230	149	236	0.842426	-0.87358996
23	305	237	0.39837773	1.4340515
230	245	238	0.76525139	1.0349395
13	11	239	0.52537688	2.1282086
31	374	240	0.73416689	1.8113006
301	264	241	0.30047235	1.7300202
445	24	242	0.63112211	2.297271
484	497	243	1.3639904	1.8324894
149	416	244	0.69141042	-0.0072360023
197	222	245	0.79957455	-1.5438281
257	414	246	0.92214423	2.3235793
