label	xPos	yPos	vote	north
0	0	0	0	0
1	5.231944	-1.5511	0	0
2	-3.897784	-4.432711	0	0
3	2.303205	-1.867175	0	0
4	5.272959	-1.074181	0	0
5	-3.099907	1.537892	0	0
6	-5.086924	-2.363845	0	0
7	2.745914	-4.230858	0	0
8	-1.687963	5.096994	0	0
9	-5.376324	-1.897141	0	0
10	1.343426	-5.023348	0	0
11	-4.061177	2.409425	0	0
12	4.087399	2.252598	0	0
13	-3.783257	1.963576	0	0
14	-5.248439	-0.6443411	0	0
15	0.5921726	-5.666605	0	0
16	2.112831	-2.541661	0	0
17	2.051085	3.370632	0	0
18	0.6066799	5.584375	0	0
19	1.738897	-4.493855	0	0
20	1.421297	3.235641	0	0
21	2.02123	-4.975309	0	0
22	-1.937223	2.739425	0	0
23	-5.11479	1.533389	0	0
24	-4.188825	3.14174	0	0
25	-2.477137	-5.155038	0	0
26	5.337722	-0.296086	0	0
27	2.577247	-3.074671	0	0
28	0.3757096	-3.735852	0	0
29	-2.846476	-3.677221	0	0
30	-1.528398	5.255866	0	0
31	-4.397404	1.531229	0	0
32	3.665511	3.030552	0	0
33	-3.4767	-4.842496	0	0
34	3.372448	1.018569	0	0
35	1.970497	-2.782495	0	0
36	-2.077107	-1.615237	0	0
37	-3.171943	4.285274	0	0
38	3.283909	-0.4044906	0	0
39	3.477879	-2.919316	0	0
40	0.1230815	5.237273	0	0
41	-2.425937	2.092186	0	0
42	4.974363	1.256111	0	0
43	1.126397	5.407855	0	0
44	-4.236372	-2.465698	0	0
45	-4.801727	1.819371	0	0
46	-1.846911	1.644922	0	0
47	-2.47118	-0.2931234	0	0
48	4.325801	0.6697414	0	0
49	1.77708	4.92263	0	0
50	5.124061	-0.3353834	0	0
51	3.910508	0.2422523	0	0
52	-5.330841	-2.873442	0	0
53	0.3266204	-5.522123	0	0
54	-2.960598	-1.288951	0	0
55	4.395824	-0.9576248	0	0
56	-4.784995	0.02133989	0	0
57	3.647537	3.511453	0	0
58	-1.074695	-5.34432	0	0
59	1.582936	-3.839733	0	0
60	-3.983097	-3.386055	0	0
61	-2.832723	-4.510907	0	0
62	-4.372085	3.63032	0	0
63	4.564107	2.026202	0	0
64	-2.016239	-4.673621	0	0
65	5.393763	-0.7834139	0	0
66	-4.017617	-3.678818	0	0
67	2.116245	-4.485052	0	0
68	-4.247738	-3.5907	0	0
69	4.21206	1.989964	0	0
70	4.293883	2.771491	0	0
71	2.137094	-4.285058	0	0
72	0.8373188	-5.343045	0	0
73	-3.965672	0.9746313	0	0
74	-3.34255	1.954469	0	0
75	-0.6203069	4.264196	0	0
76	4.62526	0.1766565	0	0
77	4.56794	0.3897373	0	0
78	3.719116	-3.744649	0	0
79	1.105125	-5.258574	0	0
80	-4.884713	1.1125	0	0
81	-5.289101	-0.1878965	0	0
82	-3.046129	4.74596	0	0
83	0.1894527	-4.6065	0	0
84	3.006846	4.361985	0	0
85	0.9300727	-4.363971	0	0
86	-0.03149355	4.084548	0	0
87	2.865189	-2.209038	0	0
88	-4.535585	2.359065	0	0
89	-1.849656	5.241284	0	0
90	-5.533585	1.248582	0	0
91	-4.512255	-4.071237	0	0
92	-3.111848	2.812235	0	0
93	-4.068402	3.62334	0	0
94	2.551478	-3.791155	0	0
95	-2.542822	-4.847333	0	0
96	0.6744319	-5.403639	0	0
97	-2.195839	-4.193703	0	0
98	2.806952	2.818038	0	0
99	1.882886	4.264029	0	0
100	1.485302	5.001684	0	0
101	-4.41512	-1.58608	0	0
102	2.444652	-3.217024	0	0
103	-0.01855244	5.475869	0	0
104	-1.483199	5.124487	0	0
105	2.933468	3.257005	0	0
106	-5.043621	-1.175655	0	0
107	0.5913942	-4.296304	0	0
108	2.512205	-1.615172	0	0
109	4.05928	-3.65883	0	0
110	4.89859	1.707668	0	0
111	4.708849	-2.474135	0	0
112	4.630686	2.171855	0	0
113	3.249088	3.129823	0	0
114	3.502477	2.191578	0	0
115	0.1070131	4.77316	0	0
116	-5.142587	-1.415874	0	0
117	-5.714447	0.8913765	0	0
118	4.592751	-2.9886	0	0
119	2.333533	3.609811	0	0
120	-4.244488	-0.209391	0	0
121	-3.277204	-4.784117	0	0
122	-2.782945	4.321059	0	0
123	2.592501	-3.683046	0	0
124	-3.171311	-2.562074	0	0
125	-2.225294	3.335178	0	0
126	-5.013653	0.4260887	0	0
127	3.776117	-3.481903	0	0
128	-4.672911	-2.527693	0	0
129	5.091943	0.1077162	0	0
130	1.072787	5.517416	0	0
131	-0.8013966	4.572216	0	0
132	3.090428	-1.78283	0	0
133	4.166247	-2.87318	0	0
134	-0.2517737	-0.2628527	0	0
135	4.79227	-1.659323	0	0
136	-3.937663	1.133318	0	0
137	-3.771959	-4.387074	0	0
138	3.92504	-3.31714	0	0
139	1.689814	2.00726	0	0
140	1.701473	-3.512325	0	0
141	3.290499	3.873118	0	0
142	5.218856	0.07184755	0	0
143	-1.923897	-5.185653	0	0
144	1.732272	4.352732	0	0
145	0.916197	4.855032	0	0
146	1.635899	-5.132488	0	0
147	-4.676761	-1.186278	0	0
148	1.458162	-5.242791	0	0
149	-3.378203	2.438471	0	0
150	4.457694	2.054087	0	0
151	4.731571	-2.318983	0	0
152	0.5834014	5.523903	0	0
153	3.673915	-0.8604027	0	0
154	-0.325877	4.892124	0	0
155	-5.308805	-0.3808103	0	0
156	2.914351	-2.177681	0	0
157	-0.3681346	-5.125448	0	0
158	-0.9075851	4.436948	0	0
159	0.7676191	5.309369	0	0
160	-2.525229	4.392462	0	0
161	-1.353998	-4.661124	0	0
162	-3.338197	0.3794661	0	0
163	2.345091	5.167863	0	0
164	-0.6755832	5.150338	0	0
165	2.469918	4.543365	0	0
166	-3.941056	3.754316	0	0
167	4.598979	2.091532	0	0
168	0.5965466	-1.368665	0	0
169	2.31346	-4.397475	0	0
170	-4.001891	3.987188	0	0
171	-1.734791	-4.084176	0	0
172	-1.062558	-5.105227	0	0
173	-5.143487	1.87219	0	0
174	-3.205299	4.23325	0	0
175	0.9124676	0.1858502	0	0
176	-3.560256	2.64207	0	0
177	-0.0803526	-3.8988	0	0
178	0.6287778	-4.75253	0	0
179	4.29794	-2.975726	0	0
180	3.957665	2.212511	0	0
181	-3.921559	-1.550366	0	0
182	-2.421275	-3.441031	0	0
183	-2.979197	-4.663291	0	0
184	1.201479	-2.534884	0	0
185	-2.526304	3.625055	0	0
186	-4.897932	2.493405	0	0
187	-0.4469319	2.201981	0	0
188	1.628978	-3.568745	0	0
189	-2.845052	-5.114893	0	0
190	3.57287	0.8638775	0	0
191	2.592247	-4.532161	0	0
192	-4.739271	-3.76104	0	0
193	1.178315	4.983374	0	0
194	5.137954	0.8282273	0	0
195	3.42482	-3.452318	0	0
196	4.858751	-2.190837	0	0
197	2.661059	2.85691	0	0
198	-4.449491	0.9922213	0	0
199	-2.386184	3.0836	0	0
200	-2.371547	-4.97437	0	0
201	-4.483039	3.463191	0	0
202	1.150862	5.414912	0	0
203	4.401719	-0.2281953	0	0
204	-2.286551	-2.998574	0	0
205	-2.8902	-3.340421	0	0
206	0.9168525	-5.413435	0	0
207	-5.188607	2.474252	0	0
208	2.924735	-0.1064475	0	0
209	-4.396497	-3.227701	0	0
210	-2.614751	2.529313	0	0
211	4.657167	1.863278	0	0
212	4.560721	1.840421	0	0
213	4.716805	1.155654	0	0
214	4.494823	-1.763458	0	0
215	4.977233	1.279867	0	0
216	0.4053358	-5.324244	0	0
217	-5.07879	2.766519	0	0
218	5.019425	-0.6348503	0	0
219	-2.71738	4.694688	0	0
220	3.643092	-3.724101	0	0
221	2.147002	2.869773	0	0
222	2.68262	2.057627	0	0
223	4.608108	1.883447	0	0
224	4.346309	-2.147235	0	0
225	-2.7508	-1.337147	0	0
226	1.988966	-4.056677	0	0
227	-5.465676	0.05013645	0	0
228	3.870613	1.186378	0	0
229	-5.076332	-0.5105862	0	0
230	-3.919106	3.084307	0	0
231	3.85035	3.112253	0	0
232	3.457718	-3.582305	0	0
233	1.758333	-5.03945	0	0
234	3.534573	-3.712696	0	0
235	2.980524	0.6708204	0	0
236	1.767931	-0.8211687	0	0
237	-3.909132	4.184243	0	0
238	4.918539	-2.213519	0	0
239	4.870514	0.3808403	0	0
240	-1.043391	-5.639523	0	0
241	4.314716	2.582542	0	0
242	3.515732	2.43563	0	0
243	3.66809	-3.248218	0	0
244	2.110798	4.703803	0	0
245	-3.528386	3.742294	0	0
246	-4.353741	1.83776	0	0
247	2.914942	4.760781	0	0
248	0.06172021	4.19535	0	0
249	2.138087	-5.203878	0	0
250	-5.009687	2.055268	0	0
251	-2.939852	4.96588	0	0
252	-5.373886	-0.3088224	0	0
253	-4.609225	0.2230638	0	0
254	-1.14403	-0.8328498	0	0
255	-5.277728	-1.075278	0	0
256	-4.713588	0.6268265	0	0
257	1.610007	3.9374	0	0
258	-1.976209	4.950083	0	0
259	-3.153046	3.406877	0	0
260	0.8302777	-5.05742	0	0
261	0.8176038	4.544752	0	0
262	-1.289043	4.966843	0	0
263	1.112554	-4.485408	0	0
264	-5.330526	1.257594	0	0
265	0.7572344	-3.712606	0	0
266	-1.995318	5.166177	0	0
267	2.011169	-4.854006	0	0
268	-0.2616352	5.150056	0	0
269	-4.769412	-2.152475	0	0
270	2.580772	-4.877156	0	0
271	-0.9816018	5.250287	0	0
272	-3.498857	4.102567	0	0
273	1.181797	3.655511	0	0
274	-0.9987083	-3.983461	0	0
275	4.090287	3.045182	0	0
276	0.7970742	-4.875983	0	0
277	-3.912103	-2.3175	0	0
278	-4.009427	-4.123015	0	0
279	0.06259654	4.367163	0	0
280	-3.997703	3.84807	0	0
281	3.899973	-2.515709	0	0
282	-5.570517	0.8830544	0	0
283	4.865647	1.553132	0	0
284	4.569449	1.852985	0	0
285	-4.461963	3.586073	0	0
286	3.402445	3.539695	0	0
287	4.109557	1.534105	0	0
288	-1.623706	-5.327951	0	0
289	-5.405536	0.6548424	0	0
290	-2.137069	5.02848	0	0
291	0.09516733	4.972634	0	0
292	-2.349498	-4.341936	0	0
293	-3.307382	-4.371542	0	0
294	0.3723079	-5.239766	0	0
295	1.195704	-5.208504	0	0
296	-2.635241	5.126166	0	0
297	1.446067	-2.006022	0	0
298	-2.087044	4.671225	0	0
299	-1.238314	4.417291	0	0
300	0.04524429	5.17944	0	0
301	-5.282886	0.9609225	0	0
302	-1.649324	-3.407411	0	0
303	-4.945121	1.469924	0	0
304	3.512862	-3.279212	0	0
305	-5.060484	1.928048	0	0
306	-1.166504	2.262754	0	0
307	-3.873873	1.798368	0	0
308	-0.9468718	3.73752	0	0
309	2.954203	3.887553	0	0
310	-1.231044	-2.565682	0	0
311	1.644943	-2.942375	0	0
312	0.2584085	5.114543	0	0
313	-0.575612	-5.372123	0	0
314	5.265133	-1.917196	0	0
315	4.254666	2.947699	0	0
316	0.7019751	2.373739	0	0
317	-5.106965	2.43596	0	0
318	-1.663488	-5.413455	0	0
319	-5.622748	0.263763	0	0
320	4.955789	-1.963597	0	0
321	-1.045244	1.520554	0	0
322	1.564688	4.820938	0	0
323	3.130256	3.059281	0	0
324	4.405164	1.413004	0	0
325	4.631139	1.774579	0	0
326	-2.264176	4.218542	0	0
327	4.693791	0.2322397	0	0
328	1.370215	2.548342	0	0
329	-3.882172	3.948954	0	0
330	-1.951629	-4.884156	0	0
331	-1.393052	3.294567	0	0
332	-4.35819	-3.944319	0	0
333	-2.095543	-5.232709	0	0
334	3.401578	3.477618	0	0
335	-0.469202	-5.599436	0	0
