label	xPos	yPos	vote	north
0	0	0	0	0
1	-2.243346	3.732088	0	0
2	-0.7893309	4.57843	0	0
3	0.108199	-0.5619782	0	0
4	4.502463	3.916823	0	0
5	-3.064077	-3.577467	0	0
6	2.579735	1.907617	0	0
7	-3.91345	-1.63952	0	0
8	0.8645629	4.723559	0	0
9	-3.72503	3.362387	0	0
10	-2.162608	-2.931168	0	0
11	4.571	-2.644412	0	0
12	-3.315902	1.182893	0	0
13	-3.803166	2.333949	0	0
14	4.706621	-3.121867	0	0
15	-1.820972	5.659531	0	0
16	2.79299	5.135457	0	0
17	5.910311	-0.08709996	0	0
18	-5.620157	-1.436515	0	0
19	-3.476886	-4.920793	0	0
20	-2.454629	2.976492	0	0
21	4.965995	3.009142	0	0
22	-1.945725	-2.546869	0	0
23	-1.361406	-4.606786	0	0
24	-2.742658	-0.1567756	0	0
25	1.862745	1.797426	0	0
26	-4.865642	-2.777582	0	0
27	4.314352	-1.14895	0	0
28	-1.385352	4.596198	0	0
29	3.629251	-2.750822	0	0
30	5.669639	-0.9399504	0	0
31	-0.7351733	-2.681509	0	0
32	-1.344196	-5.316119	0	0
33	-1.153343	4.971177	0	0
34	0.0002909577	-2.970749	0	0
35	-4.201681	-4.119887	0	0
36	-4.904473	-2.936861	0	0
37	3.819346	0.1167721	0	0
38	-4.304289	-3.578453	0	0
39	0.4570849	-2.249325	0	0
40	-0.9821652	3.108978	0	0
41	-2.907583	4.516961	0	0
42	-2.211161	5.557245	0	0
43	5.494724	-0.2443959	0	0
44	0.7999132	4.077951	0	0
45	0.2076607	5.691179	0	0
46	-1.608925	-5.69075	0	0
47	-1.601853	-4.017531	0	0
48	-4.682695	1.751736	0	0
49	2.887221	3.938627	0	0
50	-0.5452249	4.274325	0	0
51	-5.033748	1.668696	0	0
52	3.348561	-2.69136	0	0
53	-1.69933	3.668325	0	0
54	2.706173	1.674892	0	0
55	-6.322816	0.4221617	0	0
56	3.034223	5.282579	0	0
57	-1.838406	2.594094	0	0
58	5.393435	0.0381516	0	0
59	-0.9860572	4.274841	0	0
60	-2.17869	-5.662818	0	0
61	-1.998079	-5.966741	0	0
62	0.08242613	-5.191739	0	0
63	-1.099461	-3.213802	0	0
64	5.091875	-0.2182498	0	0
65	1.623245	4.975664	0	0
66	5.3929	-2.347162	0	0
67	-4.574626	-3.458412	0	0
68	-3.958055	3.906042	0	0
69	3.686291	-2.313665	0	0
70	2.739316	-0.1445882	0	0
71	5.046539	0.6200616	0	0
72	-3.61038	-2.811591	0	0
73	3.171208	5.432639	0	0
74	-3.754359	3.623627	0	0
75	-1.857588	-5.428179	0	0
76	-0.07979455	-4.662719	0	0
77	-1.449252	0.3259896	0	0
78	0.473617	4.963518	0	0
79	-1.24189	2.687487	0	0
80	-2.13386	-4.535373	0	0
81	5.185609	2.503128	0	0
82	1.434046	-5.367663	0	0
83	2.560403	0.8334398	0	0
84	1.249777	4.831634	0	0
85	-2.559402	0.3151825	0	0
86	3.469938	0.2510345	0	0
87	2.856784	-4.166085	0	0
88	5.586091	-1.905763	0	0
89	-4.683734	-0.6352527	0	0
90	-4.923126	1.359663	0	0
91	0.6458233	2.638648	0	0
92	-3.862809	-2.125852	0	0
93	-4.103804	0.2296406	0	0
94	3.345673	-3.84355	0	0
95	1.951043	0.2358078	0	0
96	4.684845	0.1600034	0	0
97	-2.587759	2.007785	0	0
98	-3.595896	-4.198978	0	0
99	3.895334	2.670386	0	0
100	1.127782	-1.343049	0	0
101	4.335569	-2.980272	0	0
102	3.913485	4.420174	0	0
103	3.240404	-2.669566	0	0
104	4.447607	2.928288	0	0
105	0.7568624	-5.421473	0	0
106	-3.074782	-3.113948	0	0
107	4.605624	3.896418	0	0
108	3.520167	1.475644	0	0
109	-1.775961	3.152408	0	0
110	-4.610221	3.07974	0	0
111	5.391185	-2.046078	0	0
112	4.604431	-0.2108443	0	0
113	5.197162	-0.4768628	0	0
114	2.234954	-1.160143	0	0
115	3.369351	-0.8311806	0	0
116	-2.383069	-5.121232	0	0
117	0.5000603	1.747076	0	0
118	-6.330764	0.130612	0	0
119	1.85284	-1.720507	0	0
120	-1.53202	1.59389	0	0
121	-2.313337	2.579446	0	0
122	4.397903	-3.497622	0	0
123	0.0786939	2.998093	0	0
124	4.884737	-2.728826	0	0
125	-0.03680886	4.196984	0	0
126	-0.5088463	-5.751866	0	0
127	4.26257	0.3317381	0	0
128	-2.925567	3.520741	0	0
129	-2.495817	1.050333	0	0
130	5.69261	-0.458997	0	0
131	3.107404	3.836289	0	0
132	1.182941	4.498903	0	0
133	-2.724034	4.134407	0	0
134	-3.080326	1.430625	0	0
135	3.922955	-3.563317	0	0
136	1.507427	-3.363934	0	0
137	0.7280736	5.330014	0	0
138	0.1717408	-6.376898	0	0
139	4.397176	3.259198	0	0
140	-0.9329951	5.162335	0	0
141	1.936239	-3.138081	0	0
142	0.7060325	-0.5845254	0	0
143	-2.654031	5.243352	0	0
144	-0.984838	-5.407533	0	0
145	-6.510509	-0.4498393	0	0
146	-5.883419	-1.885359	0	0
147	1.172937	2.744446	0	0
148	2.009242	5.001331	0	0
149	-1.230749	5.804484	0	0
150	-1.108958	4.768137	0	0
151	2.463782	2.964264	0	0
152	-4.061064	1.512658	0	0
153	1.515593	-3.104207	0	0
154	2.974026	1.375073	0	0
155	0.9027833	-2.374582	0	0
156	-0.9385342	4.671972	0	0
157	-1.99853	3.950884	0	0
158	2.925283	-2.044631	0	0
159	1.599436	-2.139979	0	0
160	4.690233	3.521274	0	0
161	-1.833863	-5.40482	0	0
162	1.251448	-0.1857881	0	0
163	0.3390161	-0.9941006	0	0
164	0.5423275	-4.497772	0	0
165	2.517629	3.383976	0	0
166	-2.216804	5.226657	0	0
167	5.661843	-0.567588	0	0
168	4.431966	-2.541879	0	0
169	4.300573	-3.313806	0	0
170	-0.7111211	5.980547	0	0
171	-4.175258	3.925176	0	0
172	-0.7448728	-0.3621338	0	0
173	-0.462897	-0.7988938	0	0
174	1.908344	-3.998372	0	0
175	4.562447	-1.473426	0	0
176	-3.610599	4.126706	0	0
177	-5.708821	1.700422	0	0
178	-5.546907	1.227376	0	0
179	0.9264601	-5.576298	0	0
180	0.8265527	5.165647	0	0
181	3.819926	3.188736	0	0
182	1.727412	2.290275	0	0
183	4.543609	-0.6756324	0	0
184	-1.948145	-4.066574	0	0
185	4.097567	-2.599391	0	0
186	1.080011	-4.284805	0	0
187	-2.019707	-1.1761	0	0
188	1.150539	5.446237	0	0
189	4.949082	3.442234	0	0
190	0.1389202	-5.551336	0	0
191	-5.582514	-1.208843	0	0
192	4.86219	-2.276694	0	0
193	4.797632	-3.196988	0	0
194	-0.2098892	-2.166619	0	0
195	-5.017909	0.5872855	0	0
196	2.218685	-1.501702	0	0
197	-1.172363	5.471485	0	0
198	-2.437083	-3.648862	0	0
199	-1.579177	-2.04906	0	0
200	2.963949	0.02064919	0	0
201	0.1045808	-0.1280984	0	0
202	2.569813	-4.538605	0	0
203	3.878103	4.26885	0	0
204	4.449001	0.7597325	0	0
205	-5.531745	0.4168761	0	0
206	1.627204	4.357909	0	0
207	-4.858307	2.955809	0	0
208	2.187983	3.615486	0	0
209	-1.701519	4.755932	0	0
210	-1.516327	2.751964	0	0
211	2.436477	-0.9056985	0	0
212	5.881738	2.1502	0	0
213	-3.647627	4.211867	0	0
214	-4.73327	-1.948704	0	0
215	2.964375	-3.865398	0	0
216	-1.174527	-0.2155084	0	0
217	-1.053426	-0.7165219	0	0
218	-1.422917	5.420743	0	0
219	0.256582	5.212676	0	0
220	4.702353	-1.704406	0	0
221	-2.335617	1.301709	0	0
222	1.014621	-6.231033	0	0
223	5.480265	-1.320542	0	0
224	-0.4784114	3.394599	0	0
225	4.720746	-3.24128	0	0
226	-0.284878	-0.1614763	0	0
227	-2.188197	-4.605895	0	0
228	-0.140927	5.954293	0	0
229	1.574599	3.817771	0	0
230	-3.924189	0.2506974	0	0
231	0.1485046	-3.987266	0	0
232	3.764102	3.420522	0	0
233	4.332159	4.44052	0	0
234	0.1769834	0.3142497	0	0
235	-1.985631	2.204251	0	0
236	5.083161	1.617101	0	0
237	-4.455135	-2.998669	0	0
238	-3.330831	-4.050898	0	0
239	-5.849681	-1.171807	0	0
240	-3.813233	-0.2759922	0	0
241	1.296155	-3.641009	0	0
242	-1.137072	3.280877	0	0
243	2.147037	4.766944	0	0
244	-0.5838573	-4.371616	0	0
245	0.7811442	0.2700114	0	0
246	3.069157	2.081008	0	0
247	4.34824	1.583999	0	0
248	4.905237	2.261645	0	0
249	1.250951	5.187402	0	0
250	-3.41742	0.5224767	0	0
251	3.571794	-3.420154	0	0
252	2.361246	2.927849	0	0
253	1.926305	-4.993052	0	0
254	-2.391646	-1.677265	0	0
255	3.235883	5.109608	0	0
256	5.491933	1.90759	0	0
257	-0.08034701	2.285549	0	0
258	-0.3581753	5.220141	0	0
259	-0.3846997	-1.469974	0	0
260	-0.9639252	3.829277	0	0
261	3.361535	0.7849655	0	0
262	-2.81022	-2.563175	0	0
263	3.558288	4.911804	0	0
264	3.174342	-1.382065	0	0
265	0.9450104	3.346488	0	0
266	-4.244721	3.584475	0	0
267	2.414276	2.097243	0	0
268	0.01014487	4.802412	0	0
269	-5.888586	0.3666591	0	0
270	-1.057503	-5.100382	0	0
271	0.7292578	-3.656522	0	0
272	-4.097062	-1.534661	0	0
273	-0.2146387	-6.37867	0	0
274	4.207792	4.338215	0	0
275	-0.639072	0.9734297	0	0
276	5.959107	0.6286401	0	0
277	-0.8181163	0.09920402	0	0
278	4.660301	1.882044	0	0
279	-2.683141	4.767263	0	0
280	-2.121314	1.678184	0	0
281	1.730655	-0.5521804	0	0
282	-1.971927	-3.937436	0	0
283	0.5818862	-4.91448	0	0
284	-4.339671	0.7274579	0	0
285	-4.080517	-3.789245	0	0
286	2.600829	-4.390072	0	0
287	-0.1003249	2.995672	0	0
288	2.073364	-3.603687	0	0
289	2.890831	4.572121	0	0
290	3.279864	4.487632	0	0
291	-2.690269	-1.231275	0	0
292	4.099886	1.127937	0	0
293	2.657613	2.513276	0	0
294	1.96267	-1.33924	0	0
295	0.1882107	1.46132	0	0
296	-5.039564	-1.910947	0	0
297	-0.6839691	5.66652	0	0
298	3.908137	-3.125537	0	0
299	2.232041	-0.6041312	0	0
300	-1.208255	-2.34126	0	0
301	4.31977	3.818785	0	0
302	1.511043	3.192926	0	0
303	-2.472673	4.096322	0	0
304	0.3609663	2.766896	0	0
305	-1.256148	4.352278	0	0
306	2.965518	-0.8522336	0	0
307	-2.175894	-3.083632	0	0
308	0.8178153	-0.1590511	0	0
309	3.656634	1.355786	0	0
310	5.315529	-1.783501	0	0
311	-5.540658	-2.318756	0	0
312	-6.611851	-0.5344515	0	0
313	1.685354	-5.674246	0	0
314	-5.974808	-1.542263	0	0
315	-1.372588	-1.652334	0	0
316	1.578135	4.456242	0	0
317	2.98734	-4.616844	0	0
318	-0.5106979	-5.434818	0	0
319	1.570363	-1.208171	0	0
320	-3.727151	2.28054	0	0
321	-3.269485	-4.657627	0	0
322	-2.635769	3.806438	0	0
323	0.4951751	-5.946954	0	0
324	2.683451	-3.649424	0	0
325	-0.04706384	-1.083852	0	0
326	3.34694	-2.396655	0	0
327	4.996919	-2.730422	0	0
328	-6.082905	-0.6194621	0	0
329	-2.791713	-2.438005	0	0
330	-5.415359	-1.061452	0	0
331	-0.6754667	-6.245513	0	0
332	0.8712931	-5.927586	0	0
333	1.299526	-5.908055	0	0
334	-2.079765	2.394248	0	0
335	-2.657181	-4.114047	0	0
336	-3.020073	4.709376	0	0
337	-0.5403311	4.762419	0	0
338	2.666472	-1.95519	0	0
339	4.232418	3.56619	0	0
340	-5.221354	1.067607	0	0
341	1.774452	-5.704933	0	0
342	-0.8364557	5.398813	0	0
343	3.155172	-3.454827	0	0
344	3.565325	-4.172302	0	0
345	-3.632939	0.1903582	0	0
346	1.372704	2.131888	0	0
347	-0.6299648	2.786825	0	0
348	0.8587616	-2.690068	0	0
349	-2.484675	5.278416	0	0
350	-1.267999	-3.810164	0	0
351	-1.785795	-5.774723	0	0
352	-5.117262	1.951517	0	0
353	3.187771	2.882855	0	0
354	-3.161379	1.999323	0	0
355	-2.497263	3.397006	0	0
356	4.350442	-1.043077	0	0
357	-0.1845614	-2.631098	0	0
358	-2.666879	1.664045	0	0
359	2.102302	-2.218824	0	0
360	0.4988718	5.42095	0	0
361	-1.619559	5.314059	0	0
362	-0.03672702	-6.372856	0	0
363	6.118307	1.413977	0	0
364	2.020828	2.294108	0	0
365	-6.28656	0.8053488	0	0
366	0.2072769	-5.724847	0	0
367	3.390982	-0.6096668	0	0
368	-1.973155	-4.979523	0	0
369	5.506859	0.3094448	0	0
370	4.731437	2.737934	0	0
371	-4.64413	-2.333902	0	0
372	-1.556342	-2.753702	0	0
373	2.343046	-5.048006	0	0
374	3.032969	0.3751845	0	0
375	2.463488	-1.525207	0	0
376	-4.782735	2.903474	0	0
