from	to	label	distance	angle
276	17	1	0.717401485	-1.63886698
266	176	2	0.834341012	0.7074418
53	766	3	0.458581321	-0.459751203
1	157	4	0.328339024	0.729332219
856	157	5	0.353915224	1.54978716
889	258	6	0.368389719	-1.91618517
529	16	7	0.248117204	1.77745256
850	206	8	0.503933195	-1.08833061
993	944	9	0.394587731	-0.0239201521
316	431	10	0.461665598	-0.241854243
189	107	11	0.569426424	2.21825872
151	559	12	0.595342848	-2.34760336
617	906	13	0.63685632	1.66980838
370	721	14	0.256593476	-0.916778827
256	767	15	0.415720798	0.0696873372
427	616	16	0.578818119	1.21756526
358	280	17	0.545748196	0.0259095252
813	942	18	0.506067849	-2.32824248
990	439	19	0.401778527	-1.24021895
48	152	20	0.666020102	-0.367159285
909	178	21	0.684369724	-2.14109823
832	700	22	0.605287385	0.116909771
624	393	23	0.446515755	-0.13024253
806	682	24	0.833253197	-1.81227627
563	277	25	0.509465212	-2.67782232
825	693	26	0.455560994	0.437550821
136	611	27	0.365408775	-0.641180151
581	862	28	0.473608632	2.75584289
171	176	29	0.599544777	0.342814613
442	406	30	0.592987605	-2.63582564
546	210	31	0.530035163	-0.659342747
312	145	32	0.132020515	0.695672805
389	354	33	0.577381152	-1.29372955
926	480	34	0.192080598	3.00303806
207	702	35	0.635863222	0.655306369
624	469	36	0.508156053	-2.64184111
245	308	37	0.430626687	-1.48553564
178	711	38	0.939407956	1.25182185
653	109	39	0.643424272	-0.583373888
758	391	40	0.57213032	-2.06420683
45	297	41	0.891970631	-3.11394451
601	921	42	0.622860824	0.838719227
25	364	43	0.52123208	1.26265648
975	449	44	0.49342188	1.31859774
188	935	45	0.155173063	-0.12748117
976	123	46	0.609924757	-1.72090426
758	428	47	0.480078431	0.38841459
218	406	48	0.731164021	-3.09065759
242	347	49	0.707986455	-0.772357981
505	249	50	0.508547336	-2.78266097
665	893	51	0.734305221	-0.170323739
188	413	52	0.318677395	-0.683163414
665	437	53	0.282558797	-0.18506056
229	431	54	0.694816889	0.862956875
206	663	55	0.685465648	-2.61655201
523	233	56	0.317882913	1.93970928
746	768	57	0.330228118	-0.533685491
600	405	58	0.355104817	-1.53789398
4	160	59	0.437855234	-1.12758764
147	302	60	0.561649545	0.924808906
629	426	61	0.179507928	-1.10940173
561	278	62	0.554129805	-0.10566883
236	604	63	0.514705233	-0.926649865
946	650	64	0.880484792	2.64020313
788	278	65	0.49575196	-1.14129106
278	236	66	0.499004123	-0.55971327
247	278	67	0.431523904	0.762427982
243	206	68	0.661464843	-2.47491745
154	108	69	0.555323278	0.182108995
605	776	70	0.545727777	2.6473487
756	70	71	0.655449168	1.66766058
83	374	72	0.6582681	-0.770024871
674	153	73	0.447256981	-1.72916658
83	95	74	0.853512158	-2.36591039
367	264	75	0.802203847	-1.84424694
669	895	76	0.504472385	-0.368780746
374	70	77	0.596988746	-2.08505551
511	931	78	0.727109232	1.64327876
112	64	79	0.487500825	-0.0151913362
797	604	80	0.585377751	0.67369994
911	880	81	0.123214061	1.09578055
310	88	82	0.296904657	-0.424417712
539	611	83	0.409161975	1.252379
359	416	84	0.629861021	-0.87282958
842	313	85	0.629584834	-2.58764536
124	593	86	0.466458201	1.68201084
273	138	87	0.386383533	0.0045858638
894	867	88	0.500760413	1.31355765
82	313	89	0.396419623	-0.884154347
112	970	90	0.538075598	0.634765074
29	185	91	0.492190234	0.312740786
655	94	92	0.573486514	1.05550403
616	193	93	0.394406893	-2.19853969
720	803	94	0.319165489	-1.00108349
472	862	95	0.62169943	-0.669189094
846	724	96	0.633838712	3.08960878
814	492	97	0.418681873	-2.02853419
635	658	98	0.253411072	0.222838907
515	626	99	0.592708651	0.660859584
715	575	100	0.15046536	-1.43227188
253	468	101	0.465834051	2.39291718
842	373	102	0.319374747	1.17796266
358	97	103	0.352728408	1.34456276
528	138	104	0.267630728	-2.21570523
177	385	105	0.846987129	1.05412697
781	796	106	0.456024424	1.32418083
659	903	107	0.196487473	0.508332596
732	821	108	0.536185139	0.882949106
383	795	109	0.514723577	0.283530822
240	907	110	0.498802253	-1.53087656
795	335	111	0.543899792	1.01820765
737	499	112	0.520416868	1.09614175
667	35	113	0.594181679	2.22766987
330	950	114	0.627201311	1.13660071
195	647	115	0.656101116	-2.80540857
447	622	116	0.54572802	-3.08397797
709	575	117	0.571634274	2.50132818
517	654	118	0.613822438	2.9540457
565	659	119	0.351225887	-0.710416568
40	557	120	0.423361906	-1.66632718
638	123	121	0.942361923	-0.809982673
766	40	122	0.469465398	-0.86026857
1	910	123	0.592109239	1.39680065
209	150	124	0.592686533	0.0205940914
579	2	125	0.319998517	-2.69473577
303	133	126	0.254229932	2.99121944
59	2	127	0.361756695	0.995828084
910	209	128	0.622252075	0.786936308
945	336	129	0.451732935	0.964667992
910	133	130	0.610590864	-2.84089395
297	228	131	0.614579498	0.487302044
480	349	132	0.440781326	2.78739358
305	400	133	0.692828054	-2.23843842
940	763	134	0.384374866	1.29033786
176	736	135	0.74640961	0.399500867
546	355	136	0.646887576	2.62351758
207	734	137	0.607072164	0.972542072
1	322	138	0.399404369	2.95434753
702	719	139	0.525333016	-1.20976045
546	40	140	0.95364678	0.033893576
703	624	141	0.525740815	-2.40667978
213	945	142	0.391141534	0.328652398
13	607	143	0.649876489	-0.0999181103
462	48	144	0.644601576	0.596059396
612	284	145	0.411855994	1.56976339
13	794	146	0.375833965	-1.24460421
482	12	147	0.519833969	-1.17706695
873	967	148	0.265144456	0.383491151
284	514	149	0.570382063	2.2083783
462	514	150	0.574421009	-0.363221671
152	640	151	0.826645023	-1.22278316
821	573	152	0.447554595	1.76390375
397	284	153	0.592652499	1.16646758
965	909	154	0.773080456	-2.02147889
320	354	155	0.631807408	-0.461284137
90	340	156	0.417416685	-2.3666493
550	205	157	0.379963634	2.85092872
269	205	158	0.360357037	0.139808287
689	489	159	0.536739878	1.15453268
391	475	160	0.603584901	-0.36111643
399	449	161	0.396159784	-1.43152103
449	399	162	0.396159784	1.71007163
475	391	163	0.603584901	2.78047622
489	975	164	0.412893758	0.556221973
85	24	165	0.506287919	-1.94116763
121	57	166	0.475157329	0.0308315333
859	536	167	0.586983406	-0.0314843331
944	389	168	0.402046763	-2.18079148
320	449	169	0.518510939	-2.52507922
980	354	170	0.66059191	0.400651992
97	915	171	0.48013813	1.90915063
992	463	172	0.329948442	0.793862884
804	120	173	0.606720175	1.12812946
453	751	174	0.458374052	2.58879054
587	689	175	0.539831256	-3.07190983
977	429	176	0.577254788	1.25170963
980	449	177	0.449405916	2.58069529
984	120	178	0.566412577	-3.0095922
242	79	179	0.602576117	-1.7456351
147	346	180	0.64430875	-1.2555519
132	663	181	0.506934638	-1.86886307
434	315	182	0.461579796	-1.59883891
804	221	183	0.600986098	2.70145496
513	400	184	0.811516316	-0.255070298
33	337	185	0.647582686	-0.32822658
915	705	186	0.539943543	-0.53777909
422	805	187	0.675914228	-0.908394561
705	334	188	0.292610203	0.801065451
57	109	189	0.561795071	1.459413
297	170	190	0.315198156	1.65704593
504	15	191	0.346853728	2.89310296
15	42	192	0.403373967	-2.88521623
33	305	193	0.627379008	-1.73540277
260	752	194	0.534019527	1.05990051
685	268	195	0.542781142	1.30738061
536	614	196	0.517810009	1.49210678
15	149	197	0.607761642	0.240822631
361	166	198	0.603606682	-2.99628188
513	444	199	0.657240826	-3.11052825
493	736	200	0.544625774	-2.02819081
944	686	201	0.541946007	1.49911077
209	918	202	0.400979377	1.07877461
998	84	203	0.441106906	0.418055927
218	589	204	0.745527373	0.143574141
140	150	205	0.431688617	-1.99063748
641	442	206	0.740072455	-3.02111232
547	209	207	0.40475767	-0.163433989
648	815	208	0.468114133	-0.758315264
78	998	209	0.485653728	-0.694894311
956	933	210	0.393530179	2.57979634
297	149	211	0.56391635	2.89443226
461	979	212	0.335594059	-2.7293225
390	589	213	0.653317344	-2.78279445
888	44	214	0.581553487	-0.854059433
265	123	215	0.933746834	-2.75922879
888	998	216	0.449876071	0.307428676
586	316	217	0.393881685	0.440825031
983	188	218	0.402279205	-0.275928578
479	84	219	0.446366453	-1.39486252
933	228	220	0.339602334	-2.79935183
549	620	221	0.24235842	0.99976344
360	137	222	0.246582269	-0.377702324
425	506	223	0.658599342	2.25638044
522	410	224	0.569993856	2.95889845
377	8	225	0.290088959	1.58129651
707	949	226	0.51916874	-0.505606595
623	959	227	0.39061235	-2.47009754
506	425	228	0.658599342	-0.885212216
267	662	229	0.569684919	-1.4877273
983	935	230	0.55621935	-0.234655208
815	394	231	0.396450868	0.225433029
620	668	232	0.409567892	-0.13949308
772	650	233	0.78658319	-1.92067547
860	289	234	0.711599457	2.44057862
289	529	235	0.323916423	1.71619275
