from	to	label	distance	angle
1	3	1	0.182876	-0.729543
2	10	2	0.10989	-0.408077
3	10	3	0.499811	-0.688195
4	6	4	1.02955	1.21762
4	9	5	1.29114	-1.99084
5	9	6	0.892434	-0.404964
5	10	7	0.894957	2.59392
6	8	8	0.391654	1.24392
7	9	9	1.16288	1.71836
7	11	10	0.445769	-1.43493
3	1	11	0.182876	2.41205
10	2	12	0.10989	2.73352
10	3	13	0.499811	2.4534
6	4	14	1.02955	-1.92397
9	4	15	1.29114	1.15075
9	5	16	0.892434	2.73663
10	5	17	0.894957	-0.547677
8	6	18	0.391654	-1.89767
9	7	19	1.16288	-1.42323
11	7	20	0.445769	1.70666
