label	xPos	yPos	vote	north
0	0	0	0	0
1	1.18082	-0.235163	0	0
2	0.254305	-1.05506	0	0
3	0.720237	-0.681143	0	0
4	-0.854742	-0.591612	0	0
5	-1.59026	2.46207	0	0
6	-1.331	1.24296	0	0
7	-0.462975	-1.37752	0	0
8	2.02328	1.23808	0	0
9	2.02328	1.23808	0	0
10	-0.448572	-1.19503	0	0
11	-1.11585	0.347918	0	0
12	1.49702	0.298149	0	0
13	-0.236503	-1.47654	0	0
14	-1.49134	1.97905	0	0
15	-1.62369	2.63024	0	0
16	-0.872712	-0.632022	0	0
17	-0.930601	-0.786277	0	0
18	-0.911439	-0.736004	0	0
19	-0.2221	-1.29405	0	0
20	1.15651	-0.220127	0	0
21	1.98162	1.15892	0	0
22	1.77589	0.778299	0	0
