from	to	label	distance	angle
1	20	1	0.0285877	2.58775
2	3	2	0.597414	0.676267
2	19	3	0.532992	-2.67661
3	20	4	0.634719	0.812968
4	10	5	0.727385	-0.978344
4	11	6	0.975137	1.84187
4	16	7	0.044226	-1.98922
4	18	8	0.155124	-1.94496
5	14	9	0.493043	-1.36879
5	15	10	0.171465	1.76704
6	11	11	0.920535	-1.33489
6	14	12	0.753353	1.78527
7	10	13	0.183052	1.49203
7	13	14	0.247174	-0.412182
8	21	15	0.0894549	-2.05525
9	21	16	0.0894549	-2.05525
10	19	17	0.247174	-0.412182
12	20	18	0.62013	-2.15209
12	22	19	0.555257	1.04462
13	19	20	0.183052	1.49203
17	18	21	0.0538015	1.20664
21	22	22	0.432665	-2.06633
20	1	23	0.0285877	-0.553843
3	2	24	0.597414	-2.46533
19	2	25	0.532992	0.464979
20	3	26	0.634719	-2.32862
10	4	27	0.727385	2.16325
11	4	28	0.975137	-1.29973
16	4	29	0.044226	1.15237
18	4	30	0.155124	1.19664
14	5	31	0.493043	1.7728
15	5	32	0.171465	-1.37455
11	6	33	0.920535	1.8067
14	6	34	0.753353	-1.35632
10	7	35	0.183052	-1.64956
13	7	36	0.247174	2.72941
21	8	37	0.0894549	1.08635
21	9	38	0.0894549	1.08635
19	10	39	0.247174	2.72941
20	12	40	0.62013	0.989503
22	12	41	0.555257	-2.09697
19	13	42	0.183052	-1.64956
18	17	43	0.0538015	-1.93495
22	21	44	0.432665	1.07526
