label	xPos	yPos	vote	north
0	0	0	0	0
1	3.40903	0.809928	0	0
2	-3.45404	0.568105	0	0
3	2.63055	1.62805	0	0
4	1.39227	2.37288	0	0
5	-1.29702	-3.69075	0	0
6	-2.91154	-1.40056	0	0
7	1.40085	1.07877	0	0
8	-0.754226	3.14268	0	0
9	1.83839	-0.978439	0	0
10	-2.38963	2.35805	0	0
11	3.53877	0.0351164	0	0
12	-1.31556	-3.28977	0	0
13	1.35008	2.71057	0	0
14	-2.57365	-2.91771	0	0
15	1.27365	-3.46338	0	0
16	-0.541603	3.19228	0	0
17	-1.30214	2.67787	0	0
18	-3.43767	-0.944268	0	0
19	-0.466417	-3.1107	0	0
20	-2.86921	1.95221	0	0
21	2.86779	-0.783322	0	0
22	-0.725945	2.31678	0	0
23	0.9424	-0.318099	0	0
24	0.590952	-3.82721	0	0
25	3.19614	-1.12509	0	0
26	-1.72156	2.71478	0	0
27	2.54097	0.578565	0	0
28	1.26259	2.88515	0	0
29	-0.0160761	3.38203	0	0
30	-3.60244	0.491754	0	0
31	-0.150355	0.585738	0	0
32	2.00474	1.92374	0	0
33	0.315926	3.37822	0	0
34	0.458383	2.54281	0	0
35	2.33196	-2.16833	0	0
36	-1.8056	1.29021	0	0
37	-3.69598	-7.86223e-05	0	0
38	0.531386	-3.36358	0	0
39	3.0912	0.999854	0	0
40	2.32301	-2.55059	0	0
41	1.38105	-2.65477	0	0
42	-1.62014	-1.45244	0	0
43	0.381191	-1.81622	0	0
44	3.29213	0.214523	0	0
45	-2.5479	-2.46338	0	0
46	3.29945	-0.743266	0	0
47	-3.26255	-1.62047	0	0
48	-2.99967	1.29496	0	0
49	-0.12366	-3.89274	0	0
50	-3.11509	-0.11587	0	0
