from	to	label	distance	angle
18	47	1	0.6985047	-1.317388
37	18	2	0.978888	-1.303745
45	14	3	0.4550576	-1.627422
45	5	4	1.752467	-0.7759162
15	35	5	1.672475	0.8856553
12	19	6	0.8678175	0.2078394
21	25	7	0.4739406	-0.8054045
15	38	8	0.7489451	3.007942
41	35	9	1.068109	0.4728441
9	21	10	1.047725	0.1873231
25	40	11	1.671649	-2.120362
43	9	12	1.680866	0.5217781
27	21	13	1.40055	-1.335278
7	4	14	1.294144	1.57743
44	11	15	0.3049917	-0.6288754
31	34	16	2.049558	1.269237
7	27	17	1.245024	-0.4134399
50	48	18	1.415547	1.489164
32	3	19	0.6921533	-0.4413992
29	28	20	1.371814	-0.3706333
3	1	21	1.129317	-0.8102183
45	6	22	1.123309	1.900464
30	37	23	0.5006494	-1.75875
36	42	24	2.748909	-1.50328
48	30	25	1.004229	-2.214586
48	50	26	1.415547	-1.652428
20	48	27	0.6700746	-1.766748
48	26	28	1.910348	0.837873
45	42	29	1.372126	0.8282795
36	31	30	1.798918	-0.4023781
37	50	31	0.5923171	-0.1967559
37	30	32	0.5006494	1.382843
24	5	33	1.892897	3.06944
18	45	34	1.760507	-1.040944
6	50	35	1.300714	1.727934
18	6	36	0.6964234	-0.7144349
18	50	37	0.8889859	1.199468
45	12	38	1.483772	-0.5907117
42	43	39	2.034126	-0.1798071
49	19	40	0.8538564	1.983865
12	42	41	1.862405	1.735077
12	49	42	1.335737	-0.4683492
15	40	43	1.390806	0.7159081
49	15	44	1.461791	0.2981186
49	38	45	0.842078	0.6794912
21	44	46	1.084325	1.168708
27	44	47	0.8347206	-0.4512862
46	40	48	2.054223	-2.066135
43	41	49	1.304947	-0.6978763
9	35	50	1.288199	-1.177592
19	43	51	1.54729	0.9910626
34	22	52	1.205704	-2.953008
43	23	53	1.599788	1.212369
43	42	54	2.034126	2.961786
3	44	55	1.560684	-1.133047
11	46	56	0.8143439	-1.869087
23	7	57	1.470174	1.253674
20	26	58	1.377893	0.5864711
1	11	59	0.7855983	-1.404893
1	39	60	0.3702614	2.602975
7	32	61	1.038584	0.9502835
39	46	62	1.755516	-1.45189
3	39	63	0.7789871	-0.9380798
28	3	64	1.857854	-0.743191
28	13	65	0.1952758	-1.106222
34	28	66	0.8740382	0.4024509
4	28	67	0.5284231	1.818732
29	13	68	1.522249	-0.4568197
13	39	69	2.440907	-0.7765915
26	8	70	1.057751	0.4164774
26	29	71	1.831365	0.3729307
22	34	72	1.205704	0.1885842
16	29	73	0.5587319	0.3464884
26	17	74	0.4210387	-0.08775776
23	31	75	1.41811	2.450534
23	43	76	1.599788	-1.929224
33	34	77	0.8474718	-1.401898
31	36	78	1.798918	2.739215
28	34	79	0.8740382	-2.739142
4	7	80	1.294144	-1.564163
22	17	81	0.6799947	2.58178
22	36	82	1.489797	-2.381392
10	8	83	1.813889	0.4473368
17	26	84	0.4210387	3.053835
20	10	85	0.6282479	0.7023127
2	10	86	2.082518	1.034313
8	13	87	2.148215	-0.2025307
47	18	88	0.6985047	1.824205
18	37	89	0.978888	1.837848
14	45	90	0.4550576	1.51417
5	45	91	1.752467	2.365676
35	15	92	1.672475	-2.255937
19	12	93	0.8678175	-2.933753
25	21	94	0.4739406	2.336188
38	15	95	0.7489451	-0.1336502
35	41	96	1.068109	-2.668749
21	9	97	1.047725	-2.95427
40	25	98	1.671649	1.021231
9	43	99	1.680866	-2.619815
21	27	100	1.40055	1.806314
4	7	101	1.294144	-1.564163
11	44	102	0.3049917	2.512717
34	31	103	2.049558	-1.872356
27	7	104	1.245024	2.728153
48	50	105	1.415547	-1.652428
3	32	106	0.6921533	2.700193
28	29	107	1.371814	2.770959
1	3	108	1.129317	2.331374
6	45	109	1.123309	-1.241129
37	30	110	0.5006494	1.382843
42	36	111	2.748909	1.638313
30	48	112	1.004229	0.9270071
50	48	113	1.415547	1.489164
48	20	114	0.6700746	1.374845
26	48	115	1.910348	-2.30372
42	45	116	1.372126	-2.313313
31	36	117	1.798918	2.739215
50	37	118	0.5923171	2.944837
30	37	119	0.5006494	-1.75875
5	24	120	1.892897	-0.07215244
45	18	121	1.760507	2.100648
50	6	122	1.300714	-1.413659
6	18	123	0.6964234	2.427158
50	18	124	0.8889859	-1.942124
12	45	125	1.483772	2.550881
43	42	126	2.034126	2.961786
19	49	127	0.8538564	-1.157727
42	12	128	1.862405	-1.406515
